year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
21,12,62968,0000000,Humboldt,Orick Elementary,,Elementary School District,,,,,,,,,,21,1,0,0,1,0,15,15,0,15,Y,,,,,,,,,1,12629680000000
21,12,62976,0115154,Humboldt,Pacific Union Elementary,Trillium Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Y,0891,Locally funded,Y,K,5,33,24,0,0,0,0,20,24,0,24,Y,,6,10,,2,1,14,5,1,12629760115154
21,12,62976,0000000,Humboldt,Pacific Union Elementary,,Elementary School District,,,,,,,,,,556,189,5,1,4,0,214,252,49,261,Y,,,,,,,,,1,12629760000000
21,12,62984,0000000,Humboldt,Peninsula Union,,Elementary School District,,,,,,,,,,33,30,1,0,3,0,22,31,1,31,Y,,,,,,,,,1,12629840000000
21,12,63008,0000000,Humboldt,Rio Dell Elementary,,Elementary School District,,,,,,,,,,299,231,5,0,24,0,173,235,34,238,Y,,,,,,,,,1,12630080000000
21,12,63024,0000000,Humboldt,Scotia Union Elementary,,Elementary School District,,,,,,,,,,188,125,0,0,4,0,96,132,12,133,Y,,,,,,,,,1,12630240000000
21,12,63032,0111203,Humboldt,South Bay Union Elementary,Alder Grove Charter School 2,Elementary School District,K-12 Schools (Public),Traditional,,Y,1962,Directly funded,Y,K,12,472,278,5,0,14,0,224,309,3,309,Y,,12,10,,1,1,14,12,1,12630320111203
21,12,63032,0124289,Humboldt,South Bay Union Elementary,South Bay Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Y,1303,Locally funded,N,K,8,122,61,3,0,11,0,43,68,12,68,Y,,6,10,,2,0,14,8,1,12630320124289
21,12,63032,0000000,Humboldt,South Bay Union Elementary,,Elementary School District,,,,,,,,,,356,211,7,0,77,0,189,251,45,256,Y,,,,,,,,,1,12630320000000
21,12,63040,0000000,Humboldt,Southern Humboldt Joint Unified,,Unified School District,,,,,,,,,,666,339,0,0,23,0,206,378,49,384,Y,,,,,,,,,1,12630400000000
21,12,63057,0000000,Humboldt,Trinidad Union Elementary,,Elementary School District,,,,,,,,,,185,97,3,0,2,0,74,107,1,107,Y,,,,,,,,,1,12630570000000
21,12,75374,0000000,Humboldt,Ferndale Unified,,Unified School District,,,,,,,,,,454,262,3,0,8,0,182,262,30,262,Y,,,,,,,,,1,12753740000000
21,12,75382,0000000,Humboldt,Mattole Unified,,Unified School District,,,,,,,,,,45,8,0,0,3,0,7,11,3,14,Y,,,,,,,,,1,12753820000000
21,12,75515,1230150,Humboldt,Eureka City Schools,Pacific View Charter 2.0,Unified School District,K-12 Schools (Public),Traditional,,Y,1884,Directly funded,Y,K,12,176,129,5,0,1,0,104,129,10,129,Y,,12,10,,1,1,14,12,1,12755151230150
21,12,75515,0000000,Humboldt,Eureka City Schools,,Unified School District,,,,,,,,,,3540,2391,72,0,131,0,1927,2422,593,2474,Y,,,,,,,,,1,12755150000000
21,12,76802,0124164,Humboldt,Fortuna Elementary,Redwood Preparatory Charter,Elementary School District,Elementary Schools (Public),Traditional,,Y,1304,Directly funded,Y,K,8,220,61,0,0,1,0,41,61,3,63,Y,,6,10,,1,1,14,8,1,12768020124164
21,12,76802,0000000,Humboldt,Fortuna Elementary,,Elementary School District,,,,,,,,,,1029,801,11,0,69,2,594,817,197,830,Y,,,,,,,,,1,12768020000000
21,13,10132,0134379,Imperial,Imperial County Office of Education,Imperial Pathways Charter,County Office of Education (COE),High Schools (Public),Traditional,,Y,1815,Locally funded,N,9,12,121,104,0,0,2,3,39,104,41,109,Y,,7,10,,2,0,9,12,1,13101320134379
21,13,10132,0000000,Imperial,Imperial County Office of Education,,County Office of Education (COE),,,,,,,,,,604,327,9,0,21,34,262,341,321,477,Y,,,,,,,,,1,13101320000000
21,13,63073,0000000,Imperial,Brawley Elementary,,Elementary School District,,,,,,,,,,3898,3462,59,0,22,432,2392,3470,1506,3524,Y,,,,,,,,,1,13630730000000
21,13,63081,0000000,Imperial,Brawley Union High,,High School District,,,,,,,,,,2019,1508,15,1,3,189,1008,1521,368,1584,Y,,,,,,,,,1,13630810000000
21,13,63099,0000000,Imperial,Calexico Unified,,Unified School District,,,,,,,,,,8719,7171,34,0,755,579,4350,7638,5260,8035,Y,,,,,,,,,1,13630990000000
21,13,63107,0000000,Imperial,Calipatria Unified,,Unified School District,,,,,,,,,,1124,987,10,0,13,232,614,996,333,1007,Y,,,,,,,,,1,13631070000000
21,13,63115,0000000,Imperial,Central Union High,,High School District,,,,,,,,,,4140,3092,21,0,134,291,1792,3110,1166,3198,Y,,,,,,,,,1,13631150000000
21,13,63123,0118455,Imperial,El Centro Elementary,Ballington Academy for the Arts and Sciences,Elementary School District,Elementary Schools (Public),Traditional,,Y,1030,Directly funded,Y,K,6,243,96,1,0,2,0,142,178,106,200,Y,,6,10,,1,1,14,6,1,13631230118455
21,13,63123,0122663,Imperial,El Centro Elementary,Imperial Valley Home School Academy,Elementary School District,Elementary Schools (Public),Traditional,,Y,1249,Locally funded,N,K,8,133,52,0,0,0,0,43,58,11,61,Y,,6,10,,2,0,14,8,1,13631230122663
21,13,63123,0000000,Imperial,El Centro Elementary,,Elementary School District,,,,,,,,,,5158,4170,35,0,29,283,2991,4366,2280,4572,Y,,,,,,,,,1,13631230000000
21,13,63131,0000000,Imperial,Heber Elementary,,Elementary School District,,,,,,,,,,1174,831,4,0,0,145,479,841,628,965,Y,,,,,,,,,1,13631310000000
21,13,63149,0000000,Imperial,Holtville Unified,,Unified School District,,,,,,,,,,1612,1055,10,0,11,229,709,1226,711,1292,Y,,,,,,,,,1,13631490000000
21,13,63164,0000000,Imperial,Imperial Unified,,Unified School District,,,,,,,,,,4335,2043,20,0,324,63,1193,2152,1029,2515,Y,,,,,,,,,1,13631640000000
21,13,63172,0000000,Imperial,Magnolia Union Elementary,,Elementary School District,,,,,,,,,,134,0,0,0,0,0,12,12,10,22,Y,,,,,,,,,1,13631720000000
21,13,63180,0000000,Imperial,McCabe Union Elementary,,Elementary School District,,,,,,,,,,1312,376,5,0,0,5,278,401,196,508,Y,,,,,,,,,1,13631800000000
21,13,63198,0000000,Imperial,Meadows Union Elementary,,Elementary School District,,,,,,,,,,417,318,0,0,1,54,230,338,236,357,Y,,,,,,,,,1,13631980000000
21,13,63206,0000000,Imperial,Mulberry Elementary,,Elementary School District,,,,,,,,,,78,8,0,0,0,0,17,22,14,32,Y,,,,,,,,,1,13632060000000
21,13,63214,0000000,Imperial,San Pasqual Valley Unified,,Unified School District,,,,,,,,,,608,471,1,0,14,40,383,533,140,542,Y,,,,,,,,,1,13632140000000
21,13,63222,0000000,Imperial,Seeley Union Elementary,,Elementary School District,,,,,,,,,,393,344,0,0,38,28,221,360,198,374,Y,,,,,,,,,1,13632220000000
21,13,63230,0000000,Imperial,Westmorland Union Elementary,,Elementary School District,,,,,,,,,,369,351,2,0,24,53,254,354,165,359,Y,,,,,,,,,1,13632300000000
21,14,10140,0128454,Inyo,Inyo County Office of Education,College Bridge Academy,County Office of Education (COE),High Schools (Public),Traditional,,Y,1593,Directly funded,N,9,12,255,246,2,0,17,0,165,246,57,246,Y,,7,10,,1,0,9,12,1,14101400128454
21,14,10140,0128447,Inyo,Inyo County Office of Education,The Education Corps,County Office of Education (COE),High Schools (Public),Traditional,,Y,1594,Directly funded,N,9,12,247,231,3,0,17,0,93,233,64,236,Y,,7,10,,1,0,9,12,1,14101400128447
21,14,10140,0117994,Inyo,Inyo County Office of Education,YouthBuild Charter School of California,County Office of Education (COE),High Schools (Public),Traditional,,Y,1012,Directly funded,N,9,12,952,622,33,0,32,0,400,770,196,809,Y,,7,10,,1,0,9,12,1,14101400117994
21,14,10140,0000000,Inyo,Inyo County Office of Education,,County Office of Education (COE),,,,,,,,,,13,10,0,0,0,0,7,11,2,11,Y,,,,,,,,,1,14101400000000
21,14,63248,0000000,Inyo,Big Pine Unified,,Unified School District,,,,,,,,,,154,15,2,0,1,0,82,90,8,93,Y,,,,,,,,,1,14632480000000
21,14,63271,0000000,Inyo,Death Valley Unified,,Unified School District,,,,,,,,,,20,0,0,0,0,0,3,3,5,7,Y,,,,,,,,,1,14632710000000
21,14,63289,0000000,Inyo,Lone Pine Unified,,Unified School District,,,,,,,,,,324,197,2,0,0,0,111,200,66,217,Y,,,,,,,,,1,14632890000000
21,14,63297,0000000,Inyo,Owens Valley Unified,,Unified School District,,,,,,,,,,63,21,0,0,0,0,27,29,5,31,Y,,,,,,,,,1,14632970000000
21,14,63305,0000000,Inyo,Round Valley Joint Elementary,,Elementary School District,,,,,,,,,,61,26,0,0,1,0,22,26,1,26,Y,,,,,,,,,1,14633050000000
21,14,76687,0000000,Inyo,Bishop Unified,,Unified School District,,,,,,,,,,1968,975,8,0,26,0,774,1033,199,1079,Y,,,,,,,,,1,14766870000000
21,15,10157,0124040,Kern,Kern County Office of Education,Grimmway Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1292,Directly funded,Y,K,8,820,399,2,0,3,0,434,611,324,685,Y,,6,10,,1,1,14,8,1,15101570124040
21,15,10157,1530500,Kern,Kern County Office of Education,"Ridgecrest Elementary Academy for Language, Music, and Science",County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,2050,Directly funded,Y,K,6,158,30,1,0,5,0,78,86,22,97,Y,,6,10,,1,1,14,6,1,15101571530500
21,15,10157,1530492,Kern,Kern County Office of Education,Valley Oaks Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0332,Locally funded,N,K,12,1177,383,3,0,1,0,307,412,24,418,Y,,12,10,,2,0,14,12,1,15101571530492
21,15,10157,0119669,Kern,Kern County Office of Education,Wonderful College Prep Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,1078,Directly funded,Y,K,12,1973,1646,4,0,1,11,1095,1650,676,1716,Y,,12,10,,1,1,14,12,1,15101570119669
21,15,10157,0135467,Kern,Kern County Office of Education,Wonderful College Prep Academy - Lost Hills,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,1851,Directly funded,Y,K,12,412,336,0,0,0,0,164,336,250,369,Y,,12,10,,1,1,14,12,1,15101570135467
21,15,10157,0000000,Kern,Kern County Office of Education,,County Office of Education (COE),,,,,,,,,,1045,793,33,0,8,1,576,807,193,844,Y,,,,,,,,,1,15101570000000
21,15,63313,0000000,Kern,Arvin Union,,Elementary School District,,,,,,,,,,3024,2790,21,0,133,466,1992,2859,1961,2908,Y,,,,,,,,,1,15633130000000
21,15,63321,0000000,Kern,Bakersfield City,,Elementary School District,,,,,,,,,,29307,26534,231,0,853,934,19514,27112,7651,27326,Y,,,,,,,,,1,15633210000000
21,15,63339,0000000,Kern,Beardsley Elementary,,Elementary School District,,,,,,,,,,1857,1745,15,0,19,15,1344,1746,154,1750,Y,,,,,,,,,1,15633390000000
21,15,63347,0000000,Kern,Belridge Elementary,,Elementary School District,,,,,,,,,,25,23,0,0,0,0,4,23,7,23,Y,,,,,,,,,1,15633470000000
21,15,63354,0000000,Kern,Blake Elementary,,Elementary School District,,,,,,,,,,22,5,0,0,0,0,2,5,2,6,Y,,,,,,,,,1,15633540000000
21,15,63362,0000000,Kern,Panama-Buena Vista Union,,Elementary School District,,,,,,,,,,18262,12300,103,0,323,0,8104,12380,2645,12869,Y,,,,,,,,,1,15633620000000
21,15,63370,0000000,Kern,Buttonwillow Union Elementary,,Elementary School District,,,,,,,,,,308,272,0,0,6,21,189,275,180,298,Y,,,,,,,,,1,15633700000000
21,15,63388,0000000,Kern,Caliente Union Elementary,,Elementary School District,,,,,,,,,,51,34,1,0,0,0,29,35,0,35,Y,,,,,,,,,1,15633880000000
21,15,63404,6009351,Kern,Delano Union Elementary,Cecil Avenue Math and Science Academy,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,Y,1184,Locally funded,N,6,8,618,75,7,0,4,34,372,439,249,521,Y,,9,10,2,2,0,6,8,1,15634046009351
21,15,63404,6009369,Kern,Delano Union Elementary,Del Vista Math and Science Academy,Elementary School District,Elementary Schools (Public),Traditional,CEP,Y,1352,Locally funded,N,K,5,515,140,2,0,10,40,339,411,256,449,Y,,6,10,2,2,0,14,5,1,15634046009369
21,15,63404,0120139,Kern,Delano Union Elementary,Nueva Vista Language Academy,Elementary School District,Elementary Schools (Public),Traditional,CEP,Y,1109,Locally funded,N,K,5,590,135,1,0,1,36,376,444,313,509,Y,,6,10,2,2,0,14,5,1,15634040120139
21,15,63404,0000000,Kern,Delano Union Elementary,,Elementary School District,,,,,,,,,,4668,1105,10,0,49,199,2667,3314,1864,3824,Y,,,,,,,,,1,15634040000000
21,15,63412,0000000,Kern,Delano Joint Union High,,High School District,,,,,,,,,,4222,3690,13,0,5,174,2309,3777,1112,3856,Y,,,,,,,,,1,15634120000000
21,15,63420,0000000,Kern,Di Giorgio Elementary,,Elementary School District,,,,,,,,,,199,199,0,0,0,25,127,199,74,199,Y,,,,,,,,,1,15634200000000
21,15,63438,0000000,Kern,Edison Elementary,,Elementary School District,,,,,,,,,,1008,869,9,0,135,21,600,889,254,901,Y,,,,,,,,,1,15634380000000
21,15,63446,0000000,Kern,Elk Hills Elementary,,Elementary School District,,,,,,,,,,171,141,0,0,0,0,78,142,3,142,Y,,,,,,,,,1,15634460000000
21,15,63461,0000000,Kern,Fairfax Elementary,,Elementary School District,,,,,,,,,,2703,2150,17,0,103,262,1586,2237,902,2369,Y,,,,,,,,,1,15634610000000
21,15,63479,0000000,Kern,Fruitvale Elementary,,Elementary School District,,,,,,,,,,3055,1638,13,0,60,0,1015,1674,183,1724,Y,,,,,,,,,1,15634790000000
21,15,63487,0000000,Kern,General Shafter Elementary,,Elementary School District,,,,,,,,,,178,109,1,0,0,0,78,122,33,125,Y,,,,,,,,,1,15634870000000
21,15,63503,0000000,Kern,Greenfield Union,,Elementary School District,,,,,,,,,,9245,5403,61,0,56,480,5530,6038,1915,6624,Y,,,,,,,,,1,15635030000000
21,15,63529,1530435,Kern,Kern High,Kern Workforce 2000 Academy,High School District,High Schools (Public),Traditional,,Y,0071,Locally funded,N,9,12,492,464,2,0,4,20,349,465,59,469,Y,,7,10,,2,0,9,12,1,15635291530435
21,15,63529,0000000,Kern,Kern High,,High School District,,,,,,,,,,41878,29514,291,0,324,900,19945,29830,3608,30306,Y,,,,,,,,,1,15635290000000
21,15,63545,0000000,Kern,Kernville Union Elementary,,Elementary School District,,,,,,,,,,812,649,5,0,14,0,537,656,16,659,Y,,,,,,,,,1,15635450000000
21,15,63552,0000000,Kern,Lakeside Union,,Elementary School District,,,,,,,,,,1447,849,14,0,36,0,614,897,189,946,Y,,,,,,,,,1,15635520000000
21,15,63560,0000000,Kern,Lamont Elementary,,Elementary School District,,,,,,,,,,2849,2616,11,0,17,423,1905,2625,1533,2692,Y,,,,,,,,,1,15635600000000
21,15,63578,0135186,Kern,Richland Union Elementary,Grimmway Academy Shafter,Elementary School District,Elementary Schools (Public),Traditional,,Y,1847,Directly funded,Y,K,8,700,503,0,0,0,0,298,544,179,558,Y,,6,10,,1,1,14,8,1,15635780135186
21,15,63578,0000000,Kern,Richland Union Elementary,,Elementary School District,,,,,,,,,,2689,2069,22,0,135,67,1635,2103,949,2362,Y,,,,,,,,,1,15635780000000
21,15,63586,0000000,Kern,Linns Valley-Poso Flat Union,,Elementary School District,,,,,,,,,,15,6,0,0,0,0,4,6,0,6,Y,,,,,,,,,1,15635860000000
21,15,63594,0000000,Kern,Lost Hills Union Elementary,,Elementary School District,,,,,,,,,,286,280,0,0,0,131,148,282,166,285,Y,,,,,,,,,1,15635940000000
21,15,63610,0000000,Kern,Maple Elementary,,Elementary School District,,,,,,,,,,283,26,0,0,1,1,74,101,24,106,Y,,,,,,,,,1,15636100000000
21,15,63628,0134312,Kern,Maricopa Unified,Blue Ridge Academy,Unified School District,K-12 Schools (Public),Traditional,,Y,1816,Directly funded,Y,K,12,6967,2242,12,0,51,0,1912,2996,96,3027,Y,,12,10,,1,1,14,12,1,15636280134312
21,15,63628,0137687,Kern,Maricopa Unified,California Virtual Academy at Maricopa,Unified School District,K-12 Schools (Public),Traditional,,Y,1490,Directly funded,Y,K,12,974,513,0,0,6,0,506,702,47,709,Y,,12,10,,1,1,14,12,1,15636280137687
21,15,63628,0138131,Kern,Maricopa Unified,Heartland Charter,Unified School District,K-12 Schools (Public),Traditional,,Y,1998,Directly funded,Y,K,12,4661,1667,8,0,9,0,1109,1907,49,1928,Y,,12,10,,1,1,14,12,1,15636280138131
21,15,63628,0127209,Kern,Maricopa Unified,Insight School of California,Unified School District,High Schools (Public),Traditional,,Y,1491,Directly funded,Y,9,12,371,168,1,0,9,0,190,262,17,264,Y,,7,10,,1,1,9,12,1,15636280127209
21,15,63628,0128504,Kern,Maricopa Unified,Peak to Peak Mountain Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,1575,Directly funded,Y,K,8,60,9,0,0,0,0,12,16,2,18,Y,,6,10,,1,1,14,8,1,15636280128504
21,15,63628,0000000,Kern,Maricopa Unified,,Unified School District,,,,,,,,,,318,290,0,0,4,3,204,295,54,295,Y,,,,,,,,,1,15636280000000
21,15,63651,0000000,Kern,McKittrick Elementary,,Elementary School District,,,,,,,,,,67,26,0,0,0,0,16,26,0,26,Y,,,,,,,,,1,15636510000000
21,15,63669,0000000,Kern,Midway Elementary,,Elementary School District,,,,,,,,,,72,44,0,0,0,0,34,44,1,44,Y,,,,,,,,,1,15636690000000
21,15,63677,0000000,Kern,Mojave Unified,,Unified School District,,,,,,,,,,2869,2264,38,0,53,0,1950,2385,398,2451,Y,,,,,,,,,1,15636770000000
21,15,63685,0000000,Kern,Muroc Joint Unified,,Unified School District,,,,,,,,,,1687,461,8,0,0,0,366,477,20,485,Y,,,,,,,,,1,15636850000000
21,15,63693,0000000,Kern,Norris Elementary,,Elementary School District,,,,,,,,,,3916,989,23,0,3,1,724,1038,169,1117,Y,,,,,,,,,1,15636930000000
21,15,63719,0000000,Kern,Pond Union Elementary,,Elementary School District,,,,,,,,,,164,150,0,0,5,17,98,156,51,160,Y,,,,,,,,,1,15637190000000
21,15,63750,0000000,Kern,Rosedale Union Elementary,,Elementary School District,,,,,,,,,,5762,1656,15,0,3,0,1325,1731,210,1843,Y,,,,,,,,,1,15637500000000
21,15,63768,0000000,Kern,Semitropic Elementary,,Elementary School District,,,,,,,,,,170,103,0,0,0,7,115,125,101,150,Y,,,,,,,,,1,15637680000000
21,15,63776,0000000,Kern,Southern Kern Unified,,Unified School District,,,,,,,,,,3366,2733,42,0,237,0,1632,2791,467,2818,Y,,,,,,,,,1,15637760000000
21,15,63784,0000000,Kern,South Fork Union,,Elementary School District,,,,,,,,,,291,215,3,0,12,0,154,218,10,219,Y,,,,,,,,,1,15637840000000
21,15,63792,0000000,Kern,Standard Elementary,,Elementary School District,,,,,,,,,,2888,2492,15,0,50,6,1951,2529,145,2538,Y,,,,,,,,,1,15637920000000
21,15,63800,0000000,Kern,Taft City,,Elementary School District,,,,,,,,,,2292,1947,16,0,26,135,1412,1990,882,2030,Y,,,,,,,,,1,15638000000000
21,15,63818,0000000,Kern,Taft Union High,,High School District,,,,,,,,,,1095,877,5,0,22,50,526,879,152,901,Y,,,,,,,,,1,15638180000000
21,15,63826,0000000,Kern,Tehachapi Unified,,Unified School District,,,,,,,,,,3971,1293,30,0,52,32,1185,1416,272,1509,Y,,,,,,,,,1,15638260000000
21,15,63834,0000000,Kern,Vineland Elementary,,Elementary School District,,,,,,,,,,666,658,0,0,68,106,463,665,393,665,Y,,,,,,,,,1,15638340000000
21,15,63842,0000000,Kern,Wasco Union Elementary,,Elementary School District,,,,,,,,,,3455,2608,6,0,17,261,2191,3040,1250,3219,Y,,,,,,,,,1,15638420000000
21,15,63859,0000000,Kern,Wasco Union High,,High School District,,,,,,,,,,1921,1667,3,0,4,114,1029,1671,332,1686,Y,,,,,,,,,1,15638590000000
21,15,73544,0000000,Kern,Rio Bravo-Greeley Union Elementary,,Elementary School District,,,,,,,,,,992,450,2,0,0,2,281,454,99,473,Y,,,,,,,,,1,15735440000000
21,15,73742,0000000,Kern,Sierra Sands Unified,,Unified School District,,,,,,,,,,4949,3001,23,0,68,0,1877,3056,309,3136,Y,,,,,,,,,1,15737420000000
21,15,73908,0000000,Kern,McFarland Unified,,Unified School District,,,,,,,,,,3405,2867,24,0,262,67,2088,2933,1153,3028,Y,,,,,,,,,1,15739080000000
21,15,75168,0000000,Kern,El Tejon Unified,,Unified School District,,,,,,,,,,685,412,0,0,36,0,308,413,69,427,Y,,,,,,,,,1,15751680000000
21,16,10165,0000000,Kings,Kings County Office of Education,,County Office of Education (COE),,,,,,,,,,326,199,6,0,7,0,118,237,22,247,Y,,,,,,,,,1,16101650000000
21,16,63875,0112698,Kings,Armona Union Elementary,California Virtual Academy at Kings,Elementary School District,K-12 Schools (Public),Traditional,,Y,0840,Directly funded,Y,K,12,605,299,0,0,7,0,242,384,38,393,Y,,12,10,,1,1,14,12,1,16638750112698
21,16,63875,0101717,Kings,Armona Union Elementary,Crossroads Charter,Elementary School District,K-12 Schools (Public),Traditional,Not Participating,Y,0571,Locally funded,N,K,12,236,187,1,0,9,1,135,192,23,192,Y,,12,10,,2,0,14,12,1,16638750101717
21,16,63875,0000000,Kings,Armona Union Elementary,,Elementary School District,,,,,,,,,,898,841,14,0,32,31,606,841,259,852,Y,,,,,,,,,1,16638750000000
21,16,63883,0000000,Kings,Central Union Elementary,,Elementary School District,,,,,,,,,,1783,687,7,0,1,13,318,706,124,727,Y,,,,,,,,,1,16638830000000
21,16,63891,0000000,Kings,Corcoran Joint Unified,,Unified School District,,,,,,,,,,3257,2935,30,0,39,57,2103,3021,500,3046,Y,,,,,,,,,1,16638910000000
21,16,63917,0000000,Kings,Hanford Elementary,,Elementary School District,,,,,,,,,,5690,4455,48,0,84,168,3067,4464,1395,4570,Y,,,,,,,,,1,16639170000000
21,16,63925,0137901,Kings,Hanford Joint Union High,Hanford Online Charter,High School District,High Schools (Public),Traditional,,Y,1997,Locally funded,N,9,12,127,75,2,0,2,0,62,75,7,76,Y,,7,10,,2,0,9,12,1,16639250137901
21,16,63925,0000000,Kings,Hanford Joint Union High,,High School District,,,,,,,,,,3929,2506,27,0,43,134,1722,2518,407,2584,Y,,,,,,,,,1,16639250000000
21,16,63933,0000000,Kings,Island Union Elementary,,Elementary School District,,,,,,,,,,398,175,0,0,5,2,119,176,16,178,Y,,,,,,,,,1,16639330000000
21,16,63941,0000000,Kings,Kings River-Hardwick Union Elementary,,Elementary School District,,,,,,,,,,794,83,0,0,2,6,155,179,45,191,Y,,,,,,,,,1,16639410000000
21,16,63958,0136556,Kings,Kit Carson Union Elementary,Kings Valley Academy II,Elementary School District,K-12 Schools (Public),Traditional,,Y,1896,Directly funded,Y,K,12,1139,547,27,0,33,8,707,985,184,1018,Y,,12,10,,1,1,14,12,1,16639580136556
21,16,63958,6113120,Kings,Kit Carson Union Elementary,Mid Valley Alternative Charter,Elementary School District,Elementary Schools (Public),Traditional,,Y,0088,Locally funded,N,K,8,32,18,0,0,0,0,13,18,1,18,Y,,6,10,,2,0,14,8,1,16639586113120
21,16,63958,0000000,Kings,Kit Carson Union Elementary,,Elementary School District,,,,,,,,,,368,280,6,0,0,7,177,281,88,284,Y,,,,,,,,,1,16639580000000
21,16,63966,0000000,Kings,Lakeside Union Elementary,,Elementary School District,,,,,,,,,,266,248,4,0,1,10,174,249,113,254,Y,,,,,,,,,1,16639660000000
21,16,63974,0100156,Kings,Lemoore Union Elementary,Lemoore University Elementary Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,Y,0489,Locally funded,N,6,8,150,82,2,0,2,2,44,83,8,85,Y,,9,10,,2,0,6,8,1,16639740100156
21,16,63974,0000000,Kings,Lemoore Union Elementary,,Elementary School District,,,,,,,,,,3073,2127,29,0,45,52,1434,2138,438,2184,Y,,,,,,,,,1,16639740000000
21,16,63982,0110205,Kings,Lemoore Union High,Lemoore Middle College High,High School District,High Schools (Public),Traditional,Not Participating,Y,1068,Directly funded,N,9,12,232,74,0,0,2,4,51,78,7,84,Y,,7,10,,1,0,9,12,1,16639820110205
21,16,63982,0136234,Kings,Lemoore Union High,Lemoore Online College Preparatory High,High School District,High Schools (Public),Traditional,,Y,1877,Directly funded,N,9,12,135,65,2,0,4,1,47,71,10,74,Y,,7,10,,1,0,9,12,1,16639820136234
21,16,63982,0000000,Kings,Lemoore Union High,,High School District,,,,,,,,,,1974,1027,19,0,52,16,665,1067,158,1106,Y,,,,,,,,,1,16639820000000
21,16,63990,0000000,Kings,Pioneer Union Elementary,,Elementary School District,,,,,,,,,,1540,705,2,0,4,5,407,709,136,734,Y,,,,,,,,,1,16639900000000
21,16,73932,0000000,Kings,Reef-Sunset Unified,,Unified School District,,,,,,,,,,2728,2528,6,0,129,55,1491,2532,1322,2593,Y,,,,,,,,,1,16739320000000
21,17,10173,0000000,Lake,Lake County Office of Education,,County Office of Education (COE),,,,,,,,,,23,20,0,0,3,0,15,21,1,21,Y,,,,,,,,,1,17101730000000
21,17,64014,0000000,Lake,Kelseyville Unified,,Unified School District,,,,,,,,,,1745,989,10,0,12,121,874,1218,253,1241,Y,,,,,,,,,1,17640140000000
21,17,64022,0000000,Lake,Konocti Unified,,Unified School District,,,,,,,,,,3603,3036,11,0,212,173,2284,3133,793,3209,Y,,,,,,,,,1,17640220000000
21,17,64030,0000000,Lake,Lakeport Unified,,Unified School District,,,,,,,,,,1388,988,6,0,119,30,698,992,145,1013,Y,,,,,,,,,1,17640300000000
21,17,64048,0000000,Lake,Lucerne Elementary,,Elementary School District,,,,,,,,,,274,227,7,0,21,13,167,230,24,233,Y,,,,,,,,,1,17640480000000
21,17,64055,0129601,Lake,Middletown Unified,California Connections Academy North Bay,Unified School District,K-12 Schools (Public),Traditional,,Y,1653,Directly funded,Y,K,12,186,96,1,0,1,0,71,97,7,99,Y,,12,10,,1,1,14,12,1,17640550129601
21,17,64055,0108340,Lake,Middletown Unified,Lake County International Charter,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Y,0681,Directly funded,Y,K,8,78,44,0,0,0,0,41,54,2,54,Y,,6,10,,1,1,14,8,1,17640550108340
21,17,64055,0000000,Lake,Middletown Unified,,Unified School District,,,,,,,,,,1391,729,5,0,47,10,449,736,89,763,Y,,,,,,,,,1,17640550000000
21,17,76976,0000000,Lake,Upper Lake Unified,,Unified School District,,,,,,,,,,852,669,5,0,27,11,419,685,38,687,Y,,,,,,,,,1,17769760000000
21,18,10181,0000000,Lassen,Lassen County Office of Education,,County Office of Education (COE),,,,,,,,,,10,0,0,0,0,0,2,2,0,2,Y,,,,,,,,,1,18101810000000
21,18,64089,0000000,Lassen,Big Valley Joint Unified,,Unified School District,,,,,,,,,,117,75,2,0,0,16,49,81,10,81,Y,,,,,,,,,1,18640890000000
21,18,64105,0000000,Lassen,Janesville Union Elementary,,Elementary School District,,,,,,,,,,386,161,1,0,0,0,92,164,3,166,Y,,,,,,,,,1,18641050000000
21,18,64113,0000000,Lassen,Johnstonville Elementary,,Elementary School District,,,,,,,,,,178,81,3,0,6,0,61,83,8,84,Y,,,,,,,,,1,18641130000000
21,18,64139,0000000,Lassen,Lassen Union High,,High School District,,,,,,,,,,822,295,18,0,15,0,219,300,25,305,Y,,,,,,,,,1,18641390000000
