year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
22,15,10157,1530500,Kern,Kern County Office of Education,"Ridgecrest Elementary Academy for Language, Music, and Science",County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,2050,Directly funded,Y,K,6,165,10,0,0,0,0,76,80,22,88,Y,,6,10,,1,1,14,6,1,15101571530500
22,15,10157,1530492,Kern,Kern County Office of Education,Valley Oaks Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0332,Locally funded,N,K,12,1183,496,3,0,0,0,332,498,24,502,Y,,12,10,,2,0,14,12,1,15101571530492
22,15,10157,0119669,Kern,Kern County Office of Education,Wonderful College Prep Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,1078,Directly funded,Y,K,12,1974,1668,5,0,4,13,1139,1671,637,1724,Y,,12,10,,1,1,14,12,1,15101570119669
22,15,10157,0135467,Kern,Kern County Office of Education,Wonderful College Prep Academy - Lost Hills,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,1851,Directly funded,Y,K,12,480,399,0,0,0,17,227,400,261,422,Y,,12,10,,1,1,14,12,1,15101570135467
22,15,10157,0000000,Kern,Kern County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,889,642,42,0,19,1,460,653,149,684,Y,,,,,,,,,1,15101570000000
22,15,63313,0000000,Kern,Arvin Union,,Elementary School District,District Office,,,N,,,,,,2993,2836,18,0,163,413,1992,2850,1900,2898,Y,,,,,,,,,1,15633130000000
22,15,63321,0000000,Kern,Bakersfield City,,Elementary School District,District Office,,,N,,,,,,29256,24344,234,0,901,903,19587,24462,8004,25388,Y,,,,,,,,,1,15633210000000
22,15,63339,0000000,Kern,Beardsley Elementary,,Elementary School District,District Office,,,N,,,,,,1853,1740,23,0,10,16,1355,1740,194,1742,Y,,,,,,,,,1,15633390000000
22,15,63354,0000000,Kern,Blake Elementary,,Elementary School District,District Office,,,N,,,,,,18,0,0,0,0,0,3,3,2,5,Y,,,,,,,,,1,15633540000000
22,15,63362,0000000,Kern,Panama-Buena Vista Union,,Elementary School District,District Office,,,N,,,,,,18785,13903,157,0,224,0,8708,14103,2981,14467,Y,,,,,,,,,1,15633620000000
22,15,63370,0000000,Kern,Buttonwillow Union Elementary,,Elementary School District,District Office,,,N,,,,,,322,306,2,0,2,24,196,310,179,312,Y,,,,,,,,,1,15633700000000
22,15,63388,0000000,Kern,Caliente Union Elementary,,Elementary School District,District Office,,,N,,,,,,55,1,0,0,0,0,29,29,0,29,Y,,,,,,,,,1,15633880000000
22,15,63404,6009351,Kern,Delano Union Elementary,Cecil Avenue Math and Science Academy,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,Y,1184,Locally funded,N,6,8,566,47,3,0,6,20,363,395,239,480,Y,,9,10,2,2,0,6,8,1,15634046009351
22,15,63404,6009369,Kern,Delano Union Elementary,Del Vista Math and Science Academy,Elementary School District,Elementary Schools (Public),Traditional,CEP,Y,1352,Locally funded,N,K,5,436,71,0,0,7,17,297,329,232,376,Y,,6,10,2,2,0,14,5,1,15634046009369
22,15,63404,0120139,Kern,Delano Union Elementary,Nueva Vista Language Academy,Elementary School District,Elementary Schools (Public),Traditional,CEP,Y,1109,Locally funded,N,K,6,558,66,3,0,8,19,360,390,304,456,Y,,6,10,2,2,0,14,6,1,15634040120139
22,15,63404,0000000,Kern,Delano Union Elementary,,Elementary School District,District Office,,,N,,,,,,4723,684,21,0,58,127,2798,3149,1955,3690,Y,,,,,,,,,1,15634040000000
22,15,63412,0000000,Kern,Delano Joint Union High,,High School District,District Office,,,N,,,,,,4110,3652,8,0,8,157,2230,3700,1235,3772,Y,,,,,,,,,1,15634120000000
22,15,63420,0000000,Kern,Di Giorgio Elementary,,Elementary School District,District Office,,,N,,,,,,211,211,0,0,0,5,127,211,78,211,Y,,,,,,,,,1,15634200000000
22,15,63438,0000000,Kern,Edison Elementary,,Elementary School District,District Office,,,N,,,,,,1031,856,8,0,135,14,618,921,260,940,Y,,,,,,,,,1,15634380000000
22,15,63446,0000000,Kern,Elk Hills Elementary,,Elementary School District,District Office,,,N,,,,,,173,129,0,0,0,0,85,129,3,130,Y,,,,,,,,,1,15634460000000
22,15,63461,0000000,Kern,Fairfax Elementary,,Elementary School District,District Office,,,N,,,,,,2676,2012,13,0,71,226,1597,2220,907,2361,Y,,,,,,,,,1,15634610000000
22,15,63479,0000000,Kern,Fruitvale Elementary,,Elementary School District,District Office,,,N,,,,,,3052,1816,12,0,47,0,1069,1841,205,1883,Y,,,,,,,,,1,15634790000000
22,15,63487,0000000,Kern,General Shafter Elementary,,Elementary School District,District Office,,,N,,,,,,190,94,0,0,0,0,78,97,37,113,Y,,,,,,,,,1,15634870000000
22,15,63503,0000000,Kern,Greenfield Union,,Elementary School District,District Office,,,N,,,,,,9111,8120,81,0,110,339,5629,8285,2126,8397,Y,,,,,,,,,1,15635030000000
22,15,63529,1530435,Kern,Kern High,Kern Workforce 2000 Academy,High School District,High Schools (Public),Traditional,,Y,0071,Locally funded,N,9,12,412,391,7,0,3,9,281,391,55,393,Y,,7,10,,2,0,9,12,1,15635291530435
22,15,63529,0000000,Kern,Kern High,,High School District,District Office,,,N,,,,,,42451,29871,312,0,317,1146,20920,30250,3972,30731,Y,,,,,,,,,1,15635290000000
22,15,63545,0000000,Kern,Kernville Union Elementary,,Elementary School District,District Office,,,N,,,,,,782,659,6,0,95,0,517,659,14,661,Y,,,,,,,,,1,15635450000000
22,15,63552,0000000,Kern,Lakeside Union,,Elementary School District,District Office,,,N,,,,,,1504,707,10,0,38,0,682,809,223,889,Y,,,,,,,,,1,15635520000000
22,15,63560,0000000,Kern,Lamont Elementary,,Elementary School District,District Office,,,N,,,,,,2802,2491,7,0,40,308,1918,2520,1568,2633,Y,,,,,,,,,1,15635600000000
22,15,63578,0135186,Kern,Richland Union Elementary,Grow Academy Shafter,Elementary School District,Elementary Schools (Public),Traditional,,Y,1847,Directly funded,Y,K,8,784,618,0,0,0,2,321,625,177,636,Y,,6,10,,1,1,14,8,1,15635780135186
22,15,63578,0000000,Kern,Richland Union Elementary,,Elementary School District,District Office,,,N,,,,,,2620,2115,15,0,64,75,1689,2160,953,2301,Y,,,,,,,,,1,15635780000000
22,15,63586,0000000,Kern,Linns Valley-Poso Flat Union,,Elementary School District,District Office,,,N,,,,,,24,15,1,0,0,0,10,16,0,16,Y,,,,,,,,,1,15635860000000
22,15,63594,0000000,Kern,Lost Hills Union Elementary,,Elementary School District,District Office,,,N,,,,,,262,172,0,0,1,120,140,242,159,254,Y,,,,,,,,,1,15635940000000
22,15,63610,0000000,Kern,Maple Elementary,,Elementary School District,District Office,,,N,,,,,,285,84,0,0,0,0,78,157,25,161,Y,,,,,,,,,1,15636100000000
22,15,63628,0134312,Kern,Maricopa Unified,Blue Ridge Academy,Unified School District,K-12 Schools (Public),Traditional,,Y,1816,Directly funded,Y,K,12,6547,1586,5,0,47,0,1861,2568,81,2601,Y,,12,10,,1,1,14,12,1,15636280134312
22,15,63628,0137687,Kern,Maricopa Unified,California Virtual Academy at Maricopa,Unified School District,K-12 Schools (Public),Traditional,,Y,1490,Directly funded,Y,K,12,1032,738,0,0,9,0,589,746,61,753,Y,,12,10,,1,1,14,12,1,15636280137687
22,15,63628,0138131,Kern,Maricopa Unified,Heartland Charter,Unified School District,K-12 Schools (Public),Traditional,,Y,1998,Directly funded,Y,K,12,4486,1860,6,0,10,0,1074,1866,43,1878,Y,,12,10,,1,1,14,12,1,15636280138131
22,15,63628,0127209,Kern,Maricopa Unified,Insight School of California,Unified School District,High Schools (Public),Traditional,,Y,1491,Directly funded,Y,9,12,330,224,1,0,4,0,165,242,16,244,Y,,7,10,,1,1,9,12,1,15636280127209
22,15,63628,0128504,Kern,Maricopa Unified,Peak to Peak Mountain Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,1575,Directly funded,Y,K,8,61,7,1,0,0,0,18,23,1,24,Y,,6,10,,1,1,14,8,1,15636280128504
22,15,63628,0000000,Kern,Maricopa Unified,,Unified School District,District Office,,,N,,,,,,324,309,1,0,7,3,223,309,64,309,Y,,,,,,,,,1,15636280000000
22,15,63651,0000000,Kern,McKittrick Elementary,,Elementary School District,District Office,,,N,,,,,,80,36,0,0,0,0,23,37,2,37,Y,,,,,,,,,1,15636510000000
22,15,63669,0000000,Kern,Midway Elementary,,Elementary School District,District Office,,,N,,,,,,64,27,0,0,0,0,27,27,1,28,Y,,,,,,,,,1,15636690000000
22,15,63677,0000000,Kern,Mojave Unified,,Unified School District,District Office,,,N,,,,,,3036,2502,78,0,45,0,1994,2592,426,2653,Y,,,,,,,,,1,15636770000000
22,15,63685,0000000,Kern,Muroc Joint Unified,,Unified School District,District Office,,,N,,,,,,1681,478,5,0,0,0,384,494,19,499,Y,,,,,,,,,1,15636850000000
22,15,63693,0000000,Kern,Norris Elementary,,Elementary School District,District Office,,,N,,,,,,3833,1202,21,0,7,0,787,1247,147,1310,Y,,,,,,,,,1,15636930000000
22,15,63719,0000000,Kern,Pond Union Elementary,,Elementary School District,District Office,,,N,,,,,,179,149,2,0,5,13,106,161,51,167,Y,,,,,,,,,1,15637190000000
22,15,63750,0000000,Kern,Rosedale Union Elementary,,Elementary School District,District Office,,,N,,,,,,5898,1695,23,0,2,0,1490,1945,221,2061,Y,,,,,,,,,1,15637500000000
22,15,63768,0000000,Kern,Semitropic Elementary,,Elementary School District,District Office,,,N,,,,,,162,24,0,0,1,8,105,130,95,150,Y,,,,,,,,,1,15637680000000
22,15,63776,0000000,Kern,Southern Kern Unified,,Unified School District,District Office,,,N,,,,,,3481,2660,45,0,308,0,1714,2867,518,2891,Y,,,,,,,,,1,15637760000000
22,15,63784,0000000,Kern,South Fork Union,,Elementary School District,District Office,,,N,,,,,,291,170,0,0,11,0,165,189,7,190,Y,,,,,,,,,1,15637840000000
22,15,63792,0000000,Kern,Standard Elementary,,Elementary School District,District Office,,,N,,,,,,2921,2421,29,0,50,15,2024,2572,172,2580,Y,,,,,,,,,1,15637920000000
22,15,63800,0000000,Kern,Taft City,,Elementary School District,District Office,,,N,,,,,,2372,1963,19,0,12,135,1472,2107,997,2128,Y,,,,,,,,,1,15638000000000
22,15,63818,0000000,Kern,Taft Union High,,High School District,District Office,,,N,,,,,,1139,905,5,0,4,54,582,936,161,950,Y,,,,,,,,,1,15638180000000
22,15,63826,0000000,Kern,Tehachapi Unified,,Unified School District,District Office,,,N,,,,,,4133,1590,30,0,30,23,1259,1701,294,1818,Y,,,,,,,,,1,15638260000000
22,15,63834,0000000,Kern,Vineland Elementary,,Elementary School District,District Office,,,N,,,,,,690,660,4,0,82,111,503,684,408,688,Y,,,,,,,,,1,15638340000000
22,15,63842,0000000,Kern,Wasco Union Elementary,,Elementary School District,District Office,,,N,,,,,,3430,3171,11,0,22,255,2200,3188,1209,3212,Y,,,,,,,,,1,15638420000000
22,15,63859,0000000,Kern,Wasco Union High,,High School District,District Office,,,N,,,,,,1900,1569,7,0,4,109,1091,1576,368,1613,Y,,,,,,,,,1,15638590000000
22,15,73544,0000000,Kern,Rio Bravo-Greeley Union Elementary,,Elementary School District,District Office,,,N,,,,,,987,459,2,0,0,2,296,459,98,474,Y,,,,,,,,,1,15735440000000
22,15,73742,0000000,Kern,Sierra Sands Unified,,Unified School District,District Office,,,N,,,,,,5100,2745,26,0,105,0,1924,2784,304,2872,Y,,,,,,,,,1,15737420000000
22,15,73908,0000000,Kern,McFarland Unified,,Unified School District,District Office,,,N,,,,,,3422,2905,21,0,412,73,2146,2990,1226,3082,Y,,,,,,,,,1,15739080000000
22,15,75168,0000000,Kern,El Tejon Unified,,Unified School District,District Office,,,N,,,,,,678,491,0,0,117,0,306,491,78,496,Y,,,,,,,,,1,15751680000000
22,16,10165,0000000,Kings,Kings County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,326,221,9,0,7,0,118,224,20,227,Y,,,,,,,,,1,16101650000000
22,16,63875,0112698,Kings,Armona Union Elementary,California Virtual Academy at Kings,Elementary School District,K-12 Schools (Public),Traditional,,Y,0840,Directly funded,Y,K,12,592,389,3,0,11,0,306,406,49,411,Y,,12,10,,1,1,14,12,1,16638750112698
22,16,63875,0101717,Kings,Armona Union Elementary,Crossroads Charter,Elementary School District,K-12 Schools (Public),Traditional,CEP,Y,0571,Locally funded,N,K,12,160,127,1,0,2,0,88,129,15,130,Y,,12,10,2,2,0,14,12,1,16638750101717
22,16,63875,0000000,Kings,Armona Union Elementary,,Elementary School District,District Office,,,N,,,,,,946,837,6,0,33,38,637,840,273,862,Y,,,,,,,,,1,16638750000000
22,16,63883,0000000,Kings,Central Union Elementary,,Elementary School District,District Office,,,N,,,,,,1753,796,14,16,1,14,316,899,143,932,Y,,,,,,,,,1,16638830000000
22,16,63891,0000000,Kings,Corcoran Joint Unified,,Unified School District,District Office,,,N,,,,,,3272,2784,30,0,27,78,2162,2827,579,2860,Y,,,,,,,,,1,16638910000000
22,16,63917,0000000,Kings,Hanford Elementary,,Elementary School District,District Office,,,N,,,,,,5546,4314,35,0,50,148,3095,4316,1360,4434,Y,,,,,,,,,1,16639170000000
22,16,63925,0137901,Kings,Hanford Joint Union High,Hanford Online Charter,High School District,High Schools (Public),Traditional,,Y,1997,Locally funded,N,9,12,140,82,0,0,3,1,79,85,20,92,Y,,7,10,,2,0,9,12,1,16639250137901
22,16,63925,0000000,Kings,Hanford Joint Union High,,High School District,District Office,,,N,,,,,,4002,2701,31,0,43,124,1779,2712,426,2772,Y,,,,,,,,,1,16639250000000
22,16,63933,0000000,Kings,Island Union Elementary,,Elementary School District,District Office,,,N,,,,,,405,168,0,0,24,4,122,169,20,173,Y,,,,,,,,,1,16639330000000
22,16,63941,0000000,Kings,Kings River-Hardwick Union Elementary,,Elementary School District,District Office,,,N,,,,,,815,0,1,0,0,8,170,176,39,184,Y,,,,,,,,,1,16639410000000
22,16,63958,0136556,Kings,Kit Carson Union Elementary,Kings Valley Academy II,Elementary School District,K-12 Schools (Public),Traditional,,Y,1896,Directly funded,Y,K,12,1067,737,21,0,17,16,641,893,190,912,Y,,12,10,,1,1,14,12,1,16639580136556
22,16,63958,6113120,Kings,Kit Carson Union Elementary,Mid Valley Alternative Charter,Elementary School District,Elementary Schools (Public),Traditional,,Y,0088,Locally funded,N,K,8,51,38,0,0,1,0,27,38,6,39,Y,,6,10,,2,0,14,8,1,16639586113120
22,16,63958,0000000,Kings,Kit Carson Union Elementary,,Elementary School District,District Office,,,N,,,,,,366,263,5,0,2,6,170,263,89,269,Y,,,,,,,,,1,16639580000000
22,16,63966,0000000,Kings,Lakeside Union Elementary,,Elementary School District,District Office,,,N,,,,,,235,218,2,0,7,5,165,218,107,222,Y,,,,,,,,,1,16639660000000
22,16,63974,0100156,Kings,Lemoore Union Elementary,Lemoore University Elementary Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,Y,0489,Locally funded,N,6,8,138,79,1,0,0,0,51,85,9,85,Y,,9,10,,2,0,6,8,1,16639740100156
22,16,63974,0000000,Kings,Lemoore Union Elementary,,Elementary School District,District Office,,,N,,,,,,3080,1920,22,0,46,42,1438,2305,437,2364,Y,,,,,,,,,1,16639740000000
22,16,63982,0110205,Kings,Lemoore Union High,Lemoore Middle College High,High School District,High Schools (Public),Traditional,,Y,1068,Directly funded,N,9,12,238,121,0,0,2,9,56,125,10,127,Y,,7,10,,1,0,9,12,1,16639820110205
22,16,63982,0136234,Kings,Lemoore Union High,Lemoore Online College Preparatory High,High School District,High Schools (Public),Traditional,,Y,1877,Directly funded,N,9,12,136,69,3,0,3,1,52,75,12,83,Y,,7,10,,1,0,9,12,1,16639820136234
22,16,63982,0000000,Kings,Lemoore Union High,,High School District,District Office,,,N,,,,,,1958,1227,11,0,11,34,678,1251,164,1289,Y,,,,,,,,,1,16639820000000
22,16,63990,0000000,Kings,Pioneer Union Elementary,,Elementary School District,District Office,,,N,,,,,,1541,611,2,0,0,5,441,620,117,660,Y,,,,,,,,,1,16639900000000
22,16,73932,0000000,Kings,Reef-Sunset Unified,,Unified School District,District Office,,,N,,,,,,2747,2542,9,0,36,55,1613,2607,1428,2667,Y,,,,,,,,,1,16739320000000
22,17,10173,0000000,Lake,Lake County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,28,22,1,0,4,0,17,23,1,23,Y,,,,,,,,,1,17101730000000
22,17,64014,0000000,Lake,Kelseyville Unified,,Unified School District,District Office,,,N,,,,,,1849,1016,4,0,90,141,920,1279,273,1297,Y,,,,,,,,,1,17640140000000
22,17,64022,0000000,Lake,Konocti Unified,,Unified School District,District Office,,,N,,,,,,3763,2899,15,0,81,103,2437,2958,882,3142,Y,,,,,,,,,1,17640220000000
22,17,64030,0000000,Lake,Lakeport Unified,,Unified School District,District Office,,,N,,,,,,1386,831,8,0,48,30,739,870,150,906,Y,,,,,,,,,1,17640300000000
22,17,64048,0000000,Lake,Lucerne Elementary,,Elementary School District,District Office,,,N,,,,,,289,248,9,0,8,11,195,249,23,250,Y,,,,,,,,,1,17640480000000
22,17,64055,0129601,Lake,Middletown Unified,California Connections Academy North Bay,Unified School District,K-12 Schools (Public),Traditional,,Y,1653,Directly funded,Y,K,12,171,87,0,0,1,0,75,87,5,88,Y,,12,10,,1,1,14,12,1,17640550129601
22,17,64055,0108340,Lake,Middletown Unified,Lake County International Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,0681,Directly funded,Y,K,8,82,52,0,0,0,0,45,60,2,60,Y,,6,10,,1,1,14,8,1,17640550108340
22,17,64055,0000000,Lake,Middletown Unified,,Unified School District,District Office,,,N,,,,,,1452,720,6,0,29,3,461,781,111,826,Y,,,,,,,,,1,17640550000000
22,17,76976,0000000,Lake,Upper Lake Unified,,Unified School District,District Office,,,N,,,,,,906,760,6,2,60,7,510,771,45,772,Y,,,,,,,,,1,17769760000000
22,18,10181,0000000,Lassen,Lassen County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,9,0,0,0,0,0,1,1,0,1,Y,,,,,,,,,1,18101810000000
22,18,64089,0000000,Lassen,Big Valley Joint Unified,,Unified School District,District Office,,,N,,,,,,121,51,3,0,0,6,35,52,11,56,Y,,,,,,,,,1,18640890000000
22,18,64105,0000000,Lassen,Janesville Union Elementary,,Elementary School District,District Office,,,N,,,,,,349,161,3,0,0,0,86,162,1,162,Y,,,,,,,,,1,18641050000000
22,18,64113,0000000,Lassen,Johnstonville Elementary,,Elementary School District,District Office,,,N,,,,,,205,90,4,0,11,0,67,106,5,107,Y,,,,,,,,,1,18641130000000
22,18,64139,0000000,Lassen,Lassen Union High,,High School District,District Office,,,N,,,,,,848,266,16,0,22,0,233,294,26,305,Y,,,,,,,,,1,18641390000000
22,18,64162,0000000,Lassen,Ravendale-Termo Elementary,,Elementary School District,District Office,,,N,,,,,,14,13,0,0,0,0,12,13,0,13,Y,,,,,,,,,1,18641620000000
22,18,64170,0000000,Lassen,Richmond Elementary,,Elementary School District,District Office,,,N,,,,,,193,14,0,0,0,0,11,20,0,20,Y,,,,,,,,,1,18641700000000
22,18,64188,0000000,Lassen,Shaffer Union Elementary,,Elementary School District,District Office,,,N,,,,,,192,125,3,0,2,0,79,133,11,135,Y,,,,,,,,,1,18641880000000
22,18,64196,0135756,Lassen,Susanville Elementary,Thompson Peak Charter,Elementary School District,K-12 Schools (Public),Traditional,,Y,2066,Directly funded,Y,K,12,139,79,0,1,4,0,46,79,1,79,Y,,12,10,,1,1,14,12,1,18641960135756
22,18,64196,0000000,Lassen,Susanville Elementary,,Elementary School District,District Office,,,N,,,,,,1090,669,15,0,17,0,401,686,63,696,Y,,,,,,,,,1,18641960000000
22,18,64204,0000000,Lassen,Westwood Unified,,Unified School District,District Office,,,N,,,,,,160,86,2,0,7,0,55,97,2,99,Y,,,,,,,,,1,18642040000000
22,18,75036,6010763,Lassen,Fort Sage Unified,Long Valley,Unified School District,K-12 Schools (Public),Traditional,,Y,2067,Directly funded,Y,K,12,246,147,1,0,8,0,106,150,2,151,Y,,12,10,,1,1,14,12,1,18750366010763
22,18,75036,0121657,Lassen,Fort Sage Unified,Mt. Lassen Charter,Unified School District,K-12 Schools (Public),Traditional,,Y,1185,Locally funded,N,K,12,121,70,0,0,1,0,36,74,1,75,Y,,12,10,,2,0,14,12,1,18750360121657
22,18,75036,0000000,Lassen,Fort Sage Unified,,Unified School District,District Office,,,N,,,,,,114,70,3,0,2,0,52,72,0,72,Y,,,,,,,,,1,18750360000000
22,19,10199,0135368,Los Angeles,Los Angeles County Office of Education,Alma Fuerte Public,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1859,Directly funded,Y,K,8,122,85,1,0,8,0,63,90,38,98,Y,,6,10,,1,1,14,8,1,19101990135368
22,19,10199,0136119,Los Angeles,Los Angeles County Office of Education,Animo City of Champions Charter High,County Office of Education (COE),High Schools (Public),Traditional,,Y,1874,Directly funded,Y,9,12,343,293,7,0,27,0,176,298,45,303,Y,,7,10,,1,1,9,12,1,19101990136119
22,19,10199,0109660,Los Angeles,Los Angeles County Office of Education,Aspire Antonio Maria Lugo Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,0694,Directly funded,Y,K,6,410,346,4,0,13,0,230,357,131,371,Y,,6,10,,1,1,14,6,1,19101990109660
22,19,10199,0112128,Los Angeles,Los Angeles County Office of Education,Aspire Ollin University Preparatory Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0693,Directly funded,Y,6,12,559,494,0,0,3,0,313,502,58,508,Y,,12,10,,1,1,6,12,1,19101990112128
22,19,10199,0140798,Los Angeles,Los Angeles County Office of Education,Bridges Preparatory Academy,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Y,2114,Directly funded,Y,6,8,78,70,0,0,0,0,46,70,28,73,Y,,9,10,,1,1,6,8,1,19101990140798
22,19,10199,0138669,Los Angeles,Los Angeles County Office of Education,Da Vinci RISE High,County Office of Education (COE),High Schools (Public),Traditional,,Y,2017,Directly funded,Y,9,12,209,132,33,0,21,0,119,165,29,169,Y,,7,10,,1,1,9,12,1,19101990138669
22,19,10199,0140681,Los Angeles,Los Angeles County Office of Education,Environmental Charter High - Gardena,County Office of Education (COE),High Schools (Public),Traditional,,Y,2098,Directly funded,Y,9,12,114,82,0,0,0,0,64,95,12,98,Y,,7,10,,1,1,9,12,1,19101990140681
22,19,10199,0121772,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Y,1204,Directly funded,Y,6,8,350,310,0,0,0,0,191,324,71,326,Y,,9,10,,1,1,6,8,1,19101990121772
22,19,10199,0127498,Los Angeles,Los Angeles County Office of Education,Environmental Charter Middle - Inglewood,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Y,1501,Directly funded,Y,6,8,350,313,0,0,0,0,172,326,65,328,Y,,9,10,,1,1,6,8,1,19101990127498
22,19,10199,0134346,Los Angeles,Los Angeles County Office of Education,Intellectual Virtues Academy,County Office of Education (COE),High Schools (Public),Traditional,,Y,1814,Directly funded,Y,9,12,95,43,2,0,2,0,34,46,5,47,Y,,7,10,,1,1,9,12,1,19101990134346
22,19,10199,0106880,Los Angeles,Los Angeles County Office of Education,Jardin de la Infancia,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,0663,Directly funded,Y,K,1,15,15,0,0,0,0,7,15,13,15,Y,,6,10,,1,1,14,1,1,19101990106880
22,19,10199,0140772,Los Angeles,Los Angeles County Office of Education,KIPP Poder Public,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,2112,Directly funded,Y,K,8,110,89,2,0,0,0,49,89,31,93,Y,,6,10,,1,1,14,8,1,19101990140772
22,19,10199,0128025,Los Angeles,Los Angeles County Office of Education,Lashon Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1560,Directly funded,Y,K,8,542,447,0,0,3,0,247,447,190,470,Y,,6,10,,1,1,14,8,1,19101990128025
22,19,10199,0139170,Los Angeles,Los Angeles County Office of Education,Lashon Academy City,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,2029,Directly funded,Y,K,6,37,37,0,0,0,0,21,37,19,37,Y,,6,10,,1,1,14,6,1,19101990139170
22,19,10199,6119945,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0438,Directly funded,Y,6,12,742,581,0,0,13,0,428,610,165,630,Y,,12,10,,1,1,6,12,1,19101996119945
22,19,10199,0115212,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 2,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0906,Directly funded,Y,6,12,504,386,1,0,6,0,302,389,75,406,Y,,12,10,,1,1,6,12,1,19101990115212
22,19,10199,0115030,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 3,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0917,Directly funded,Y,6,12,417,311,3,0,1,0,199,325,25,328,Y,,12,10,,1,1,6,12,1,19101990115030
22,19,10199,0137679,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 5,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0987,Directly funded,Y,6,12,247,223,1,0,0,0,131,227,79,228,Y,,12,10,,1,1,6,12,1,19101990137679
22,19,10199,0100776,Los Angeles,Los Angeles County Office of Education,North Valley Military Institute College Preparatory Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0540,Directly funded,Y,6,12,717,593,8,0,36,0,359,619,113,632,Y,,12,10,,1,1,6,12,1,19101990100776
22,19,10199,6116883,Los Angeles,Los Angeles County Office of Education,Odyssey Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,0249,Directly funded,Y,K,8,463,99,3,0,1,0,90,109,14,113,Y,,6,10,,1,1,14,8,1,19101996116883
22,19,10199,0135582,Los Angeles,Los Angeles County Office of Education,Russell Westbrook Why Not? High,County Office of Education (COE),High Schools (Public),Traditional,,Y,1817,Directly funded,Y,9,12,227,198,1,0,2,0,133,199,81,206,Y,,7,10,,1,1,9,12,1,19101990135582
22,19,10199,0134361,Los Angeles,Los Angeles County Office of Education,Russell Westbrook Why Not? Middle,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Y,1818,Directly funded,Y,6,8,168,152,2,0,6,0,103,152,65,154,Y,,9,10,,1,1,6,8,1,19101990134361
22,19,10199,0137166,Los Angeles,Los Angeles County Office of Education,Soleil Academy Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1931,Directly funded,Y,K,5,223,172,3,0,0,0,124,175,55,181,Y,,6,10,,1,1,14,5,1,19101990137166
22,19,10199,0140756,Los Angeles,Los Angeles County Office of Education,T.I.M.E. Community,County Office of Education (COE),High Schools (Public),Traditional,,Y,2110,Directly funded,Y,9,12,40,40,0,0,0,0,26,40,19,40,Y,,7,10,,1,1,9,12,1,19101990140756
22,19,10199,0132605,Los Angeles,Los Angeles County Office of Education,Valiente College Preparatory Charter,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,Y,1744,Directly funded,Y,5,8,127,93,0,0,0,0,90,93,37,102,Y,,9,10,,1,1,5,8,1,19101990132605
