year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
19,19,64733,0122861,Los Angeles,Los Angeles Unified,Camino Nuevo Academy #2,Unified School District,Elementary Schools (Public),Traditional,,Yes,1231,Directly funded,Y,K,8,708,667,1,10,0,397,669,313,683,Y,1,6,10,,1,1,14,8,1,19647330122861
19,19,64733,0123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Unified School District,High Schools (Public),Traditional,,Yes,1163,Directly funded,Y,9,12,541,489,6,5,0,315,489,78,495,Y,1,7,10,,1,1,9,12,1,19647330123133
19,19,64733,0123141,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,Unified School District,High Schools (Public),Traditional,,Yes,1164,Directly funded,Y,9,12,400,373,1,6,0,232,373,49,376,Y,1,7,10,,1,1,9,12,1,19647330123141
19,19,64733,0123158,Los Angeles,Los Angeles Unified,Arts In Action Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1218,Directly funded,Y,K,5,299,290,5,1,0,184,293,129,293,Y,1,6,10,,1,1,14,5,1,19647330123158
19,19,64733,0123166,Los Angeles,Los Angeles Unified,ISANA Palmati Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1246,Directly funded,Y,K,8,408,158,0,0,0,225,374,118,380,Y,1,6,10,,1,1,14,8,1,19647330123166
19,19,64733,0123984,Los Angeles,Los Angeles Unified,ISANA Cardinal Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1285,Directly funded,Y,K,8,375,182,0,0,0,163,339,170,346,Y,1,6,10,,1,1,14,8,1,19647330123984
19,19,64733,0123992,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1286,Directly funded,Y,6,8,331,323,1,25,0,221,324,78,327,Y,1,9,10,,1,1,6,8,1,19647330123992
19,19,64733,0124008,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1287,Directly funded,Y,6,8,466,459,2,11,0,331,460,121,462,Y,1,9,10,,1,1,6,8,1,19647330124008
19,19,64733,0124016,Los Angeles,Los Angeles Unified,Animo Western Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1288,Directly funded,Y,6,8,626,593,4,31,0,369,595,151,598,Y,1,9,10,,1,1,6,8,1,19647330124016
19,19,64733,0124024,Los Angeles,Los Angeles Unified,Animo Phillis Wheatley Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1289,Directly funded,Y,6,8,510,478,13,38,0,303,480,100,485,Y,1,9,10,,1,1,6,8,1,19647330124024
19,19,64733,0124198,Los Angeles,Los Angeles Unified,Extera Public,Unified School District,Elementary Schools (Public),Traditional,,Yes,1300,Directly funded,Y,K,8,510,496,5,4,0,291,500,148,502,Y,1,6,10,,1,1,14,8,1,19647330124198
19,19,64733,0124222,Los Angeles,Los Angeles Unified,Rise Kohyang Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1315,Directly funded,Y,6,8,394,322,0,3,0,182,351,60,356,Y,1,9,10,,1,1,6,8,1,19647330124222
19,19,64733,0124560,Los Angeles,Los Angeles Unified,Synergy Quantum Academy,Unified School District,High Schools (Public),Traditional,,Yes,1299,Directly funded,Y,9,12,553,540,2,7,0,289,540,72,541,Y,1,7,10,,1,1,9,12,1,19647330124560
19,19,64733,0124784,Los Angeles,Los Angeles Unified,Aspire Slauson Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1330,Directly funded,Y,K,6,337,323,4,14,0,202,332,127,333,Y,1,6,10,,1,1,14,6,1,19647330124784
19,19,64733,0124792,Los Angeles,Los Angeles Unified,Aspire Juanita Tate Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1331,Directly funded,Y,K,6,379,354,1,16,0,222,373,129,374,Y,1,6,10,,1,1,14,6,1,19647330124792
19,19,64733,0124800,Los Angeles,Los Angeles Unified,Aspire Inskeep Academy Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1332,Directly funded,Y,K,6,385,355,1,33,0,239,377,127,378,Y,1,6,10,,1,1,14,6,1,19647330124800
19,19,64733,0124818,Los Angeles,Los Angeles Unified,Los Angeles Leadership Primary Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1333,Directly funded,Y,K,5,356,229,4,0,0,203,297,187,326,Y,1,6,10,,1,1,14,5,1,19647330124818
19,19,64733,0124826,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy #4,Unified School District,Elementary Schools (Public),Traditional,,Yes,1334,Directly funded,Y,K,8,628,564,2,13,0,312,566,238,583,Y,1,6,10,,1,1,14,8,1,19647330124826
19,19,64733,0124883,Los Angeles,Los Angeles Unified,Animo College Preparatory Academy,Unified School District,High Schools (Public),Traditional,,Yes,1342,Directly funded,Y,9,12,469,448,5,2,0,286,449,122,453,Y,1,7,10,,1,1,9,12,1,19647330124883
19,19,64733,0124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Unified School District,High Schools (Public),Traditional,,Yes,1343,Directly funded,Y,9,12,522,482,2,2,0,290,482,91,487,Y,1,7,10,,1,1,9,12,1,19647330124891
19,19,64733,0124933,Los Angeles,Los Angeles Unified,PUC Early College Academy for Leaders and Scholars (ECALS),Unified School District,High Schools (Public),Traditional,,Yes,1354,Directly funded,Y,9,12,347,208,1,0,0,163,232,41,243,Y,1,7,10,,1,1,9,12,1,19647330124933
19,19,64733,0124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Unified School District,High Schools (Public),Traditional,,Yes,1356,Directly funded,Y,9,12,525,469,3,6,0,299,469,94,481,Y,1,7,10,,1,1,9,12,1,19647330124941
19,19,64733,0125609,Los Angeles,Los Angeles Unified,KIPP Philosophers Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1378,Directly funded,Y,5,8,316,283,2,5,0,186,285,51,285,Y,1,9,10,,1,1,5,8,1,19647330125609
19,19,64733,0125625,Los Angeles,Los Angeles Unified,KIPP Scholar Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1377,Directly funded,Y,5,8,384,350,0,4,0,197,352,50,353,Y,1,9,10,,1,1,5,8,1,19647330125625
19,19,64733,0125641,Los Angeles,Los Angeles Unified,KIPP Sol Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1379,Directly funded,Y,5,8,506,447,0,4,0,221,449,69,453,Y,1,9,10,,1,1,5,8,1,19647330125641
19,19,64733,0125864,Los Angeles,Los Angeles Unified,Ednovate - USC Hybrid High College Prep,Unified School District,High Schools (Public),Traditional,,Yes,1401,Directly funded,Y,9,12,528,452,2,0,0,223,452,22,456,Y,1,7,10,,1,1,9,12,1,19647330125864
19,19,64733,0126136,Los Angeles,Los Angeles Unified,Math and Science College Preparatory,Unified School District,High Schools (Public),Traditional,,Yes,1412,Directly funded,Y,9,12,549,509,1,0,0,302,509,62,511,Y,1,7,10,,1,1,9,12,1,19647330126136
19,19,64733,0126169,Los Angeles,Los Angeles Unified,Equitas Academy #2,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1402,Directly funded,Y,5,8,393,378,4,1,0,211,379,59,380,Y,1,9,10,,1,1,5,8,1,19647330126169
19,19,64733,0126177,Los Angeles,Los Angeles Unified,Citizens of the World Charter School Silver Lake,Unified School District,Elementary Schools (Public),Traditional,,Yes,1413,Directly funded,Y,K,8,740,333,1,3,0,179,333,128,366,Y,1,6,10,,1,1,14,8,1,19647330126177
19,19,64733,0126193,Los Angeles,Los Angeles Unified,Citizens of the World Charter School Mar Vista,Unified School District,Elementary Schools (Public),Traditional,,Yes,1414,Directly funded,Y,K,8,654,202,0,9,0,108,203,72,217,Y,1,6,10,,1,1,14,8,1,19647330126193
19,19,64733,0126797,Los Angeles,Los Angeles Unified,Aspire Centennial College Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1436,Directly funded,Y,6,8,539,464,0,5,0,305,485,66,492,Y,1,9,10,,1,1,6,8,1,19647330126797
19,19,64733,0127217,Los Angeles,Los Angeles Unified,Alliance Alice M. Baxter College-Ready High,Unified School District,High Schools (Public),Traditional,,Yes,1460,Directly funded,Y,9,12,298,239,5,4,0,150,239,19,241,Y,1,7,10,,1,1,9,12,1,19647330127217
19,19,64733,0127670,Los Angeles,Los Angeles Unified,KIPP Iluminar Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1508,Directly funded,Y,K,4,568,496,2,4,0,265,499,155,507,Y,1,6,10,,1,1,14,4,1,19647330127670
19,19,64733,0127886,Los Angeles,Los Angeles Unified,City Language Immersion Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1538,Directly funded,Y,K,5,406,195,0,1,0,107,195,100,207,Y,1,6,10,,1,1,14,5,1,19647330127886
19,19,64733,0127894,Los Angeles,Los Angeles Unified,Valor Academy High,Unified School District,High Schools (Public),Traditional,,Yes,1539,Directly funded,Y,9,12,500,442,1,3,0,216,460,62,465,Y,1,7,10,,1,1,9,12,1,19647330127894
19,19,64733,0127910,Los Angeles,Los Angeles Unified,Camino Nuevo High #2,Unified School District,High Schools (Public),Traditional,,Yes,1540,Directly funded,Y,9,12,460,439,3,4,0,233,439,82,440,Y,1,7,10,,1,1,9,12,1,19647330127910
19,19,64733,0127936,Los Angeles,Los Angeles Unified,PREPA TEC - Los Angeles,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1542,Directly funded,Y,6,8,347,329,2,1,0,189,342,103,345,Y,1,9,10,,1,1,6,8,1,19647330127936
19,19,64733,0127977,Los Angeles,Los Angeles Unified,Metro Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1535,Directly funded,Y,K,5,75,47,3,0,0,26,49,16,52,Y,1,6,10,,1,1,14,5,1,19647330127977
19,19,64733,0127985,Los Angeles,Los Angeles Unified,Ingenium Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1536,Directly funded,Y,6,8,231,211,1,1,0,109,214,71,215,Y,1,9,10,,1,1,6,8,1,19647330127985
19,19,64733,0128009,Los Angeles,Los Angeles Unified,Alliance Virgil Roberts Leadership Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1530,Directly funded,Y,6,8,425,390,10,7,0,239,390,99,396,Y,1,9,10,,1,1,6,8,1,19647330128009
19,19,64733,0128033,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 8,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1531,Directly funded,Y,6,8,445,430,1,1,0,273,430,86,430,Y,1,9,10,,1,1,6,8,1,19647330128033
19,19,64733,0128041,Los Angeles,Los Angeles Unified,Alliance Kory Hunter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1532,Directly funded,Y,6,8,455,428,0,8,0,321,428,106,438,Y,1,9,10,,1,1,6,8,1,19647330128041
19,19,64733,0128058,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 12,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1533,Directly funded,Y,6,8,453,444,2,9,0,307,444,97,446,Y,1,9,10,,1,1,6,8,1,19647330128058
19,19,64733,0128132,Los Angeles,Los Angeles Unified,Extera Public School No. 2,Unified School District,Elementary Schools (Public),Traditional,,Yes,1562,Directly funded,Y,K,5,406,404,1,0,0,260,404,134,405,Y,1,6,10,,1,1,14,5,1,19647330128132
19,19,64733,0128371,Los Angeles,Los Angeles Unified,New Horizons Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1567,Directly funded,Y,K,8,299,202,3,0,0,155,227,75,240,Y,1,6,10,,1,1,14,8,1,19647330128371
19,19,64733,0128389,Los Angeles,Los Angeles Unified,"Ivy Bound Academy Math, Science, and Technology Charter Middle 2",Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1570,Directly funded,Y,5,8,160,124,0,0,0,78,126,27,129,Y,1,9,10,,1,1,5,8,1,19647330128389
19,19,64733,0128512,Los Angeles,Los Angeles Unified,KIPP Academy of Innovation,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1586,Directly funded,Y,5,8,474,433,4,0,0,224,435,60,437,Y,1,9,10,,1,1,5,8,1,19647330128512
19,19,64733,0129270,Los Angeles,Los Angeles Unified,Animo Mae Jemison Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1624,Directly funded,Y,6,8,531,467,2,11,0,313,489,99,493,Y,1,9,10,,1,1,6,8,1,19647330129270
19,19,64733,0129460,Los Angeles,Los Angeles Unified,KIPP Vida Preparatory Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1587,Directly funded,Y,K,4,554,498,5,4,0,337,511,171,524,Y,1,6,10,,1,1,14,4,1,19647330129460
19,19,64733,0129593,Los Angeles,Los Angeles Unified,PUC Inspire Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1626,Directly funded,Y,6,8,336,184,4,0,0,177,263,84,281,Y,1,9,10,,1,1,6,8,1,19647330129593
19,19,64733,0129619,Los Angeles,Los Angeles Unified,PUC Community Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,,Yes,1657,Directly funded,Y,K,5,313,220,1,0,0,136,231,47,240,Y,1,6,10,,1,1,14,5,1,19647330129619
19,19,64733,0129627,Los Angeles,Los Angeles Unified,TEACH Tech Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1658,Directly funded,Y,9,12,365,122,6,2,0,221,339,53,344,Y,1,7,10,,1,1,9,12,1,19647330129627
19,19,64733,0129650,Los Angeles,Los Angeles Unified,Equitas Academy #3 Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1669,Directly funded,Y,K,4,409,379,4,0,0,188,380,134,385,Y,1,6,10,,1,1,14,4,1,19647330129650
19,19,64733,0129825,Los Angeles,Los Angeles Unified,Clemente Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1640,Directly funded,Y,K,6,259,244,0,0,0,161,244,138,248,Y,1,6,10,,1,1,14,6,1,19647330129825
19,19,64733,0129833,Los Angeles,Los Angeles Unified,Global Education Academy 2,Unified School District,Elementary Schools (Public),Traditional,,Yes,1641,Directly funded,Y,K,5,150,139,0,0,0,76,139,49,139,Y,1,6,10,,1,1,14,5,1,19647330129833
19,19,64733,0129858,Los Angeles,Los Angeles Unified,Everest Value,Unified School District,Elementary Schools (Public),Traditional,,Yes,1638,Directly funded,Y,K,8,245,213,0,0,0,147,215,104,226,Y,1,6,10,,1,1,14,8,1,19647330129858
19,19,64733,0129866,Los Angeles,Los Angeles Unified,Village Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1639,Directly funded,Y,K,5,289,234,0,0,0,144,239,101,244,Y,1,6,10,,1,1,14,5,1,19647330129866
19,19,64733,0129874,Los Angeles,Los Angeles Unified,Community Preparatory Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1656,Directly funded,Y,K,8,330,233,6,2,0,161,263,28,264,Y,1,6,10,,1,1,14,8,1,19647330129874
19,19,64733,0131466,Los Angeles,Los Angeles Unified,Fenton STEM Academy: Elementary Center for Science Technology Engineering and Mathematics,Unified School District,Elementary Schools (Public),Traditional,,Yes,1605,Directly funded,Y,K,5,314,245,4,0,0,118,255,62,260,Y,1,6,10,,1,1,14,5,1,19647330131466
19,19,64733,0131722,Los Angeles,Los Angeles Unified,Fenton Charter Leadership Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1613,Directly funded,Y,K,5,326,255,2,0,0,137,262,82,274,Y,1,6,10,,1,1,14,5,1,19647330131722
19,19,64733,0131771,Los Angeles,Los Angeles Unified,KIPP Ignite Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1720,Directly funded,Y,K,4,436,402,4,2,0,258,403,121,405,Y,1,6,10,,1,1,14,4,1,19647330131771
19,19,64733,0131797,Los Angeles,Los Angeles Unified,KIPP Promesa Prep,Unified School District,Elementary Schools (Public),Traditional,,Yes,1721,Directly funded,Y,K,4,456,405,0,5,0,241,409,125,416,Y,1,6,10,,1,1,14,4,1,19647330131797
19,19,64733,0131821,Los Angeles,Los Angeles Unified,Collegiate Charter High of Los Angeles,Unified School District,High Schools (Public),Traditional,,Yes,1722,Directly funded,Y,9,12,166,158,3,0,0,100,158,26,160,Y,1,7,10,,1,1,9,12,1,19647330131821
19,19,64733,0131839,Los Angeles,Los Angeles Unified,Summit Preparatory Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1615,Directly funded,Y,4,8,255,229,0,0,0,166,239,104,246,Y,1,6,10,,1,1,4,8,1,19647330131839
19,19,64733,0131847,Los Angeles,Los Angeles Unified,Public Policy Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1703,Directly funded,Y,5,8,104,87,0,0,0,63,98,37,100,Y,1,9,10,,1,1,5,8,1,19647330131847
19,19,64733,0131870,Los Angeles,Los Angeles Unified,Resolute Academy Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1642,Directly funded,Y,5,8,246,243,5,0,0,183,244,52,244,Y,1,9,10,,1,1,5,8,1,19647330131870
19,19,64733,0131904,Los Angeles,Los Angeles Unified,Libertas College Preparatory Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1711,Directly funded,Y,4,8,258,246,2,2,0,150,246,56,247,Y,1,6,10,,1,1,4,8,1,19647330131904
19,19,64733,0132027,Los Angeles,Los Angeles Unified,University Preparatory Value High,Unified School District,High Schools (Public),Traditional,,Yes,1723,Directly funded,Y,9,12,479,432,2,2,0,250,435,79,447,Y,1,7,10,,1,1,9,12,1,19647330132027
19,19,64733,0132084,Los Angeles,Los Angeles Unified,Alliance Marine - Innovation and Technology 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,,Yes,1738,Directly funded,Y,6,12,733,647,2,3,0,389,647,126,650,Y,1,12,10,,1,1,6,12,1,19647330132084
19,19,64733,0132126,Los Angeles,Los Angeles Unified,Bert Corona Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1724,Directly funded,Y,9,12,243,197,2,0,0,119,197,34,204,Y,1,7,10,,1,1,9,12,1,19647330132126
19,19,64733,0132282,Los Angeles,Los Angeles Unified,Ednovate - East College Prep,Unified School District,High Schools (Public),Traditional,,Yes,1702,Directly funded,Y,9,12,361,310,2,0,0,165,310,32,313,Y,1,7,10,,1,1,9,12,1,19647330132282
19,19,64733,0133272,Los Angeles,Los Angeles Unified,PUC Triumph Charter Academy and PUC Triumph Charter High,Unified School District,K-12 Schools (Public),Traditional,,Yes,0797,Directly funded,Y,6,12,807,514,2,0,0,354,551,74,569,Y,1,12,10,,1,1,6,12,1,19647330133272
19,19,64733,0133280,Los Angeles,Los Angeles Unified,PUC Nueva Esperanza Charter Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,1092,Directly funded,Y,6,12,358,235,1,0,0,191,260,49,275,Y,1,12,10,,1,1,6,12,1,19647330133280
19,19,64733,0133298,Los Angeles,Los Angeles Unified,PUC CALS Middle School and Early College High,Unified School District,K-12 Schools (Public),Traditional,,Yes,0331,Directly funded,Y,6,12,511,395,5,2,0,242,425,56,434,Y,1,12,10,,1,1,6,12,1,19647330133298
19,19,64733,0133686,Los Angeles,Los Angeles Unified,Equitas Academy 4,Unified School District,Elementary Schools (Public),Traditional,,Yes,1785,Directly funded,Y,5,8,144,129,2,0,0,75,132,27,132,Y,1,6,10,,1,1,5,8,1,19647330133686
19,19,64733,0133694,Los Angeles,Los Angeles Unified,Valor Academy Elementary,Unified School District,Elementary Schools (Public),Traditional,,Yes,1787,Directly funded,Y,K,4,309,220,0,5,0,111,250,143,266,Y,1,6,10,,1,1,14,4,1,19647330133694
19,19,64733,0133702,Los Angeles,Los Angeles Unified,New Los Angeles Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,,Yes,1788,Directly funded,Y,K,5,194,171,0,1,0,100,173,76,177,Y,1,6,10,,1,1,14,5,1,19647330133702
19,19,64733,0133710,Los Angeles,Los Angeles Unified,Girls Athletic Leadership School Los Angeles,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1791,Directly funded,Y,6,8,286,225,3,0,0,128,225,55,229,Y,1,9,10,,1,1,6,8,1,19647330133710
19,19,64733,0133868,Los Angeles,Los Angeles Unified,Rise Kohyang High,Unified School District,High Schools (Public),Traditional,,Yes,1786,Directly funded,Y,9,12,288,228,2,2,0,120,256,51,259,Y,1,7,10,,1,1,9,12,1,19647330133868
19,19,64733,0133884,Los Angeles,Los Angeles Unified,California Collegiate Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,1771,Directly funded,Y,6,10,274,263,3,0,0,156,264,72,266,Y,1,12,10,,1,1,6,10,1,19647330133884
19,19,64733,0134023,Los Angeles,Los Angeles Unified,Animo Florence-Firestone Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1794,Directly funded,Y,6,8,421,421,0,6,0,273,421,88,421,Y,1,9,10,,1,1,6,8,1,19647330134023
19,19,64733,0134148,Los Angeles,Los Angeles Unified,The City,Unified School District,K-12 Schools (Public),Traditional,,Yes,1710,Directly funded,Y,6,12,342,79,0,0,0,55,85,9,90,Y,1,12,10,,1,1,6,12,1,19647330134148
19,19,64733,0134205,Los Angeles,Los Angeles Unified,Arts in Action Community Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1806,Directly funded,Y,6,8,150,146,0,0,0,88,146,39,146,Y,1,9,10,,1,1,6,8,1,19647330134205
19,19,64733,0135129,Los Angeles,Los Angeles Unified,PUC International Preparatory Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1820,Directly funded,Y,K,8,0,0,0,0,0,0,0,0,0,In Expected List But We Do Not Have Data For This School/LEA,1,6,10,,1,1,14,8,0,19647330135129
19,19,64733,0135509,Los Angeles,Los Angeles Unified,Gabriella Charter 2,Unified School District,Elementary Schools (Public),Traditional,,Yes,1853,Directly funded,Y,K,8,181,167,1,4,0,103,167,89,169,Y,1,6,10,,1,1,14,8,1,19647330135509
19,19,64733,0135517,Los Angeles,Los Angeles Unified,KIPP Corazon Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1855,Directly funded,Y,K,8,436,371,3,1,0,211,380,138,396,Y,1,6,10,,1,1,14,8,1,19647330135517
19,19,64733,0135616,Los Angeles,Los Angeles Unified,Crete Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1854,Directly funded,Y,K,6,161,128,6,15,0,93,142,8,142,Y,1,6,10,,1,1,14,6,1,19647330135616
19,19,64733,0135632,Los Angeles,Los Angeles Unified,WISH Academy High,Unified School District,High Schools (Public),Traditional,,Yes,1863,Directly funded,Y,9,12,126,40,1,1,0,26,41,5,42,Y,1,7,10,,1,1,9,12,1,19647330135632
19,19,64733,0135715,Los Angeles,Los Angeles Unified,Ednovate - Esperanza College Prep,Unified School District,High Schools (Public),Traditional,,Yes,1842,Directly funded,Y,9,12,219,162,0,0,0,110,162,15,164,Y,1,7,10,,1,1,9,12,1,19647330135715
19,19,64733,0135723,Los Angeles,Los Angeles Unified,Ednovate - Brio College Prep,Unified School District,High Schools (Public),Traditional,,Yes,1843,Directly funded,Y,9,12,189,150,1,0,0,87,151,24,157,Y,1,7,10,,1,1,9,12,1,19647330135723
19,19,64733,0135921,Los Angeles,Los Angeles Unified,WISH Community,Unified School District,Elementary Schools (Public),Traditional,,Yes,1627,Directly funded,Y,K,8,753,152,3,1,0,80,154,10,158,Y,1,6,10,,1,1,14,8,1,19647330135921
19,19,64733,0136986,Los Angeles,Los Angeles Unified,STEM Preparatory Elementary,Unified School District,Elementary Schools (Public),Traditional,,Yes,1925,Directly funded,Y,K,5,147,134,2,0,0,85,135,37,137,Y,1,6,10,,1,1,14,5,1,19647330136986
19,19,64733,0137463,Los Angeles,Los Angeles Unified,Los Feliz Charter Middle School for the Arts,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1960,Directly funded,Y,6,8,30,19,0,1,0,10,19,1,19,Y,1,9,10,,1,1,6,8,1,19647330137463
19,19,64733,0137471,Los Angeles,Los Angeles Unified,High Tech LA Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Yes,1929,Directly funded,Y,6,8,59,26,0,0,0,20,30,3,30,Y,1,9,10,,1,1,6,8,1,19647330137471
19,19,64733,0137513,Los Angeles,Los Angeles Unified,Learning by Design Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1959,Directly funded,Y,K,5,35,29,0,4,0,22,29,6,29,Y,1,6,10,,1,1,14,5,1,19647330137513
19,19,64733,0137521,Los Angeles,Los Angeles Unified,Vox Collegiate of Los Angeles,Unified School District,K-12 Schools (Public),Traditional,,Yes,1917,Directly funded,Y,6,10,42,37,0,9,0,29,37,10,37,Y,1,12,10,,1,1,6,10,1,19647330137521
19,19,64733,0137554,Los Angeles,Los Angeles Unified,Excelencia Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1918,Directly funded,Y,K,5,57,51,1,0,0,32,51,36,54,Y,1,6,10,,1,1,14,5,1,19647330137554
19,19,64733,0137562,Los Angeles,Los Angeles Unified,Matrix for Success Academy,Unified School District,High Schools (Public),Traditional,,Yes,1961,Directly funded,Y,9,12,26,23,0,1,0,18,25,6,26,Y,1,7,10,,1,1,9,12,1,19647330137562
19,19,64733,0137604,Los Angeles,Los Angeles Unified,Stella Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,,Yes,1866,Directly funded,Y,K,4,35,31,1,0,0,15,32,15,32,Y,1,6,10,,1,1,14,4,1,19647330137604
19,19,64733,0137612,Los Angeles,Los Angeles Unified,Valley International Preparatory High,Unified School District,High Schools (Public),Traditional,,Yes,1926,Directly funded,Y,9,12,206,50,0,0,0,34,50,4,52,Y,1,7,10,,1,1,9,12,1,19647330137612
19,19,64733,0138305,Los Angeles,Los Angeles Unified,TEACH Preparatory Mildred S. Cunningham & Edith H. Morris Elementary,Unified School District,Elementary Schools (Public),Traditional,,Yes,2004,Directly funded,Y,K,5,80,39,1,0,0,48,75,36,75,Y,1,6,10,,1,1,14,5,1,19647330138305
19,19,64733,1931047,Los Angeles,Los Angeles Unified,Birmingham Community Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1119,Directly funded,Y,9,12,3165,2616,22,35,0,1522,2638,274,2676,Y,1,7,10,,1,1,9,12,1,19647331931047
19,19,64733,1931708,Los Angeles,Los Angeles Unified,Chatsworth Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1581,Locally funded,N,9,12,1758,1106,11,42,0,615,1161,212,1206,Y,1,7,10,,2,0,9,12,1,19647331931708
19,19,64733,1931864,Los Angeles,Los Angeles Unified,Grover Cleveland Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1571,Locally funded,N,9,12,3115,1918,12,116,0,1141,2030,325,2071,Y,1,7,10,,2,0,9,12,1,19647331931864
19,19,64733,1932623,Los Angeles,Los Angeles Unified,El Camino Real Charter High,Unified School District,High Schools (Public),Traditional,,Yes,1314,Directly funded,Y,9,12,3562,1148,2,9,0,752,1172,95,1207,Y,1,7,10,,1,1,9,12,1,19647331932623
