year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
25,19,64527,0000000,Los Angeles,El Rancho Unified,N/A,Unified School District,,,,N/A,,,,,6878,5107,51,0,61,0,2943,5624,1036,5733,Y,,,,,,,,1,19645270000000
25,19,64535,0000000,Los Angeles,El Segundo Unified,N/A,Unified School District,,,,N/A,,,,,3472,110,0,0,10,0,321,418,54,447,Y,,,,,,,,1,19645350000000
25,19,64550,0000000,Los Angeles,Garvey Elementary,N/A,Elementary School District,,,,N/A,,,,,4240,3259,11,0,32,7,2140,3267,1639,3542,Y,,,,,,,,1,19645500000000
25,19,64568,0000000,Los Angeles,Glendale Unified,N/A,Unified School District,,,,N/A,,,,,25329,15701,30,0,1143,0,7359,16038,5646,17104,Y,,,,,,,,1,19645680000000
25,19,64576,0000000,Los Angeles,Glendora Unified,N/A,Unified School District,,,,N/A,,,,,6352,1320,20,0,85,0,1416,1473,383,1682,Y,,,,,,,,1,19645760000000
25,19,64584,1996305,Los Angeles,Gorman Joint,Gorman Learning Center,Elementary School District,K-12 Schools (Public),Traditional,Yes,0285,Directly funded,Y,K,12,1185,0,5,0,28,0,482,497,25,510,Y,1,12,10,1,1,14,12,1,19645841996305
25,19,64584,0000000,Los Angeles,Gorman Joint,N/A,Elementary School District,,,,N/A,,,,,118,66,0,0,1,0,51,68,17,73,Y,,,,,,,,1,19645840000000
25,19,64592,0100354,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,Elementary School District,High Schools (Public),Traditional,Yes,0523,Locally funded,N,9,12,567,471,1,0,0,0,237,471,42,475,Y,1,7,10,2,0,9,12,1,19645920100354
25,19,64592,0000000,Los Angeles,Hawthorne,N/A,Elementary School District,,,,N/A,,,,,6341,5710,34,0,60,0,3499,5711,1693,5774,Y,,,,,,,,1,19645920000000
25,19,64600,0000000,Los Angeles,Hermosa Beach City Elementary,N/A,Elementary School District,,,,N/A,,,,,1415,113,0,0,1,0,96,119,31,142,Y,,,,,,,,1,19646000000000
25,19,64626,0000000,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,N/A,Elementary School District,,,,N/A,,,,,195,50,0,0,12,0,48,81,5,82,Y,,,,,,,,1,19646260000000
25,19,64634,1996586,Los Angeles,Inglewood Unified,Animo Inglewood Charter High,Unified School District,High Schools (Public),Traditional,Yes,0432,Directly funded,Y,9,12,592,532,0,0,5,0,310,532,50,535,Y,1,7,10,1,1,9,12,1,19646341996586
25,19,64634,1996529,Los Angeles,Inglewood Unified,City Honors International Preparatory High,Unified School District,High Schools (Public),Traditional,Yes,2075,Locally funded,N,9,12,331,303,3,0,2,0,150,303,12,303,Y,1,7,10,2,0,9,12,1,19646341996529
25,19,64634,0128991,Los Angeles,Inglewood Unified,Grace Hopper STEM Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1612,Directly funded,Y,6,8,93,0,0,0,0,0,52,52,5,56,Y,1,9,10,1,1,6,8,1,19646340128991
25,19,64634,0120303,Los Angeles,Inglewood Unified,ICEF Inglewood Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1121,Directly funded,Y,K,5,375,353,3,0,34,0,232,361,32,363,Y,1,6,10,1,1,14,5,1,19646340120303
25,19,64634,6014518,Los Angeles,Inglewood Unified,La Tijera Academy of Excellence Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1591,Locally funded,N,K,8,549,513,5,0,17,0,306,521,51,523,Y,1,6,10,2,0,14,8,1,19646346014518
25,19,64634,0101667,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,0582,Directly funded,Y,K,5,426,302,1,0,5,0,179,307,20,310,Y,1,6,10,1,1,14,5,1,19646340101667
25,19,64634,0116822,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0977,Directly funded,Y,6,8,208,142,1,0,1,0,69,143,6,144,Y,1,9,10,1,1,6,8,1,19646340116822
25,19,64634,0000000,Los Angeles,Inglewood Unified,N/A,Unified School District,,,,N/A,,,,,5651,5308,63,0,104,0,3151,5354,1576,5402,Y,,,,,,,,1,19646340000000
25,19,64642,0136127,Los Angeles,Keppel Union Elementary,Sage Oak Charter School- Keppel,Elementary School District,K-12 Schools (Public),Traditional,Yes,1886,Directly funded,Y,K,12,441,148,0,0,6,0,148,218,8,224,Y,1,12,10,1,1,14,12,1,19646420136127
25,19,64642,0000000,Los Angeles,Keppel Union Elementary,N/A,Elementary School District,,,,N/A,,,,,2559,2187,36,0,93,0,1501,2216,834,2317,Y,,,,,,,,1,19646420000000
25,19,64659,0000000,Los Angeles,La Canada Unified,N/A,Unified School District,,,,N/A,,,,,3980,192,3,0,2,0,198,202,102,289,Y,,,,,,,,1,19646590000000
25,19,64667,0125559,Los Angeles,Lancaster Elementary,iLEAD Lancaster Charter,Elementary School District,Elementary Schools (Public),Traditional,Yes,1376,Directly funded,Y,K,8,771,505,21,0,10,0,467,606,28,610,Y,1,6,10,1,1,14,8,1,19646670125559
25,19,64667,0123174,Los Angeles,Lancaster Elementary,Life Source International Charter,Elementary School District,Elementary Schools (Public),Traditional,Yes,1225,Directly funded,Y,K,8,228,122,12,0,34,0,146,181,10,182,Y,1,6,10,1,1,14,8,1,19646670123174
25,19,64667,0000000,Los Angeles,Lancaster Elementary,N/A,Elementary School District,,,,N/A,,,,,13769,11173,396,0,1016,22,8100,12111,1776,12241,Y,,,,,,,,1,19646670000000
25,19,64683,0000000,Los Angeles,Las Virgenes Unified,N/A,Unified School District,,,,N/A,,,,,9715,1824,11,0,20,0,1165,2363,437,2601,Y,,,,,,,,1,19646830000000
25,19,64691,1996438,Los Angeles,Lawndale Elementary,Environmental Charter High - Lawndale,Elementary School District,High Schools (Public),Traditional,Yes,0353,Directly funded,Y,9,12,488,370,1,0,5,0,243,370,18,374,Y,1,7,10,1,1,9,12,1,19646911996438
25,19,64691,0000000,Los Angeles,Lawndale Elementary,N/A,Elementary School District,,,,N/A,,,,,4324,3534,12,0,89,0,2148,3603,1175,3721,Y,,,,,,,,1,19646910000000
25,19,64709,1996313,Los Angeles,Lennox,Animo Leadership High,Elementary School District,High Schools (Public),Traditional,Yes,0281,Directly funded,Y,9,12,634,587,0,0,7,0,341,588,92,593,Y,1,7,10,1,1,9,12,1,19647091996313
25,19,64709,0107508,Los Angeles,Lennox,Century Community Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Yes,0672,Directly funded,Y,6,8,441,329,0,0,0,0,197,355,92,367,Y,1,9,10,1,1,6,8,1,19647090107508
25,19,64709,0100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",Elementary School District,High Schools (Public),Traditional,Yes,0509,Directly funded,Y,9,12,588,502,0,0,21,0,275,504,71,510,Y,1,7,10,1,1,9,12,1,19647090100602
25,19,64709,0000000,Los Angeles,Lennox,N/A,Elementary School District,,,,N/A,,,,,3941,3679,11,0,528,0,2045,3699,1563,3737,Y,,,,,,,,1,19647090000000
25,19,64717,0000000,Los Angeles,Little Lake City Elementary,N/A,Elementary School District,,,,N/A,,,,,3487,2642,14,0,361,0,1287,2762,320,2792,Y,,,,,,,,1,19647170000000
25,19,64725,0131938,Los Angeles,Long Beach Unified,Clear Passage Educational Center,Unified School District,High Schools (Public),Traditional,Yes,1682,Directly funded,Y,9,12,59,7,0,0,5,0,49,56,13,56,Y,1,7,10,1,1,9,12,1,19647250131938
25,19,64725,0127506,Los Angeles,Long Beach Unified,Intellectual Virtues Academy of Long Beach,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1504,Directly funded,Y,6,8,244,106,0,0,8,0,60,110,2,111,Y,1,9,10,1,1,6,8,1,19647250127506
25,19,64725,0000000,Los Angeles,Long Beach Unified,N/A,Unified School District,,,,N/A,,,,,62643,25016,430,0,3034,187,25972,38006,10052,39913,Y,,,,,,,,1,19647250000000
25,19,64733,0120097,Los Angeles,Los Angeles Unified,Academia Moderna,Unified School District,Elementary Schools (Public),Traditional,Yes,1101,Directly funded,Y,K,5,408,368,1,0,21,0,253,382,174,395,Y,1,6,10,1,1,14,5,1,19647330120097
25,19,64733,6112536,Los Angeles,Los Angeles Unified,Accelerated,Unified School District,Elementary Schools (Public),Traditional,Yes,0045,Directly funded,Y,K,8,729,645,0,0,0,0,439,648,249,674,Y,1,6,10,1,1,14,8,1,19647336112536
25,19,64733,0100743,Los Angeles,Los Angeles Unified,Accelerated Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Yes,0539,Directly funded,Y,K,6,526,526,0,0,1,0,337,526,165,526,Y,1,6,10,1,1,14,6,1,19647330100743
25,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Yes,1050,Directly funded,Y,9,12,1159,1037,20,0,95,0,690,1054,313,1105,Y,1,7,10,1,1,9,12,1,19647330118588
25,19,64733,6061543,Los Angeles,Los Angeles Unified,Alfred B. Nobel Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1480,Locally funded,N,6,8,1784,1018,2,0,5,0,469,1018,63,1022,Y,1,9,10,2,0,6,8,1,19647336061543
25,19,64733,0121285,Los Angeles,Los Angeles Unified,Alliance Cindy and Bill Simon Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,1161,Directly funded,Y,9,12,474,424,7,0,4,0,302,440,107,451,Y,1,7,10,1,1,9,12,1,19647330121285
25,19,64733,0128058,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 12,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1533,Directly funded,Y,6,8,496,443,2,0,3,0,323,456,139,466,Y,1,9,10,1,1,6,8,1,19647330128058
25,19,64733,0120030,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 4,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1096,Directly funded,Y,6,8,486,453,0,0,10,0,285,459,115,468,Y,1,9,10,1,1,6,8,1,19647330120030
25,19,64733,0128033,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 8,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1531,Directly funded,Y,6,8,396,358,0,0,10,0,243,371,65,374,Y,1,9,10,1,1,6,8,1,19647330128033
25,19,64733,0108936,Los Angeles,Los Angeles Unified,Alliance Collins Family College-Ready High,Unified School District,High Schools (Public),Traditional,Yes,0718,Directly funded,Y,9,12,633,543,2,0,6,0,377,556,75,567,Y,1,7,10,1,1,9,12,1,19647330108936
25,19,64733,0111500,Los Angeles,Los Angeles Unified,Alliance Dr. Olga Mohan High,Unified School District,High Schools (Public),Traditional,Yes,0790,Directly funded,Y,9,12,456,422,1,0,3,0,272,432,79,435,Y,1,7,10,1,1,9,12,1,19647330111500
25,19,64733,0106864,Los Angeles,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,0645,Directly funded,Y,6,12,1031,953,1,0,6,0,622,971,107,975,Y,1,12,10,1,1,6,12,1,19647330106864
25,19,64733,0111518,Los Angeles,Los Angeles Unified,Alliance Jack H. Skirball Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0779,Directly funded,Y,6,8,390,363,5,0,12,0,259,378,63,381,Y,1,9,10,1,1,6,8,1,19647330111518
25,19,64733,0108894,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,0714,Directly funded,Y,9,12,616,585,3,0,12,0,348,592,77,595,Y,1,7,10,1,1,9,12,1,19647330108894
25,19,64733,0128041,Los Angeles,Los Angeles Unified,Alliance Kory Hunter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1532,Directly funded,Y,6,8,470,446,2,0,1,0,281,456,122,457,Y,1,9,10,1,1,6,8,1,19647330128041
25,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,Unified School District,High Schools (Public),Traditional,Yes,0929,Directly funded,Y,9,12,296,246,1,0,11,0,143,258,24,259,Y,1,7,10,1,1,9,12,1,19647330117606
25,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,Unified School District,High Schools (Public),Traditional,Yes,0788,Directly funded,Y,9,12,558,497,2,0,7,0,283,501,36,502,Y,1,7,10,1,1,9,12,1,19647330111658
25,19,64733,0124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,1356,Directly funded,Y,9,12,565,535,2,0,22,0,323,541,95,542,Y,1,7,10,1,1,9,12,1,19647330124941
25,19,64733,0132084,Los Angeles,Los Angeles Unified,Alliance Marine - Innovation and Technology 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,1738,Directly funded,Y,6,12,1100,999,4,0,56,0,582,1005,151,1013,Y,1,12,10,1,1,6,12,1,19647330132084
25,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,Unified School District,High Schools (Public),Traditional,Yes,0928,Directly funded,Y,9,12,450,424,0,0,5,0,259,431,75,434,Y,1,7,10,1,1,9,12,1,19647330116509
25,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,0784,Directly funded,Y,6,12,998,935,2,0,14,0,586,957,193,961,Y,1,12,10,1,1,6,12,1,19647330111641
25,19,64733,0111492,Los Angeles,Los Angeles Unified,Alliance Patti And Peter Neuwirth Leadership Academy,Unified School District,High Schools (Public),Traditional,Yes,0789,Directly funded,Y,9,12,603,583,3,0,3,0,374,586,91,588,Y,1,7,10,1,1,9,12,1,19647330111492
25,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,Unified School District,High Schools (Public),Traditional,Yes,0927,Directly funded,Y,9,12,433,403,6,0,14,0,260,412,112,421,Y,1,7,10,1,1,9,12,1,19647330117598
25,19,64733,0124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Unified School District,High Schools (Public),Traditional,Yes,1343,Directly funded,Y,9,12,525,483,4,0,15,0,327,494,107,503,Y,1,7,10,1,1,9,12,1,19647330124891
25,19,64733,0123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Unified School District,High Schools (Public),Traditional,Yes,1163,Directly funded,Y,9,12,239,221,0,0,4,0,128,228,55,233,Y,1,7,10,1,1,9,12,1,19647330123133
25,19,64733,0123141,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,Unified School District,High Schools (Public),Traditional,Yes,1164,Directly funded,Y,9,12,484,468,0,0,12,0,281,472,44,472,Y,1,7,10,1,1,9,12,1,19647330123141
25,19,64733,0121293,Los Angeles,Los Angeles Unified,Alliance Tennenbaum Family Technology High,Unified School District,High Schools (Public),Traditional,Yes,1162,Directly funded,Y,9,12,174,142,0,0,0,0,89,146,37,157,Y,1,7,10,1,1,9,12,1,19647330121293
25,19,64733,0128009,Los Angeles,Los Angeles Unified,Alliance Virgil Roberts Leadership Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1530,Directly funded,Y,6,8,399,368,5,0,20,0,261,379,91,386,Y,1,9,10,1,1,6,8,1,19647330128009
25,19,64733,0132928,Los Angeles,Los Angeles Unified,Anahuacalmecac International University Preparatory of North America,Unified School District,K-12 Schools (Public),Traditional,Yes,1685,Directly funded,Y,K,12,252,223,2,0,30,0,137,232,27,232,Y,1,12,10,1,1,14,12,1,19647330132928
25,19,64733,0123992,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1286,Directly funded,Y,6,8,280,267,4,0,5,0,179,267,40,267,Y,1,9,10,1,1,6,8,1,19647330123992
25,19,64733,0134023,Los Angeles,Los Angeles Unified,Animo Florence-Firestone Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1794,Directly funded,Y,6,8,437,423,1,0,10,0,277,425,101,425,Y,1,9,10,1,1,6,8,1,19647330134023
25,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,Unified School District,High Schools (Public),Traditional,Yes,0793,Directly funded,Y,9,12,607,580,2,0,18,3,377,580,80,586,Y,1,7,10,1,1,9,12,1,19647330111583
25,19,64733,0124008,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1287,Directly funded,Y,6,8,464,446,3,0,15,0,322,449,111,454,Y,1,9,10,1,1,6,8,1,19647330124008
25,19,64733,0122481,Los Angeles,Los Angeles Unified,Animo Jefferson Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1216,Directly funded,Y,6,8,427,409,2,0,20,0,281,410,92,414,Y,1,9,10,1,1,6,8,1,19647330122481
25,19,64733,0124016,Los Angeles,Los Angeles Unified,Animo Legacy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1288,Directly funded,Y,6,8,887,832,10,0,38,0,542,839,174,851,Y,1,9,10,1,1,6,8,1,19647330124016
25,19,64733,0129270,Los Angeles,Los Angeles Unified,Animo Mae Jemison Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1624,Directly funded,Y,6,8,441,421,2,0,28,0,286,423,81,425,Y,1,9,10,1,1,6,8,1,19647330129270
25,19,64733,0106849,Los Angeles,Los Angeles Unified,Animo Pat Brown,Unified School District,High Schools (Public),Traditional,Yes,0649,Directly funded,Y,9,12,617,597,1,0,18,1,386,597,38,598,Y,1,7,10,1,1,9,12,1,19647330106849
25,19,64733,0111575,Los Angeles,Los Angeles Unified,Animo Ralph Bunche Charter High,Unified School District,High Schools (Public),Traditional,Yes,0781,Directly funded,Y,9,12,533,511,3,0,23,0,333,514,99,519,Y,1,7,10,1,1,9,12,1,19647330111575
25,19,64733,0102434,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,Unified School District,High Schools (Public),Traditional,Yes,0602,Directly funded,Y,9,12,585,563,2,0,19,2,329,564,98,568,Y,1,7,10,1,1,9,12,1,19647330102434
25,19,64733,0106831,Los Angeles,Los Angeles Unified,Animo Venice Charter High,Unified School District,High Schools (Public),Traditional,Yes,0648,Directly funded,Y,9,12,335,305,1,0,3,0,194,305,21,308,Y,1,7,10,1,1,9,12,1,19647330106831
25,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Yes,0783,Directly funded,Y,9,12,546,505,0,0,7,0,343,505,66,510,Y,1,7,10,1,1,9,12,1,19647330111625
25,19,64733,0121079,Los Angeles,Los Angeles Unified,Ararat Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1156,Directly funded,Y,K,5,333,259,0,0,0,0,215,279,154,304,Y,1,6,10,1,1,14,5,1,19647330121079
25,19,64733,0123158,Los Angeles,Los Angeles Unified,Arts In Action Community Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1218,Directly funded,Y,K,5,404,347,0,0,68,0,247,369,88,371,Y,1,6,10,1,1,14,5,1,19647330123158
25,19,64733,0134205,Los Angeles,Los Angeles Unified,Arts in Action Community Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1806,Directly funded,Y,6,8,258,234,1,0,29,0,142,244,72,245,Y,1,9,10,1,1,6,8,1,19647330134205
25,19,64733,0126797,Los Angeles,Los Angeles Unified,Aspire Centennial College Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1436,Directly funded,Y,6,8,527,520,3,0,6,0,316,522,89,522,Y,1,9,10,1,1,6,8,1,19647330126797
25,19,64733,0122622,Los Angeles,Los Angeles Unified,Aspire Firestone Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1214,Directly funded,Y,K,5,330,316,1,0,8,0,182,316,88,318,Y,1,6,10,1,1,14,5,1,19647330122622
25,19,64733,0122614,Los Angeles,Los Angeles Unified,Aspire Gateway Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1213,Directly funded,Y,K,5,344,328,0,0,0,0,175,328,105,331,Y,1,6,10,1,1,14,5,1,19647330122614
25,19,64733,0124800,Los Angeles,Los Angeles Unified,Aspire Inskeep Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1332,Directly funded,Y,K,6,308,289,3,0,4,0,185,290,132,299,Y,1,6,10,1,1,14,6,1,19647330124800
25,19,64733,0124792,Los Angeles,Los Angeles Unified,Aspire Juanita Tate Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1331,Directly funded,Y,K,6,323,316,7,0,0,0,180,318,139,321,Y,1,6,10,1,1,14,6,1,19647330124792
25,19,64733,0114884,Los Angeles,Los Angeles Unified,Aspire Junior Collegiate Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1551,Directly funded,Y,K,5,327,309,2,0,6,0,185,309,120,317,Y,1,6,10,1,1,14,5,1,19647330114884
25,19,64733,0122721,Los Angeles,Los Angeles Unified,Aspire Pacific Academy,Unified School District,K-12 Schools (Public),Traditional,Yes,1230,Directly funded,Y,6,12,562,546,2,0,6,0,350,552,90,553,Y,1,12,10,1,1,6,12,1,19647330122721
25,19,64733,0124784,Los Angeles,Los Angeles Unified,Aspire Slauson Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1330,Directly funded,Y,K,6,303,290,2,0,21,0,179,292,154,297,Y,1,6,10,1,1,14,6,1,19647330124784
25,19,64733,0120477,Los Angeles,Los Angeles Unified,Aspire Titan Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1550,Directly funded,Y,K,5,333,312,0,0,0,0,210,312,121,317,Y,1,6,10,1,1,14,5,1,19647330120477
25,19,64733,6015986,Los Angeles,Los Angeles Unified,Beckford Charter for Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Yes,1344,Locally funded,N,K,5,576,170,0,0,1,0,87,170,16,174,Y,1,6,10,2,0,14,5,1,19647336015986
25,19,64733,0106872,Los Angeles,Los Angeles Unified,Bert Corona Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0654,Directly funded,Y,5,8,345,308,1,0,13,0,186,308,78,310,Y,1,9,10,1,1,5,8,1,19647330106872
25,19,64733,0132126,Los Angeles,Los Angeles Unified,Bert Corona Charter High,Unified School District,High Schools (Public),Traditional,Yes,1724,Directly funded,Y,9,12,220,205,0,0,1,0,128,205,58,208,Y,1,7,10,1,1,9,12,1,19647330132126
25,19,64733,1931047,Los Angeles,Los Angeles Unified,Birmingham Community Charter High,Unified School District,High Schools (Public),Traditional,Yes,1119,Directly funded,Y,9,12,3162,2825,3,0,207,0,1442,2847,288,2855,Y,1,7,10,1,1,9,12,1,19647331931047
25,19,64733,6016240,Los Angeles,Los Angeles Unified,Calabash Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1345,Locally funded,N,K,5,401,132,0,0,0,0,79,132,11,136,Y,1,6,10,2,0,14,5,1,19647336016240
25,19,64733,0112235,Los Angeles,Los Angeles Unified,California Creative Learning Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,0827,Directly funded,Y,K,5,330,144,1,0,1,0,99,161,16,163,Y,1,6,10,1,1,14,5,1,19647330112235
25,19,64733,0137463,Los Angeles,Los Angeles Unified,California Creative Learning Academy MS,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1960,Directly funded,Y,6,8,98,55,0,0,2,0,29,59,8,60,Y,1,9,10,1,1,6,8,1,19647330137463
25,19,64733,6016265,Los Angeles,Los Angeles Unified,Calvert Charter for Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Yes,1585,Locally funded,N,K,5,314,259,2,0,29,0,145,259,49,260,Y,1,6,10,2,0,14,5,1,19647336016265
25,19,64733,6117667,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,0293,Directly funded,Y,K,8,603,601,0,0,29,0,366,601,359,601,Y,1,6,10,1,1,14,8,1,19647336117667
25,19,64733,0122861,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy #2,Unified School District,Elementary Schools (Public),Traditional,Yes,1231,Directly funded,Y,K,8,711,667,1,0,11,0,408,671,330,681,Y,1,6,10,1,1,14,8,1,19647330122861
25,19,64733,0124826,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy #4,Unified School District,Elementary Schools (Public),Traditional,Yes,1334,Directly funded,Y,K,8,475,445,0,0,39,0,292,445,169,451,Y,1,6,10,1,1,14,8,1,19647330124826
25,19,64733,0122564,Los Angeles,Los Angeles Unified,Camino Nuevo Elementary #3,Unified School District,Elementary Schools (Public),Traditional,Yes,1212,Directly funded,Y,K,8,742,622,1,0,10,0,426,624,352,662,Y,1,6,10,1,1,14,8,1,19647330122564
25,19,64733,0127910,Los Angeles,Los Angeles Unified,Camino Nuevo High #2,Unified School District,High Schools (Public),Traditional,Yes,1540,Directly funded,Y,9,12,512,506,1,0,13,0,292,506,86,507,Y,1,7,10,1,1,9,12,1,19647330127910
25,19,64733,6016323,Los Angeles,Los Angeles Unified,Canyon Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Yes,0226,Locally funded,N,K,5,389,61,0,0,0,0,33,61,5,63,Y,1,6,10,2,0,14,5,1,19647336016323
25,19,64733,6016356,Los Angeles,Los Angeles Unified,Carpenter Community Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1235,Locally funded,N,K,5,844,113,2,0,2,0,65,113,25,121,Y,1,6,10,2,0,14,5,1,19647336016356
25,19,64733,6071435,Los Angeles,Los Angeles Unified,Castlebay Lane Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1477,Locally funded,N,K,5,654,176,3,0,0,0,112,176,25,188,Y,1,6,10,2,0,14,5,1,19647336071435
25,19,64733,0101659,Los Angeles,Los Angeles Unified,"CATCH Prep Charter High, Inc.",Unified School District,High Schools (Public),Traditional,Yes,0570,Directly funded,Y,9,12,125,123,3,0,1,0,90,124,6,124,Y,1,7,10,1,1,9,12,1,19647330101659
25,19,64733,0115139,Los Angeles,Los Angeles Unified,Center for Advanced Learning,Unified School District,Elementary Schools (Public),Traditional,Yes,0937,Directly funded,Y,K,5,237,211,1,0,42,0,145,215,85,220,Y,1,6,10,1,1,14,5,1,19647330115139
25,19,64733,0100800,Los Angeles,Los Angeles Unified,Central City Value,Unified School District,High Schools (Public),Traditional,Yes,0534,Directly funded,Y,9,12,477,387,1,0,23,0,274,404,107,425,Y,1,7,10,1,1,9,12,1,19647330100800
25,19,64733,0108878,Los Angeles,Los Angeles Unified,CHAMPS - Charter HS of Arts-Multimedia & Performing,Unified School District,High Schools (Public),Traditional,Yes,0712,Directly funded,Y,9,12,424,253,1,0,4,0,140,254,29,254,Y,1,7,10,1,1,9,12,1,19647330108878
25,19,64733,1931708,Los Angeles,Los Angeles Unified,Chatsworth Charter High,Unified School District,High Schools (Public),Traditional,Yes,1581,Locally funded,N,9,12,1743,1200,6,0,37,2,599,1201,175,1219,Y,1,7,10,2,0,9,12,1,19647331931708
