year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
23,36,67587,0000000,San Bernardino,Adelanto Elementary,,Elementary School District,,,,,,,,,,7740,5163,250,0,113,0,4607,5923,1292,6265,Y,,,,,,,,,1,36675870000000
23,36,67595,0000000,San Bernardino,Alta Loma Elementary,,Elementary School District,,,,,,,,,,5498,2002,23,0,93,0,1378,2025,323,2144,Y,,,,,,,,,1,36675950000000
23,36,67611,0000000,San Bernardino,Barstow Unified,,Unified School District,,,,,,,,,,6395,4402,60,0,193,0,4243,4868,602,4967,Y,,,,,,,,,1,36676110000000
23,36,67637,0000000,San Bernardino,Bear Valley Unified,,Unified School District,,,,,,,,,,2136,1431,6,0,120,0,1037,1471,283,1510,Y,,,,,,,,,1,36676370000000
23,36,67645,0000000,San Bernardino,Central Elementary,,Elementary School District,,,,,,,,,,4267,2536,26,0,59,0,1724,2928,531,3036,Y,,,,,,,,,1,36676450000000
23,36,67652,0000000,San Bernardino,Chaffey Joint Union High,,High School District,,,,,,,,,,23145,14319,119,0,765,0,7738,14639,2004,15220,Y,,,,,,,,,1,36676520000000
23,36,67678,0137547,San Bernardino,Chino Valley Unified,Allegiance STEAM Academy - Thrive,Unified School District,Elementary Schools (Public),Traditional,,Yes,1945,Directly funded,Y,K,8,956,267,3,0,0,0,296,314,92,368,Y,1,6,10,,1,1,14,8,1,36676780137547
23,36,67678,0000000,San Bernardino,Chino Valley Unified,,Unified School District,,,,,,,,,,25645,12138,146,0,832,0,7715,12345,2540,13187,Y,,,,,,,,,1,36676780000000
23,36,67686,0000000,San Bernardino,Colton Joint Unified,,Unified School District,,,,,,,,,,19296,16358,118,0,1092,0,9491,16638,3725,16851,Y,,,,,,,,,1,36676860000000
23,36,67694,0000000,San Bernardino,Cucamonga Elementary,,Elementary School District,,,,,,,,,,2297,1513,12,0,81,0,1149,1566,291,1652,Y,,,,,,,,,1,36676940000000
23,36,67702,0000000,San Bernardino,Etiwanda Elementary,,Elementary School District,,,,,,,,,,13400,6668,49,0,1018,0,3140,6897,1481,7374,Y,,,,,,,,,1,36677020000000
23,36,67710,0000000,San Bernardino,Fontana Unified,,Unified School District,,,,,,,,,,34170,25519,274,0,869,0,15146,26403,8964,27503,Y,,,,,,,,,1,36677100000000
23,36,67736,0116723,San Bernardino,Helendale Elementary,Academy of Careers and Exploration,Elementary School District,High Schools (Public),Traditional,,Yes,0968,Locally funded,N,7,12,294,137,2,0,10,0,99,139,13,142,Y,1,7,10,,2,0,7,12,1,36677360116723
23,36,67736,0128439,San Bernardino,Helendale Elementary,Empire Springs Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1592,Directly funded,Y,K,12,1497,744,5,0,60,0,515,772,42,781,Y,1,12,10,,1,1,14,12,1,36677360128439
23,36,67736,0139576,San Bernardino,Helendale Elementary,Excel Academy Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,2073,Directly funded,Y,K,12,545,227,1,0,3,0,157,271,17,274,Y,1,12,10,,1,1,14,12,1,36677360139576
23,36,67736,0130948,San Bernardino,Helendale Elementary,Independence Charter Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1679,Locally funded,N,K,12,131,79,2,0,31,0,58,90,8,90,Y,1,12,10,,2,0,14,12,1,36677360130948
23,36,67736,0136069,San Bernardino,Helendale Elementary,Sage Oak Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1885,Directly funded,Y,K,12,3006,877,4,0,5,0,758,1155,59,1178,Y,1,12,10,,1,1,14,12,1,36677360136069
23,36,67736,0136937,San Bernardino,Helendale Elementary,Vista Norte Public Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1919,Directly funded,Y,K,12,631,408,2,0,28,0,340,485,179,553,Y,1,12,10,,1,1,14,12,1,36677360136937
23,36,67736,0000000,San Bernardino,Helendale Elementary,,Elementary School District,,,,,,,,,,678,374,9,0,16,0,247,377,24,384,Y,,,,,,,,,1,36677360000000
23,36,67777,0000000,San Bernardino,Morongo Unified,,Unified School District,,,,,,,,,,7407,5489,69,0,238,0,3780,5568,333,5622,Y,,,,,,,,,1,36677770000000
23,36,67785,0000000,San Bernardino,Mountain View Elementary,,Elementary School District,,,,,,,,,,3035,1463,20,0,126,0,984,1567,488,1735,Y,,,,,,,,,1,36677850000000
23,36,67793,0000000,San Bernardino,Mt. Baldy Joint Elementary,,Elementary School District,,,,,,,,,,93,36,0,0,5,0,24,36,2,37,Y,,,,,,,,,1,36677930000000
23,36,67801,0000000,San Bernardino,Needles Unified,,Unified School District,,,,,,,,,,952,688,2,0,63,0,508,752,8,752,Y,,,,,,,,,1,36678010000000
23,36,67819,0000000,San Bernardino,Ontario-Montclair,,Elementary School District,,,,,,,,,,18405,16041,113,0,1118,0,8499,16109,5350,16375,Y,,,,,,,,,1,36678190000000
23,36,67827,0137174,San Bernardino,Oro Grande,Mojave River Academy - Gold Canyon,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1937,Directly funded,Y,K,12,214,163,2,0,8,0,132,189,38,192,Y,1,12,10,2,1,1,14,12,1,36678270137174
23,36,67827,0137232,San Bernardino,Oro Grande,Mojave River Academy - Marble City,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1943,Directly funded,Y,K,12,183,144,5,0,10,0,101,152,30,156,Y,1,12,10,2,1,1,14,12,1,36678270137232
23,36,67827,0137182,San Bernardino,Oro Grande,Mojave River Academy - National Trails,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1938,Directly funded,Y,K,12,655,442,11,0,31,0,372,513,72,518,Y,1,12,10,2,1,1,14,12,1,36678270137182
23,36,67827,0137190,San Bernardino,Oro Grande,Mojave River Academy - Oro Grande,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1939,Directly funded,Y,K,12,734,545,2,0,19,0,483,617,75,622,Y,1,12,10,2,1,1,14,12,1,36678270137190
23,36,67827,0137216,San Bernardino,Oro Grande,Mojave River Academy - Rockview Park,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1941,Directly funded,Y,K,12,322,242,0,0,8,0,227,285,46,286,Y,1,12,10,2,1,1,14,12,1,36678270137216
23,36,67827,0137208,San Bernardino,Oro Grande,Mojave River Academy - Route 66,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1940,Directly funded,Y,K,12,368,308,5,0,29,0,256,337,68,339,Y,1,12,10,2,1,1,14,12,1,36678270137208
23,36,67827,0137224,San Bernardino,Oro Grande,Mojave River Academy - Silver Mountain,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,1942,Directly funded,Y,K,12,538,392,1,0,4,0,321,439,40,442,Y,1,12,10,2,1,1,14,12,1,36678270137224
23,36,67827,0113928,San Bernardino,Oro Grande,Riverside Preparatory,Elementary School District,K-12 Schools (Public),Traditional,CEP,Yes,0855,Directly funded,N,K,12,2476,1986,51,0,129,0,1307,2009,270,2033,Y,1,12,10,2,1,0,14,12,1,36678270113928
23,36,67827,0000000,San Bernardino,Oro Grande,,Elementary School District,,,,,,,,,,91,83,0,0,4,0,62,83,30,86,Y,,,,,,,,,1,36678270000000
23,36,67843,3630928,San Bernardino,Redlands Unified,Grove,Unified School District,High Schools (Public),Traditional,,Yes,0180,Directly funded,N,7,12,246,25,0,0,5,0,33,53,9,57,Y,1,7,10,,1,0,7,12,1,36678433630928
23,36,67843,0000000,San Bernardino,Redlands Unified,,Unified School District,,,,,,,,,,19770,13353,104,0,1738,0,6824,13415,1626,13621,Y,,,,,,,,,1,36678430000000
23,36,67850,0000000,San Bernardino,Rialto Unified,,Unified School District,,,,,,,,,,24130,19591,234,0,2111,0,12471,19614,5519,20198,Y,,,,,,,,,1,36678500000000
23,36,67868,0000000,San Bernardino,Rim of the World Unified,,Unified School District,,,,,,,,,,2889,1703,20,0,21,0,963,1821,275,1872,Y,,,,,,,,,1,36678680000000
23,36,67876,0107730,San Bernardino,San Bernardino City Unified,ASA Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0677,Directly funded,Y,K,12,319,289,5,0,20,0,212,290,50,295,Y,1,12,10,2,1,1,14,12,1,36678760107730
23,36,67876,0133892,San Bernardino,San Bernardino City Unified,Ballington Academy for the Arts and Sciences - San Bernardino,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1795,Directly funded,Y,K,5,168,134,2,0,12,0,99,144,36,147,Y,1,6,10,2,1,1,14,5,1,36678760133892
23,36,67876,0136952,San Bernardino,San Bernardino City Unified,Entrepreneur High,Unified School District,High Schools (Public),Traditional,CEP,Yes,1922,Directly funded,Y,9,12,579,458,0,0,51,0,327,458,58,473,Y,1,7,10,2,1,1,9,12,1,36678760136952
23,36,67876,0122317,San Bernardino,San Bernardino City Unified,Hardy Brown College Prep,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1155,Directly funded,Y,K,8,317,268,2,0,4,0,217,275,15,276,Y,1,6,10,2,1,1,14,8,1,36678760122317
23,36,67876,0121343,San Bernardino,San Bernardino City Unified,iEmpire Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1153,Directly funded,Y,K,5,454,423,5,0,77,0,325,423,107,429,Y,1,6,10,2,1,1,14,5,1,36678760121343
23,36,67876,0120006,San Bernardino,San Bernardino City Unified,New Vision Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1089,Directly funded,Y,6,8,363,337,3,0,64,0,228,338,70,339,Y,1,9,10,2,1,1,6,8,1,36678760120006
23,36,67876,0120568,San Bernardino,San Bernardino City Unified,Options for Youth-San Bernardino,Unified School District,High Schools (Public),Traditional,CEP,Yes,1132,Directly funded,Y,7,12,910,760,20,0,44,0,520,810,90,818,Y,1,7,10,2,1,1,7,12,1,36678760120568
23,36,67876,3630993,San Bernardino,San Bernardino City Unified,Provisional Accelerated Learning Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0335,Directly funded,Y,6,12,242,184,5,0,13,0,174,195,49,206,Y,1,12,10,,1,1,6,12,1,36678763630993
23,36,67876,0109850,San Bernardino,San Bernardino City Unified,Public Safety Academy,Unified School District,K-12 Schools (Public),Traditional,CEP,Yes,0731,Directly funded,Y,6,12,385,302,3,0,0,0,244,373,96,374,Y,1,12,10,2,1,1,6,12,1,36678760109850
23,36,67876,0137935,San Bernardino,San Bernardino City Unified,Savant Preparatory Academy of Business,Unified School District,Elementary Schools (Public),Traditional,,Yes,1971,Directly funded,Y,K,6,210,111,6,0,6,0,101,162,1,162,Y,1,6,10,,1,1,14,6,1,36678760137935
23,36,67876,0117192,San Bernardino,San Bernardino City Unified,SOAR Charter Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0982,Directly funded,Y,K,8,430,354,8,0,49,0,254,368,42,371,Y,1,6,10,2,1,1,14,8,1,36678760117192
23,36,67876,0126714,San Bernardino,San Bernardino City Unified,Woodward Leadership Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1438,Directly funded,Y,K,6,84,78,2,0,23,0,55,83,4,83,Y,1,6,10,2,1,1,14,6,1,36678760126714
23,36,67876,0000000,San Bernardino,San Bernardino City Unified,,Unified School District,,,,,,,,,,45964,40955,415,1,3466,0,27113,41465,10641,42013,Y,,,,,,,,,1,36678760000000
23,36,67892,0000000,San Bernardino,Trona Joint Unified,,Unified School District,,,,,,,,,,247,181,1,0,16,0,138,181,5,182,Y,,,,,,,,,1,36678920000000
23,36,67918,6118350,San Bernardino,Victor Elementary,Mountain View Montessori Charter,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,0296,Locally funded,N,K,6,222,105,0,0,0,0,75,105,25,105,Y,1,6,10,2,2,0,14,6,1,36679186118350
23,36,67918,6101927,San Bernardino,Victor Elementary,Sixth Street Prep,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,0309,Locally funded,N,K,6,232,173,0,0,3,0,122,173,55,173,Y,1,6,10,2,2,0,14,6,1,36679186101927
23,36,67918,0000000,San Bernardino,Victor Elementary,,Elementary School District,,,,,,,,,,11966,10203,220,0,320,0,7383,10205,1995,10205,Y,,,,,,,,,1,36679180000000
23,36,67934,3630670,San Bernardino,Victor Valley Union High,Options for Youth-Victor Valley Charter,High School District,High Schools (Public),Traditional,CEP,Yes,0013,Directly funded,Y,7,12,748,626,13,0,28,0,482,665,81,668,Y,1,7,10,2,1,1,7,12,1,36679343630670
23,36,67934,0000000,San Bernardino,Victor Valley Union High,,High School District,,,,,,,,,,11357,8737,177,0,117,0,6349,8812,1599,9099,Y,,,,,,,,,1,36679340000000
23,36,67959,0124032,San Bernardino,Yucaipa-Calimesa Joint Unified,Competitive Edge Charter Academy (CECA),Unified School District,Elementary Schools (Public),Traditional,,Yes,1291,Locally funded,N,K,8,682,233,3,1,8,0,111,238,20,242,Y,1,6,10,,2,0,14,8,1,36679590124032
23,36,67959,0114256,San Bernardino,Yucaipa-Calimesa Joint Unified,Inland Leaders Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0889,Directly funded,Y,K,8,984,252,1,0,22,0,214,266,33,277,Y,1,6,10,,1,1,14,8,1,36679590114256
23,36,67959,0000000,San Bernardino,Yucaipa-Calimesa Joint Unified,,Unified School District,,,,,,,,,,7771,4883,68,0,230,0,2918,4957,647,5048,Y,,,,,,,,,1,36679590000000
23,36,73858,0000000,San Bernardino,Baker Valley Unified,,Unified School District,,,,,,,,,,124,0,0,0,7,0,66,68,61,101,Y,,,,,,,,,1,36738580000000
23,36,73890,0000000,San Bernardino,Silver Valley Unified,,Unified School District,,,,,,,,,,1940,1116,10,0,120,0,446,1122,93,1145,Y,,,,,,,,,1,36738900000000
23,36,73957,0000000,San Bernardino,Snowline Joint Unified,,Unified School District,,,,,,,,,,7956,5225,136,0,161,0,3358,5468,995,5614,Y,,,,,,,,,1,36739570000000
23,36,75044,0116707,San Bernardino,Hesperia Unified,Encore Jr./Sr. High School for the Performing and Visual Arts,Unified School District,High Schools (Public),Traditional,,Yes,0971,Directly funded,Y,7,12,630,317,6,0,3,0,312,326,39,340,Y,1,7,10,,1,1,7,12,1,36750440116707
23,36,75044,0118059,San Bernardino,Hesperia Unified,LaVerne Elementary Preparatory Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,1034,Directly funded,Y,K,8,528,309,1,0,0,0,264,343,123,372,Y,1,6,10,2,1,1,14,8,1,36750440118059
23,36,75044,0114389,San Bernardino,Hesperia Unified,Mirus Secondary,Unified School District,High Schools (Public),Traditional,,Yes,0885,Directly funded,Y,7,12,287,176,1,0,13,0,156,215,21,217,Y,1,7,10,,1,1,7,12,1,36750440114389
23,36,75044,0112441,San Bernardino,Hesperia Unified,Pathways to College K8,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0801,Directly funded,Y,K,8,372,207,10,0,15,0,202,223,99,258,Y,1,6,10,2,1,1,14,8,1,36750440112441
23,36,75044,0107516,San Bernardino,Hesperia Unified,Summit Leadership Academy-High Desert,Unified School District,High Schools (Public),Traditional,,Yes,0671,Directly funded,Y,7,12,224,181,7,0,8,0,124,183,37,184,Y,1,7,10,,1,1,7,12,1,36750440107516
23,36,75044,0000000,San Bernardino,Hesperia Unified,,Unified School District,,,,,,,,,,22962,1801,316,0,1286,0,11792,13320,4341,14956,Y,,,,,,,,,1,36750440000000
23,36,75051,0136432,San Bernardino,Lucerne Valley Unified,Alta Vista Innovation High,Unified School District,High Schools (Public),Traditional,,Yes,1895,Directly funded,Y,9,12,2023,1525,58,0,122,0,1258,1763,285,1794,Y,1,7,10,,1,1,9,12,1,36750510136432
23,36,75051,0136960,San Bernardino,Lucerne Valley Unified,Elite Academic Academy - Lucerne,Unified School District,K-12 Schools (Public),Traditional,,Yes,1923,Directly funded,Y,K,12,693,228,1,0,12,0,297,355,17,359,Y,1,12,10,,1,1,14,12,1,36750510136960
23,36,75051,0137794,San Bernardino,Lucerne Valley Unified,Gorman Learning Center San Bernardino/Santa Clarita,Unified School District,K-12 Schools (Public),Traditional,,Yes,1977,Directly funded,Y,K,12,1260,327,2,0,40,0,360,507,26,515,Y,1,12,10,,1,1,14,12,1,36750510137794
23,36,75051,0139188,San Bernardino,Lucerne Valley Unified,Granite Mountain Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,2033,Directly funded,Y,K,12,3433,1093,5,0,28,0,1013,1514,43,1528,Y,1,12,10,,1,1,14,12,1,36750510139188
23,36,75051,0115089,San Bernardino,Lucerne Valley Unified,Sky Mountain Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0905,Directly funded,Y,K,12,2138,491,8,0,28,0,563,746,52,768,Y,1,12,10,,1,1,14,12,1,36750510115089
23,36,75051,0138107,San Bernardino,Lucerne Valley Unified,Virtual Preparatory Academy at Lucerne,Unified School District,K-12 Schools (Public),Traditional,,Yes,1975,Directly funded,Y,K,11,568,1,2,0,14,0,323,330,45,353,Y,1,12,10,,1,1,14,11,1,36750510138107
23,36,75051,0000000,San Bernardino,Lucerne Valley Unified,,Unified School District,,,,,,,,,,1029,906,8,0,6,0,651,934,190,938,Y,,,,,,,,,1,36750510000000
23,36,75069,0000000,San Bernardino,Upland Unified,,Unified School District,,,,,,,,,,10065,6666,58,0,477,0,3614,6806,816,6920,Y,,,,,,,,,1,36750690000000
23,36,75077,3631207,San Bernardino,Apple Valley Unified,Academy for Academic Excellence,Unified School District,K-12 Schools (Public),Traditional,,Yes,0127,Directly funded,Y,K,12,1484,614,3,0,9,0,380,640,66,655,Y,1,12,10,,1,1,14,12,1,36750773631207
23,36,75077,0000000,San Bernardino,Apple Valley Unified,,Unified School District,,,,,,,,,,13603,6869,194,0,587,0,7204,9864,1465,10146,Y,,,,,,,,,1,36750770000000
23,37,10371,0134577,San Diego,San Diego County Office of Education,Audeo Charter II,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1835,Directly funded,Y,K,12,219,96,3,0,15,0,80,121,15,124,Y,1,12,10,,1,1,14,12,1,37103710134577
23,37,10371,0138404,San Diego,San Diego County Office of Education,Classical Academy Vista,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,2016,Directly funded,Y,K,8,573,90,0,0,0,0,106,148,5,150,Y,1,6,10,,1,1,14,8,1,37103710138404
23,37,10371,0137695,San Diego,San Diego County Office of Education,Community Montessori,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1947,Directly funded,Y,K,8,753,155,0,0,6,0,102,205,37,232,Y,1,6,10,,1,1,14,8,1,37103710137695
23,37,10371,0137752,San Diego,San Diego County Office of Education,Dimensions Collaborative,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1946,Directly funded,Y,K,12,468,195,0,0,17,0,129,243,26,253,Y,1,12,10,,1,1,14,12,1,37103710137752
23,37,10371,0138594,San Diego,San Diego County Office of Education,Dual Language Immersion North County,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,2023,Directly funded,Y,K,8,236,114,0,0,2,0,74,116,39,129,Y,1,6,10,,1,1,14,8,1,37103710138594
23,37,10371,0124321,San Diego,San Diego County Office of Education,Howard Gardner Community Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,CEP,Yes,1308,Directly funded,Y,K,8,235,202,1,0,71,0,116,203,130,217,Y,1,6,10,2,1,1,14,8,1,37103710124321
23,37,10371,0108548,San Diego,San Diego County Office of Education,Iftin Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,CEP,Yes,0680,Directly funded,Y,K,8,415,0,0,0,0,0,356,356,241,377,Y,1,6,10,2,1,1,14,8,1,37103710108548
23,37,10371,0138792,San Diego,San Diego County Office of Education,JCS - Manzanita,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,2024,Directly funded,Y,K,12,228,92,0,0,6,0,84,129,9,129,Y,1,12,10,,1,1,14,12,1,37103710138792
23,37,10371,6119119,San Diego,San Diego County Office of Education,Literacy First Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0405,Directly funded,Y,K,12,1972,927,2,0,0,0,879,1025,592,1113,Y,1,12,10,,1,1,14,12,1,37103716119119
23,37,10371,0138016,San Diego,San Diego County Office of Education,Pacific Springs Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,CEP,Yes,1989,Directly funded,Y,K,12,514,221,0,0,15,0,147,226,96,266,Y,1,12,10,2,1,1,14,12,1,37103710138016
23,37,10371,0136085,San Diego,San Diego County Office of Education,Scholarship Prep - Oceanside,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1883,Directly funded,Y,K,8,543,393,0,0,61,0,215,400,75,402,Y,1,6,10,,1,1,14,8,1,37103710136085
23,37,10371,0000000,San Diego,San Diego County Office of Education,,County Office of Education (COE),,,,,,,,,,1045,927,77,0,359,17,607,936,341,960,Y,,,,,,,,,1,37103710000000
23,37,67967,0000000,San Diego,Alpine Union Elementary,,Elementary School District,,,,,,,,,,1523,211,5,0,69,0,374,600,82,634,Y,,,,,,,,,1,37679670000000
23,37,67983,0134890,San Diego,Borrego Springs Unified,San Diego Workforce Innovation High,Unified School District,High Schools (Public),Traditional,,Yes,1832,Directly funded,Y,9,12,2332,1437,16,0,122,1,1153,1760,455,1809,Y,1,7,10,,1,1,9,12,1,37679830134890
23,37,67983,0000000,San Diego,Borrego Springs Unified,,Unified School District,,,,,,,,,,358,310,0,0,0,0,162,311,151,321,Y,,,,,,,,,1,37679830000000
23,37,67991,0140558,San Diego,Cajon Valley Union,Bostonia Global,Elementary School District,K-12 Schools (Public),Traditional,,Yes,2105,Directly funded,N,K,12,1144,791,1,0,0,1,377,793,370,847,Y,1,12,10,,1,0,14,12,1,37679910140558
23,37,67991,0108563,San Diego,Cajon Valley Union,EJE Elementary Academy Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0683,Directly funded,Y,K,5,564,364,0,0,0,0,245,370,278,442,Y,1,6,10,,1,1,14,5,1,37679910108563
23,37,67991,0119255,San Diego,Cajon Valley Union,EJE Middle Academy,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,Yes,1063,Directly funded,Y,6,8,254,168,2,0,0,0,114,171,80,198,Y,1,9,10,2,1,1,6,8,1,37679910119255
23,37,67991,0139394,San Diego,Cajon Valley Union,Kidinnu Academy,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,2054,Directly funded,Y,K,5,227,17,0,0,0,0,196,203,165,215,Y,1,6,10,2,1,1,14,5,1,37679910139394
23,37,67991,0000000,San Diego,Cajon Valley Union,,Elementary School District,,,,,,,,,,15333,11374,60,0,153,8,7477,11433,5121,11819,Y,,,,,,,,,1,37679910000000
23,37,68007,0000000,San Diego,Cardiff Elementary,,Elementary School District,,,,,,,,,,642,62,0,0,0,0,73,85,30,95,Y,,,,,,,,,1,37680070000000
23,37,68023,6116859,San Diego,Chula Vista Elementary,Arroyo Vista Charter,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0483,Directly funded,N,K,8,938,186,1,0,1,0,127,190,157,304,Y,1,6,10,5,1,0,14,8,1,37680236116859
23,37,68023,6115778,San Diego,Chula Vista Elementary,Chula Vista Learning Community Charter,Elementary School District,K-12 Schools (Public),Traditional,Provision 2,Yes,0135,Directly funded,N,K,12,1427,845,0,0,7,0,451,848,364,950,Y,1,12,10,5,1,0,14,12,1,37680236115778
23,37,68023,6111322,San Diego,Chula Vista Elementary,Discovery Charter,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0054,Directly funded,N,P,8,982,331,3,0,10,0,183,333,148,407,Y,1,6,10,5,1,0,15,8,1,37680236111322
23,37,68023,6037956,San Diego,Chula Vista Elementary,Feaster (Mae L.) Charter,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,Yes,0121,Directly funded,N,K,8,1121,885,6,0,22,0,569,897,647,1006,Y,1,6,10,5,1,0,14,8,1,37680236037956
23,37,68023,0138073,San Diego,Chula Vista Elementary,Learning Choice Academy - Chula Vista,Elementary School District,K-12 Schools (Public),Traditional,Provision 2,Yes,2001,Directly funded,Y,K,12,393,120,0,0,68,0,118,189,50,198,Y,1,12,10,5,1,1,14,12,1,37680230138073
23,37,68023,0119594,San Diego,Chula Vista Elementary,Leonardo da Vinci Health Sciences Charter,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,Yes,1082,Directly funded,Y,K,6,257,141,0,0,0,0,79,142,110,180,Y,1,6,10,5,1,1,14,6,1,37680230119594
23,37,68023,6037980,San Diego,Chula Vista Elementary,Mueller Charter (Robert L.),Elementary School District,K-12 Schools (Public),Traditional,Provision 2,Yes,0064,Directly funded,N,P,12,1598,1235,2,0,37,0,715,1242,659,1331,Y,1,12,10,5,1,0,15,12,1,37680236037980
23,37,68023,0000000,San Diego,Chula Vista Elementary,,Elementary School District,,,,,,,,,,22226,10618,74,0,368,0,6513,10750,6079,12615,Y,,,,,,,,,1,37680230000000
23,37,68031,0000000,San Diego,Coronado Unified,,Unified School District,,,,,,,,,,2798,236,5,0,1,0,220,448,139,542,Y,,,,,,,,,1,37680310000000
23,37,68049,0132506,San Diego,Dehesa Elementary,Cabrillo Point Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1748,Directly funded,Y,K,12,4283,1452,1,0,59,0,972,1465,81,1489,Y,1,12,10,,1,1,14,12,1,37680490132506
23,37,68049,0136614,San Diego,Dehesa Elementary,Diego Hills Central Public Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1909,Directly funded,Y,K,12,304,227,4,0,20,0,169,265,56,271,Y,1,12,10,,1,1,14,12,1,37680490136614
23,37,68049,0129221,San Diego,Dehesa Elementary,MethodSchools,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1617,Directly funded,Y,K,12,342,96,3,0,2,0,99,136,11,140,Y,1,12,10,,1,1,14,12,1,37680490129221
23,37,68049,0136416,San Diego,Dehesa Elementary,Pacific Coast Academy,Elementary School District,K-12 Schools (Public),Traditional,,Yes,1892,Directly funded,Y,K,12,4891,1837,7,0,50,2,1120,1848,93,1869,Y,1,12,10,,1,1,14,12,1,37680490136416
23,37,68049,0127118,San Diego,Dehesa Elementary,The Heights Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1488,Directly funded,Y,K,8,265,20,0,0,0,0,25,36,4,36,Y,1,6,10,,1,1,14,8,1,37680490127118
23,37,68049,0000000,San Diego,Dehesa Elementary,,Elementary School District,,,,,,,,,,84,29,0,0,1,0,23,31,9,34,Y,,,,,,,,,1,37680490000000
23,37,68056,0000000,San Diego,Del Mar Union Elementary,,Elementary School District,,,,,,,,,,3748,296,3,0,2,0,280,307,498,720,Y,,,,,,,,,1,37680560000000
23,37,68080,0000000,San Diego,Encinitas Union Elementary,,Elementary School District,,,,,,,,,,4648,716,0,0,11,21,498,839,421,930,Y,,,,,,,,,1,37680800000000
23,37,68098,6116776,San Diego,Escondido Union,Classical Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0199,Directly funded,Y,K,8,1525,215,1,0,8,0,250,367,27,378,Y,1,6,10,,1,1,14,8,1,37680986116776
23,37,68098,0101535,San Diego,Escondido Union,Heritage K-8 Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0556,Directly funded,Y,K,8,1325,406,0,0,0,0,325,545,113,576,Y,1,6,10,,1,1,14,8,1,37680980101535
23,37,68098,0000000,San Diego,Escondido Union,,Elementary School District,,,,,,,,,,14177,11004,28,0,877,80,6376,11006,5400,11349,Y,,,,,,,,,1,37680980000000
