year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
20,21,65318,0000000,Marin,Miller Creek Elementary,,Elementary School District,,,,,,,,,,2007,269,17,42,0,198,326,194,398,Y,,,,,,,,,1,21653180000000
20,21,65334,0000000,Marin,Kentfield Elementary,,Elementary School District,,,,,,,,,,1189,117,1,5,0,91,120,70,141,Y,,,,,,,,,1,21653340000000
20,21,65342,0000000,Marin,Laguna Joint Elementary,,Elementary School District,,,,,,,,,,10,10,0,0,0,1,10,9,10,Y,,,,,,,,,1,21653420000000
20,21,65359,0000000,Marin,Lagunitas Elementary,,Elementary School District,,,,,,,,,,238,25,0,0,0,15,25,8,27,Y,,,,,,,,,1,21653590000000
20,21,65367,0000000,Marin,Larkspur-Corte Madera,,Elementary School District,,,,,,,,,,1533,37,0,4,0,86,122,94,190,Y,,,,,,,,,1,21653670000000
20,21,65375,0000000,Marin,Lincoln Elementary,,Elementary School District,,,,,,,,,,7,0,0,0,0,1,1,1,1,Y,,,,,,,,,1,21653750000000
20,21,65391,0000000,Marin,Mill Valley Elementary,,Elementary School District,,,,,,,,,,2839,100,2,0,0,101,130,100,204,Y,,,,,,,,,1,21653910000000
20,21,65409,0000000,Marin,Nicasio,,Elementary School District,,,,,,,,,,38,0,0,0,0,3,3,13,13,Y,,,,,,,,,1,21654090000000
20,21,65417,0000000,Marin,Novato Unified,,Unified School District,,,,,,,,,,7558,2613,18,174,0,1725,2987,1202,3186,Y,,,,,,,,,1,21654170000000
20,21,65417,6113229,Marin,Novato Unified,Novato Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0089,Directly funded,N,K,8,270,10,0,0,0,25,25,9,28,Y,1,6,10,,1,0,14,8,1,21654176113229
20,21,65425,0000000,Marin,Reed Union Elementary,,Elementary School District,,,,,,,,,,1305,0,0,0,0,50,50,41,81,Y,,,,,,,,,1,21654250000000
20,21,65433,0000000,Marin,Ross Elementary,,Elementary School District,,,,,,,,,,383,0,0,0,0,4,4,0,4,Y,,,,,,,,,1,21654330000000
20,21,65458,0000000,Marin,San Rafael City Elementary,,Elementary School District,,,,,,,,,,4575,2902,3,666,0,1242,2973,2140,3128,Y,,,,,,,,,1,21654580000000
20,21,65466,0000000,Marin,San Rafael City High,,High School District,,,,,,,,,,2768,1372,12,230,0,751,1405,643,1470,Y,,,,,,,,,1,21654660000000
20,21,65474,0000000,Marin,Sausalito Marin City,,Elementary School District,,,,,,,,,,108,61,1,6,0,65,67,33,86,Y,,,,,,,,,1,21654740000000
20,21,65474,6118491,Marin,Sausalito Marin City,Willow Creek Academy Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0351,Directly funded,Y,K,8,376,161,0,1,0,109,162,46,170,Y,1,6,10,,1,1,14,8,1,21654746118491
20,21,65482,0000000,Marin,Tamalpais Union High,,High School District,,,,,,,,,,5126,484,3,2,0,367,489,84,527,Y,,,,,,,,,1,21654820000000
20,21,73361,0000000,Marin,Shoreline Unified,,Unified School District,,,,,,,,,,504,278,0,4,12,100,278,194,317,Y,,,,,,,,,1,21733610000000
20,21,75002,0000000,Marin,Ross Valley Elementary,,Elementary School District,,,,,,,,,,2038,188,2,1,0,156,198,74,224,Y,,,,,,,,,1,21750020000000
20,21,77065,0135350,Marin,SBE - Ross Valley Elementary,Ross Valley Charter,State Board of Education,Elemen Schools In 1 School Dist. (Public),Traditional,,Yes,1790,Directly funded,N,K,5,193,46,2,0,0,35,55,38,63,Y,1,5,10,,1,0,14,5,1,21770650135350
20,22,10223,0000000,Mariposa,Mariposa County Office of Education,,County Office of Education (COE),,,,,,,,,,46,37,1,3,0,19,37,1,38,Y,,,,,,,,,1,22102230000000
20,22,65532,0000000,Mariposa,Mariposa County Unified,,Unified School District,,,,,,,,,,1681,1105,26,96,0,657,1105,81,1110,Y,,,,,,,,,1,22655320000000
20,22,65532,0125823,Mariposa,Mariposa County Unified,Sierra Foothill Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1396,Directly funded,Y,K,8,140,66,1,0,0,52,66,4,66,Y,1,6,10,,1,1,14,8,1,22655320125823
20,23,10231,0000000,Mendocino,Mendocino County Office of Education,,County Office of Education (COE),,,,,,,,,,53,46,8,2,0,28,47,11,47,Y,,,,,,,,,1,23102310000000
20,23,65540,0000000,Mendocino,Anderson Valley Unified,,Unified School District,,,,,,,,,,444,368,0,34,95,152,371,143,379,Y,,,,,,,,,1,23655400000000
20,23,65557,0000000,Mendocino,Arena Union Elementary,,Elementary School District,,,,,,,,,,232,156,0,27,0,78,160,64,167,Y,,,,,,,,,1,23655570000000
20,23,65557,6116669,Mendocino,Arena Union Elementary,Pacific Community Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0192,Directly funded,Y,K,12,69,42,2,0,0,21,52,4,53,Y,1,12,10,,1,1,14,12,1,23655576116669
20,23,65565,0000000,Mendocino,Fort Bragg Unified,,Unified School District,,,,,,,,,,1814,1434,21,116,128,869,1468,375,1478,Y,,,,,,,,,1,23655650000000
20,23,65565,0123737,Mendocino,Fort Bragg Unified,Three Rivers Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,1275,Directly funded,Y,1,12,97,58,1,0,0,56,67,7,67,Y,1,12,10,,1,1,1,12,1,23655650123737
20,23,65573,0000000,Mendocino,Manchester Union Elementary,,Elementary School District,,,,,,,,,,45,23,2,1,0,15,23,14,30,Y,,,,,,,,,1,23655730000000
20,23,65581,0000000,Mendocino,Mendocino Unified,,Unified School District,,,,,,,,,,525,245,7,15,0,181,250,25,259,Y,,,,,,,,,1,23655810000000
20,23,65599,0000000,Mendocino,Point Arena Joint Union High,,High School District,,,,,,,,,,149,96,1,15,3,42,97,25,103,Y,,,,,,,,,1,23655990000000
20,23,65607,0000000,Mendocino,Round Valley Unified,,Unified School District,,,,,,,,,,422,400,6,127,0,138,405,68,407,Y,,,,,,,,,1,23656070000000
20,23,65607,2330272,Mendocino,Round Valley Unified,Eel River Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,0032,Directly funded,N,K,6,54,51,1,2,0,20,51,25,51,Y,1,6,10,2,1,0,14,6,1,23656072330272
20,23,65615,0000000,Mendocino,Ukiah Unified,,Unified School District,,,,,,,,,,6022,4791,95,255,326,2784,4813,1516,4867,Y,,,,,,,,,1,23656150000000
20,23,65615,0115055,Mendocino,Ukiah Unified,River Oak Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0910,Directly funded,Y,K,8,245,102,0,6,1,83,103,18,106,Y,1,6,10,,1,1,14,8,1,23656150115055
20,23,65615,2330413,Mendocino,Ukiah Unified,Redwood Academy of Ukiah,Unified School District,High Schools (Public),Traditional,,Yes,0271,Directly funded,Y,7,12,144,70,0,3,0,46,73,7,75,Y,1,7,10,,1,1,7,12,1,23656152330413
20,23,65615,2330454,Mendocino,Ukiah Unified,Accelerated Achievement Academy,Unified School District,K-12 Schools (Public),Traditional,,Yes,0439,Directly funded,Y,4,12,144,109,3,3,4,83,119,31,121,Y,1,12,10,,1,1,4,12,1,23656152330454
20,23,65615,6117386,Mendocino,Ukiah Unified,Tree of Life Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,0276,Directly funded,Y,K,8,77,34,4,6,0,33,39,2,40,Y,1,6,10,,1,1,14,8,1,23656156117386
20,23,65623,0000000,Mendocino,Willits Unified,,Unified School District,,,,,,,,,,1558,908,31,46,80,775,973,234,1022,Y,,,,,,,,,1,23656230000000
20,23,65623,0112300,Mendocino,Willits Unified,La Vida Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0822,Directly funded,Y,K,12,85,47,0,1,0,38,65,3,67,Y,1,12,10,,1,1,14,12,1,23656230112300
20,23,65623,0125658,Mendocino,Willits Unified,Willits Elementary Charter,Unified School District,Elementary Schools (Public),Traditional,,Yes,1373,Directly funded,Y,K,5,143,87,0,0,0,59,87,9,90,Y,1,6,10,,1,1,14,5,1,23656230125658
20,23,65623,2330363,Mendocino,Willits Unified,Willits Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,0166,Directly funded,Y,6,12,123,61,2,0,0,54,79,6,80,Y,1,12,10,,1,1,6,12,1,23656232330363
20,23,73866,0000000,Mendocino,Potter Valley Community Unified,,Unified School District,,,,,,,,,,288,175,4,25,0,101,176,39,177,Y,,,,,,,,,1,23738660000000
20,23,73916,0000000,Mendocino,Laytonville Unified,,Unified School District,,,,,,,,,,372,248,10,33,0,139,254,28,258,Y,,,,,,,,,1,23739160000000
20,23,75218,0000000,Mendocino,Leggett Valley Unified,,Unified School District,,,,,,,,,,129,71,2,4,0,46,75,6,76,Y,,,,,,,,,1,23752180000000
20,24,10249,0000000,Merced,Merced County Office of Education,,County Office of Education (COE),,,,,,,,,,1249,900,39,24,3,508,1016,303,1080,Y,,,,,,,,,1,24102490000000
20,24,10249,0106518,Merced,Merced County Office of Education,Merced Scholars Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0631,Locally funded,N,6,12,149,117,1,0,0,91,120,7,120,Y,1,12,10,,2,0,6,12,1,24102490106518
20,24,10249,0138032,Merced,Merced County Office of Education,Come Back Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,2002,Locally funded,N,9,12,80,61,1,0,0,27,67,8,67,Y,1,7,10,,2,0,9,12,1,24102490138032
20,24,65631,0000000,Merced,Atwater Elementary,,Elementary School District,,,,,,,,,,4978,3862,34,98,57,2641,3937,1302,4008,Y,,,,,,,,,1,24656310000000
20,24,65649,0000000,Merced,Ballico-Cressey Elementary,,Elementary School District,,,,,,,,,,45,34,0,0,2,23,35,12,35,Y,,,,,,,,,1,24656490000000
20,24,65649,6025381,Merced,Ballico-Cressey Elementary,Ballico-Cressey Community Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1980,Locally funded,N,1,8,336,226,1,0,10,134,229,115,241,Y,1,6,10,,2,0,1,8,1,24656496025381
20,24,65680,0000000,Merced,El Nido Elementary,,Elementary School District,,,,,,,,,,158,47,1,0,6,85,126,116,146,Y,,,,,,,,,1,24656800000000
20,24,65698,0000000,Merced,Hilmar Unified,,Unified School District,,,,,,,,,,2348,1253,4,14,78,797,1263,509,1346,Y,,,,,,,,,1,24656980000000
20,24,65722,0000000,Merced,Le Grand Union Elementary,,Elementary School District,,,,,,,,,,350,275,2,0,9,182,278,150,293,Y,,,,,,,,,1,24657220000000
20,24,65730,0000000,Merced,Le Grand Union High,,High School District,,,,,,,,,,527,422,3,1,19,259,426,98,434,Y,,,,,,,,,1,24657300000000
20,24,65748,0000000,Merced,Livingston Union,,Elementary School District,,,,,,,,,,2494,1991,9,115,82,1331,2089,1101,2200,Y,,,,,,,,,1,24657480000000
20,24,65755,0000000,Merced,Los Banos Unified,,Unified School District,,,,,,,,,,11082,8131,60,34,205,5035,8317,2832,8750,Y,,,,,,,,,1,24657550000000
20,24,65763,0000000,Merced,McSwain Union Elementary,,Elementary School District,,,,,,,,,,859,319,1,18,1,178,328,77,350,Y,,,,,,,,,1,24657630000000
20,24,65771,0000000,Merced,Merced City Elementary,,Elementary School District,,,,,,,,,,11078,8830,133,39,146,6752,8867,1905,8986,Y,,,,,,,,,1,24657710000000
20,24,65789,0000000,Merced,Merced Union High,,High School District,,,,,,,,,,10748,7825,82,811,182,4954,7825,981,7928,Y,,,,,,,,,1,24657890000000
20,24,65813,0000000,Merced,Plainsburg Union Elementary,,Elementary School District,,,,,,,,,,107,53,0,0,0,31,54,10,56,Y,,,,,,,,,1,24658130000000
20,24,65821,0000000,Merced,Planada Elementary,,Elementary School District,,,,,,,,,,856,779,6,35,26,558,793,430,817,Y,,,,,,,,,1,24658210000000
20,24,65839,0000000,Merced,Snelling-Merced Falls Union Elementary,,Elementary School District,,,,,,,,,,81,59,0,0,0,34,59,19,59,Y,,,,,,,,,1,24658390000000
20,24,65862,0000000,Merced,Weaver Union,,Elementary School District,,,,,,,,,,2925,2189,13,4,40,1855,2283,792,2420,Y,,,,,,,,,1,24658620000000
20,24,65870,0000000,Merced,Winton,,Elementary School District,,,,,,,,,,2051,1819,17,96,45,1173,1837,1105,1906,Y,,,,,,,,,1,24658700000000
20,24,73619,0000000,Merced,Gustine Unified,,Unified School District,,,,,,,,,,1812,1438,3,27,122,928,1446,567,1514,Y,,,,,,,,,1,24736190000000
20,24,73726,0000000,Merced,Merced River Union Elementary,,Elementary School District,,,,,,,,,,203,159,0,0,5,88,159,83,164,Y,,,,,,,,,1,24737260000000
20,24,75317,0000000,Merced,Dos Palos Oro Loma Joint Unified,,Unified School District,,,,,,,,,,2346,2102,14,14,55,1219,2104,518,2129,Y,,,,,,,,,1,24753170000000
20,24,75366,0000000,Merced,Delhi Unified,,Unified School District,,,,,,,,,,2580,2211,15,52,49,1299,2232,991,2309,Y,,,,,,,,,1,24753660000000
20,25,10256,0000000,Modoc,Modoc County Office of Education,,County Office of Education (COE),,,,,,,,,,25,23,0,0,0,13,23,8,23,Y,,,,,,,,,1,25102560000000
20,25,65896,0000000,Modoc,Surprise Valley Joint Unified,,Unified School District,,,,,,,,,,108,62,0,0,4,44,67,3,67,Y,,,,,,,,,1,25658960000000
20,25,73585,0000000,Modoc,Modoc Joint Unified,,Unified School District,,,,,,,,,,857,507,14,2,1,385,536,27,541,Y,,,,,,,,,1,25735850000000
20,25,73593,0000000,Modoc,Tulelake Basin Joint Unified,,Unified School District,,,,,,,,,,404,300,2,0,6,219,315,216,347,Y,,,,,,,,,1,25735930000000
20,26,10264,0000000,Mono,Mono County Office of Education,,County Office of Education (COE),,,,,,,,,,11,3,0,0,0,2,3,0,3,Y,,,,,,,,,1,26102640000000
20,26,10264,0124990,Mono,Mono County Office of Education,Urban Corps of San Diego County Charter,County Office of Education (COE),High Schools (Public),Traditional,Provision 2,Yes,1355,Locally funded,Y,9,12,303,281,2,31,0,66,293,186,298,Y,1,7,10,5,2,1,9,12,1,26102640124990
20,26,73668,0000000,Mono,Eastern Sierra Unified,,Unified School District,,,,,,,,,,433,207,0,0,0,59,211,59,225,Y,,,,,,,,,1,26736680000000
20,26,73692,0000000,Mono,Mammoth Unified,,Unified School District,,,,,,,,,,1186,570,0,3,0,271,630,280,663,Y,,,,,,,,,1,26736920000000
20,27,10272,0000000,Monterey,Monterey County Office of Education,,County Office of Education (COE),,,,,,,,,,490,251,6,68,0,211,351,221,425,Y,,,,,,,,,1,27102720000000
20,27,10272,0112177,Monterey,Monterey County Office of Education,Monterey Bay Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0799,Directly funded,Y,K,8,487,73,0,2,0,67,108,25,129,Y,1,6,10,,1,1,14,8,1,27102720112177
20,27,10272,0124297,Monterey,Monterey County Office of Education,Bay View Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1306,Directly funded,Y,K,8,493,205,0,0,0,120,208,73,228,Y,1,6,10,,1,1,14,8,1,27102720124297
20,27,10272,2730232,Monterey,Monterey County Office of Education,Monterey County Home Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,0327,Locally funded,N,K,12,265,129,0,9,0,105,161,38,168,Y,1,12,10,,2,0,14,12,1,27102722730232
20,27,65961,0000000,Monterey,Alisal Union,,Elementary School District,,,,,,,,,,8507,5556,12,934,676,4301,7291,5285,7915,Y,,,,,,,,,1,27659610000000
20,27,65961,6119663,Monterey,Alisal Union,Oasis Charter Public,Elementary School District,Elementary Schools (Public),Traditional,,Yes,0412,Directly funded,Y,K,6,226,95,3,3,2,82,141,71,161,Y,1,6,10,,1,1,14,6,1,27659616119663
20,27,65979,0000000,Monterey,Bradley Union Elementary,,Elementary School District,,,,,,,,,,68,29,0,3,0,20,29,4,29,Y,,,,,,,,,1,27659790000000
20,27,65987,0000000,Monterey,Carmel Unified,,Unified School District,,,,,,,,,,2483,357,2,5,0,258,365,67,392,Y,,,,,,,,,1,27659870000000
20,27,65995,0000000,Monterey,Chualar Union,,Elementary School District,,,,,,,,,,298,251,0,30,43,111,265,215,284,Y,,,,,,,,,1,27659950000000
20,27,66027,0000000,Monterey,Graves Elementary,,Elementary School District,,,,,,,,,,42,9,0,0,0,13,19,1,19,Y,,,,,,,,,1,27660270000000
20,27,66035,0000000,Monterey,Greenfield Union Elementary,,Elementary School District,,,,,,,,,,3495,3286,4,697,184,2175,3286,2055,3344,Y,,,,,,,,,1,27660350000000
20,27,66050,0000000,Monterey,King City Union,,Elementary School District,,,,,,,,,,2671,2319,3,393,149,1642,2319,1457,2410,Y,,,,,,,,,1,27660500000000
20,27,66068,0000000,Monterey,South Monterey County Joint Union High,,High School District,,,,,,,,,,2491,2056,4,166,146,1256,2061,454,2084,Y,,,,,,,,,1,27660680000000
20,27,66068,0134254,Monterey,South Monterey County Joint Union High,Pinnacle Academy Charter - Independent Study,High School District,High Schools (Public),Traditional,,Yes,1821,Locally funded,N,9,12,90,67,0,6,0,56,67,27,72,Y,1,7,10,,2,0,9,12,1,27660680134254
20,27,66076,0000000,Monterey,Lagunita Elementary,,Elementary School District,,,,,,,,,,91,1,0,1,0,11,13,3,16,Y,,,,,,,,,1,27660760000000
20,27,66084,0000000,Monterey,Mission Union Elementary,,Elementary School District,,,,,,,,,,125,0,0,0,0,27,27,21,39,Y,,,,,,,,,1,27660840000000
20,27,66092,0000000,Monterey,Monterey Peninsula Unified,,Unified School District,,,,,,,,,,9833,6494,25,1179,0,3105,6552,2698,6897,Y,,,,,,,,,1,27660920000000
20,27,66092,2730240,Monterey,Monterey Peninsula Unified,Learning for Life Charter,Unified School District,High Schools (Public),Traditional,,Yes,0362,Directly funded,Y,7,12,144,72,1,21,0,62,87,6,88,Y,1,7,10,,1,1,7,12,1,27660922730240
20,27,66092,6118962,Monterey,Monterey Peninsula Unified,International School of Monterey,Unified School District,Elementary Schools (Public),Traditional,,Yes,0429,Directly funded,Y,K,8,425,48,2,3,0,64,111,28,126,Y,1,6,10,,1,1,14,8,1,27660926118962
20,27,66134,0000000,Monterey,Pacific Grove Unified,,Unified School District,,,,,,,,,,1981,338,3,1,0,215,353,95,405,Y,,,,,,,,,1,27661340000000
20,27,66142,0000000,Monterey,Salinas City Elementary,,Elementary School District,,,,,,,,,,8531,6595,18,2564,380,4500,6648,4274,7202,Y,,,,,,,,,1,27661420000000
20,27,66159,0000000,Monterey,Salinas Union High,,High School District,,,,,,,,,,16257,11697,39,60,534,7582,12466,3362,12699,Y,,,,,,,,,1,27661590000000
20,27,66167,0000000,Monterey,San Antonio Union Elementary,,Elementary School District,,,,,,,,,,136,61,0,3,0,34,69,27,75,Y,,,,,,,,,1,27661670000000
20,27,66175,0000000,Monterey,San Ardo Union Elementary,,Elementary School District,,,,,,,,,,114,95,0,4,19,65,98,85,107,Y,,,,,,,,,1,27661750000000
20,27,66183,0000000,Monterey,San Lucas Union Elementary,,Elementary School District,,,,,,,,,,75,61,0,15,11,32,64,33,64,Y,,,,,,,,,1,27661830000000
20,27,66191,0000000,Monterey,Santa Rita Union Elementary,,Elementary School District,,,,,,,,,,3588,2511,12,55,156,1692,2536,1412,2752,Y,,,,,,,,,1,27661910000000
20,27,66225,0000000,Monterey,Spreckels Union Elementary,,Elementary School District,,,,,,,,,,996,157,0,2,1,111,159,53,177,Y,,,,,,,,,1,27662250000000
20,27,66233,0000000,Monterey,Washington Union Elementary,,Elementary School District,,,,,,,,,,880,74,0,1,0,76,84,28,103,Y,,,,,,,,,1,27662330000000
20,27,73825,0000000,Monterey,North Monterey County Unified,,Unified School District,,,,,,,,,,4593,3769,10,994,207,2144,3790,1846,3936,Y,,,,,,,,,1,27738250000000
20,27,75150,0000000,Monterey,Big Sur Unified,,Unified School District,,,,,,,,,,0,0,0,0,0,0,0,0,0,N,,,,,,,,,,27751500000000
20,27,75150,0118349,Monterey,Big Sur Unified,Big Sur Charter,Unified School District,K-12 Schools (Public),Traditional,,Yes,1000,Directly funded,Y,K,12,82,8,0,0,0,13,17,3,18,Y,1,12,10,,1,1,14,12,1,27751500118349
20,27,75440,0000000,Monterey,Soledad Unified,,Unified School District,,,,,,,,,,4871,4373,3,106,162,2297,4417,1551,4500,Y,,,,,,,,,1,27754400000000
20,27,75473,0000000,Monterey,Gonzales Unified,,Unified School District,,,,,,,,,,2340,1644,8,305,203,947,1957,906,2061,Y,,,,,,,,,1,27754730000000
20,28,10280,0000000,Napa,Napa County Office of Education,,County Office of Education (COE),,,,,,,,,,113,68,3,11,1,51,83,27,93,Y,,,,,,,,,1,28102800000000
20,28,66241,0000000,Napa,Calistoga Joint Unified,,Unified School District,,,,,,,,,,860,625,1,4,72,274,636,379,689,Y,,,,,,,,,1,28662410000000
20,28,66258,0000000,Napa,Howell Mountain Elementary,,Elementary School District,,,,,,,,,,99,55,0,2,0,24,60,39,64,Y,,,,,,,,,1,28662580000000
20,28,66266,0000000,Napa,Napa Valley Unified,,Unified School District,,,,,,,,,,16729,7903,73,177,840,4590,7984,3425,8663,Y,,,,,,,,,1,28662660000000
20,28,66266,0108605,Napa,Napa Valley Unified,Stone Bridge,Unified School District,Elementary Schools (Public),Traditional,,Yes,0679,Directly funded,Y,K,8,272,14,0,0,0,18,27,3,29,Y,1,6,10,,1,1,14,8,1,28662660108605
20,28,66266,6026983,Napa,Napa Valley Unified,Napa Valley Language Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0167,Locally funded,N,K,6,658,332,1,6,46,191,332,281,396,Y,1,6,10,,2,0,14,6,1,28662666026983
20,28,66282,0000000,Napa,Pope Valley Union Elementary,,Elementary School District,,,,,,,,,,46,12,0,0,8,14,22,17,27,Y,,,,,,,,,1,28662820000000
20,28,66290,0000000,Napa,Saint Helena Unified,,Unified School District,,,,,,,,,,1243,507,5,13,35,302,519,234,565,Y,,,,,,,,,1,28662900000000
20,29,10298,0000000,Nevada,Nevada County Office of Education,,County Office of Education (COE),,,,,,,,,,58,7,3,4,0,23,29,0,29,Y,,,,,,,,,1,29102980000000
20,29,10298,0114314,Nevada,Nevada County Office of Education,Bitney Prep High,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0871,Locally funded,Y,9,12,82,42,2,2,0,38,53,0,53,Y,1,7,10,,2,1,9,12,1,29102980114314
20,29,10298,0114322,Nevada,Nevada County Office of Education,Yuba River Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0870,Locally funded,Y,K,8,317,80,0,3,0,127,155,2,156,Y,1,6,10,,2,1,14,8,1,29102980114322
20,29,10298,0114330,Nevada,Nevada County Office of Education,Nevada City School of the Arts,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,0869,Directly funded,Y,K,8,451,190,0,0,0,175,214,2,215,Y,1,6,10,,1,1,14,8,1,29102980114330
20,29,10298,0114975,Nevada,Nevada County Office of Education,Sierra Montessori Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,Not Participating,Yes,0947,Directly funded,N,K,8,40,23,2,5,0,14,26,0,26,Y,1,6,10,,1,0,14,8,1,29102980114975
20,29,10298,0126219,Nevada,Nevada County Office of Education,Forest Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Yes,1427,Locally funded,Y,K,12,788,305,3,4,0,198,344,0,344,Y,1,12,10,,2,1,14,12,1,29102980126219
20,29,10298,0126227,Nevada,Nevada County Office of Education,Twin Ridges Home Study Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Yes,1428,Locally funded,Y,K,8,151,59,0,0,0,44,74,0,74,Y,1,6,10,,2,1,14,8,1,29102980126227
20,29,10298,0130823,Nevada,Nevada County Office of Education,EPIC de Cesar Chavez,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1680,Directly funded,Y,9,12,644,519,1,0,0,22,523,527,617,Y,1,7,10,,1,1,9,12,1,29102980130823
20,29,10298,2930147,Nevada,Nevada County Office of Education,John Muir Charter,County Office of Education (COE),High Schools (Public),Traditional,,Yes,0255,Directly funded,Y,9,12,608,546,13,50,0,231,567,130,576,Y,1,7,10,,1,1,9,12,1,29102982930147
20,29,66316,0000000,Nevada,Chicago Park Elementary,,Elementary School District,,,,,,,,,,115,52,0,0,0,38,55,0,55,Y,,,,,,,,,1,29663160000000
20,29,66316,0125013,Nevada,Chicago Park Elementary,Chicago Park Community Charter,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1339,Locally funded,N,K,8,55,27,0,0,0,24,28,0,28,Y,1,6,10,,2,0,14,8,1,29663160125013
20,29,66324,0000000,Nevada,Clear Creek Elementary,,Elementary School District,,,,,,,,,,180,63,0,1,0,62,67,2,67,Y,,,,,,,,,1,29663240000000
20,29,66332,0000000,Nevada,Grass Valley Elementary,,Elementary School District,,,,,,,,,,1267,857,11,34,0,605,863,66,871,Y,,,,,,,,,1,29663320000000
20,29,66332,6111140,Nevada,Grass Valley Elementary,Grass Valley Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,0022,Locally funded,N,K,8,522,146,0,4,0,113,147,0,147,Y,1,6,10,,2,0,14,8,1,29663326111140
20,29,66340,0000000,Nevada,Nevada City Elementary,,Elementary School District,,,,,,,,,,744,119,1,7,0,212,281,5,283,Y,,,,,,,,,1,29663400000000
20,29,66357,0000000,Nevada,Nevada Joint Union High,,High School District,,,,,,,,,,2605,1053,14,51,0,758,1134,46,1147,Y,,,,,,,,,1,29663570000000
20,29,66357,0124834,Nevada,Nevada Joint Union High,Sierra Academy of Expeditionary Learning,High School District,High Schools (Public),Traditional,,Yes,1336,Directly funded,Y,9,12,183,79,1,1,0,56,82,0,82,Y,1,7,10,,1,1,9,12,1,29663570124834
20,29,66373,0000000,Nevada,Pleasant Ridge Union Elementary,,Elementary School District,,,,,,,,,,1166,349,3,14,0,263,378,6,381,Y,,,,,,,,,1,29663730000000
20,29,66373,0136424,Nevada,Pleasant Ridge Union Elementary,Arete Charter Academy,Elementary School District,Elementary Schools (Public),Traditional,,Yes,1898,Locally funded,N,K,8,108,19,0,1,0,20,23,0,23,Y,1,6,10,,2,0,14,8,1,29663730136424
20,29,66407,0000000,Nevada,Union Hill Elementary,,Elementary School District,,,,,,,,,,145,61,1,4,0,49,62,4,62,Y,,,,,,,,,1,29664070000000
20,29,66407,6027197,Nevada,Union Hill Elementary,Union Hill Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1576,Locally funded,N,K,6,603,265,5,6,0,205,266,11,269,Y,1,6,10,,2,0,14,6,1,29664076027197
20,29,66415,0000000,Nevada,Twin Ridges Elementary,,Elementary School District,,,,,,,,,,99,84,0,6,0,63,84,5,84,Y,,,,,,,,,1,29664150000000
20,29,76877,0000000,Nevada,Penn Valley Union Elementary,,Elementary School District,,,,,,,,,,532,286,1,32,0,186,286,6,288,Y,,,,,,,,,1,29768770000000
20,29,76877,6111371,Nevada,Penn Valley Union Elementary,Vantage Point Charter,Elementary School District,K-12 Schools (Public),Traditional,,Yes,0024,Locally funded,N,K,12,43,29,0,3,0,21,29,0,29,Y,1,12,10,,2,0,14,12,1,29768776111371
20,30,10306,0000000,Orange,Orange County Department of Education,,County Office of Education (COE),,,,,,,,,,2810,988,105,338,0,1235,1728,722,1911,Y,,,,,,,,,1,30103060000000
20,30,10306,0126037,Orange,Orange County Department of Education,Samueli Academy,County Office of Education (COE),High Schools (Public),Traditional,,Yes,1419,Directly funded,Y,9,12,528,303,7,5,0,169,305,54,321,Y,1,7,10,,1,1,9,12,1,30103060126037
