year,school_code,school_name
23,121483,Alpha: Cornerstone Academy Preparatory
23,121509,Ipakanni Early College Charter
23,121525,Roberts Ferry Charter School Academy
23,121533,Morris E. Dailey Charter Elementary
23,121541,Aspire APEX Academy
23,121558,Shiloh Charter
23,121566,American River Charter
23,121608,Harvest Ridge Cooperative Charter
23,121624,Sierra Expeditionary Learning
23,121632,Paragon Collegiate Academy
23,121640,Cottonwood Creek Charter
23,121657,Mt. Lassen Charter
23,121665,Yav Pem Suab Academy - Preparing for the Future Charter
23,121673,NOVA Academy - Coachella
23,121681,San Diego Global Vision Academy
23,121699,KIPP Empower Academy
23,121707,KIPP Comienza Community Prep
23,121749,Science & Technology Academy at Knights Landing
23,121756,BRIDGES Charter
23,121772,Environmental Charter Middle
23,121848,Crown Preparatory Academy
23,122085,The Academy of Alameda
23,122242,TEACH Academy of Technologies
23,122267,Dixon Montessori Charter
23,122317,Hardy Brown College Prep
23,122440,Dunham Charter
23,122481,Animo Jefferson Charter Middle
23,122556,Citizens of the World Charter School Hollywood
23,122564,Camino Nuevo Elementary #3
23,122580,Rio Valley Charter
23,122606,PUC Lakeview Charter High
23,122614,Aspire Gateway Academy Charter
23,122622,Aspire Firestone Academy Charter
23,122630,Para Los Niños - Evelyn Thurman Gratts Primary
23,122655,ISANA Octavia Academy
23,122663,Imperial Valley Home School Academy
23,122713,River Oaks Academy
23,122721,Aspire Pacific Academy
23,122739,Vista Charter Middle
23,122747,Magnolia Science Academy Bell
23,122754,Valley Charter Elementary
23,122788,School for Entrepreneurship and Technology
23,122796,All Tribes Elementary Charter
23,122838,Valley Charter Middle
23,122861,Camino Nuevo Charter Academy #2
23,123042,High Tech Middle Chula Vista
23,123059,High Tech Elementary Chula Vista
23,123125,Camino Polytechnic
23,123133,Alliance Susan and Eric Smidt Technology High
23,123141,Alliance Ted K. Tajima High
23,123158,Arts In Action Community Charter
23,123166,ISANA Palmati Academy
23,123174,Life Source International Charter
23,123224,San Diego Virtual
23,123257,Downtown College Prep - Alum Rock
23,123265,Gateway Middle
23,123281,Rocketship Discovery Prep
23,123299,Rocketship Mosaic Elementary
23,123505,Mission Preparatory
23,123521,Charter Alternative Program (CAP)
23,123729,Community Roots Academy
23,123737,Three Rivers Charter
23,123760,Gilroy Prep (a Navigator School)
23,123778,Old Town Academy K-8 Charter
23,123786,Credo High
23,123794,Summit Public School: Tahoma
23,123802,Health Careers Academy
23,123810,Wildflower Open Classroom
23,123901,Capitol Collegiate Academy
23,123968,Community School for Creative Education
23,123984,ISANA Cardinal Academy
23,123992,Animo Ellen Ochoa Charter Middle
23,124008,Animo James B. Taylor Charter Middle
23,124016,Animo Legacy Charter Middle
23,124032,Competitive Edge Charter Academy (CECA)
23,124040,Grow Academy Arvin
23,124057,Valley Life Charter
23,124065,Sunrise Middle
23,124164,Redwood Preparatory Charter
23,124172,Yu Ming Charter
