year,cds,county_code,district_code,school_code
23,19647336061543,19,64733,6061543
23,19647330121285,19,64733,0121285
23,19647330128058,19,64733,0128058
23,19647330120030,19,64733,0120030
23,19647330128033,19,64733,0128033
23,19647330108936,19,64733,0108936
23,19647330111500,19,64733,0111500
23,19647330106864,19,64733,0106864
23,19647330111518,19,64733,0111518
23,19647330108894,19,64733,0108894
23,19647330128041,19,64733,0128041
23,19647330117606,19,64733,0117606
23,19647330111658,19,64733,0111658
23,19647330124941,19,64733,0124941
23,19647330132084,19,64733,0132084
23,19647330116509,19,64733,0116509
23,19647330111641,19,64733,0111641
23,19647330111492,19,64733,0111492
23,19647330117598,19,64733,0117598
23,19647330124891,19,64733,0124891
23,19647330123133,19,64733,0123133
23,19647330123141,19,64733,0123141
23,19647330121293,19,64733,0121293
23,19647330128009,19,64733,0128009
23,19647330132928,19,64733,0132928
23,19647330123992,19,64733,0123992
23,19647330134023,19,64733,0134023
23,19647330111583,19,64733,0111583
23,19647330124008,19,64733,0124008
23,19647330122481,19,64733,0122481
23,19647330124016,19,64733,0124016
23,19647330129270,19,64733,0129270
23,19647330106849,19,64733,0106849
23,19647330111575,19,64733,0111575
23,19647330102434,19,64733,0102434
23,19647330106831,19,64733,0106831
23,19647330111625,19,64733,0111625
23,19647330117077,19,64733,0117077
23,19647330121079,19,64733,0121079
23,19647330123158,19,64733,0123158
23,19647330134205,19,64733,0134205
23,19647330126797,19,64733,0126797
23,19647330122622,19,64733,0122622
23,19647330122614,19,64733,0122614
23,19647330124800,19,64733,0124800
23,19647330124792,19,64733,0124792
23,19647330114884,19,64733,0114884
23,19647330122721,19,64733,0122721
23,19647330124784,19,64733,0124784
23,19647330120477,19,64733,0120477
23,19647336015986,19,64733,6015986
23,19647330106872,19,64733,0106872
23,19647330132126,19,64733,0132126
23,19647331931047,19,64733,1931047
23,19647336016240,19,64733,6016240
23,19647330112235,19,64733,0112235
23,19647330137463,19,64733,0137463
23,19647336016265,19,64733,6016265
23,19647336117667,19,64733,6117667
23,19647330122861,19,64733,0122861
23,19647330124826,19,64733,0124826
23,19647330122564,19,64733,0122564
23,19647330127910,19,64733,0127910
23,19647336016323,19,64733,6016323
23,19647336016356,19,64733,6016356
23,19647336071435,19,64733,6071435
23,19647330101659,19,64733,0101659
23,19647330115139,19,64733,0115139
23,19647330100800,19,64733,0100800
23,19647330108878,19,64733,0108878
23,19647331931708,19,64733,1931708
23,19647336119531,19,64733,6119531
23,19647330140749,19,64733,0140749
23,19647330122556,19,64733,0122556
23,19647330126193,19,64733,0126193
23,19647330126177,19,64733,0126177
23,19647330139832,19,64733,0139832
23,19647330127886,19,64733,0127886
23,19647336016562,19,64733,6016562
23,19647330131821,19,64733,0131821
23,19647336094726,19,64733,6094726
23,19647330135616,19,64733,0135616
23,19647330121848,19,64733,0121848
23,19647336016729,19,64733,6016729
23,19647330115253,19,64733,0115253
23,19647336016778,19,64733,6016778
23,19647336119903,19,64733,6119903
23,19647330102491,19,64733,0102491
23,19647330135723,19,64733,0135723
23,19647330132282,19,64733,0132282
23,19647330135715,19,64733,0135715
23,19647330140129,19,64733,0140129
23,19647330125864,19,64733,0125864
23,19647331932623,19,64733,1932623
23,19647336016869,19,64733,6016869
23,19647330140004,19,64733,0140004
23,19647336057988,19,64733,6057988
23,19647330117036,19,64733,0117036
23,19647336016935,19,64733,6016935
23,19647330126169,19,64733,0126169
23,19647330129650,19,64733,0129650
23,19647330133686,19,64733,0133686
23,19647330139121,19,64733,0139121
23,19647330138883,19,64733,0138883
23,19647330119982,19,64733,0119982
23,19647330129858,19,64733,0129858
23,19647330124198,19,64733,0124198
23,19647330128132,19,64733,0128132
23,19647336017016,19,64733,6017016
23,19647330131722,19,64733,0131722
