year,cds,county_code,district_code,school_code
20,05615646003446,05,61564,6003446
20,05615646003453,05,61564,6003453
20,05615646105431,05,61564,6105431
20,05615646108518,05,61564,6108518
20,05615720000001,05,61572,0000001
20,05615726003388,05,61572,6003388
20,05615726003461,05,61572,6003461
20,05615800000001,05,61580,0000001
20,05615806003396,05,61580,6003396
20,05615806088975,05,61580,6088975
20,05615806111884,05,61580,6111884
20,05615806115000,05,61580,6115000
20,06100660000000,06,10066,0000000
20,06100660136580,06,10066,0136580
20,06100660630111,06,10066,0630111
20,06615980000001,06,61598,0000001
20,06615980630012,06,61598,0630012
20,06615980630046,06,61598,0630046
20,06615980631259,06,61598,0631259
20,06615986003495,06,61598,6003495
20,06615986057152,06,61598,6057152
20,06616060133223,06,61606,0133223
20,06616060634758,06,61606,0634758
20,06616066003503,06,61606,6003503
20,06616140000001,06,61614,0000001
20,06616140630087,06,61614,0630087
20,06616140635250,06,61614,0635250
20,06616146003511,06,61614,6003511
20,06616146003537,06,61614,6003537
20,06616146103576,06,61614,6103576
20,06616220118729,06,61622,0118729
20,06616220630038,06,61622,0630038
20,06616220637504,06,61622,0637504
20,06616226003552,06,61622,6003552
20,07100740107326,07,10074,0107326
20,07100740107334,07,10074,0107334
20,07100740107342,07,10074,0107342
20,07100740114470,07,10074,0114470
20,07100740118208,07,10074,0118208
20,07100740120444,07,10074,0120444
20,07100740129528,07,10074,0129528
20,07100740129684,07,10074,0129684
20,07100740134114,07,10074,0134114
20,07100740137026,07,10074,0137026
20,07100740730614,07,10074,0730614
20,07100740731380,07,10074,0731380
20,07100746077168,07,10074,6077168
20,07616300000001,07,61630,0000001
20,07616300107524,07,61630,0107524
20,07616300730283,07,61630,0730283
20,07616300731125,07,61630,0731125
20,07616300733725,07,61630,0733725
20,07616300734244,07,61630,0734244
20,07616480000001,07,61648,0000001
20,07616480100461,07,61648,0100461
20,07616480100479,07,61648,0100479
20,07616480106583,07,61648,0106583
20,07616480110494,07,61648,0110494
20,07616480113761,07,61648,0113761
20,07616480115063,07,61648,0115063
20,07616480117218,07,61648,0117218
20,07616480137430,07,61648,0137430
20,07616480730101,07,61648,0730101
20,07616480730259,07,61648,0730259
20,07616480730465,07,61648,0730465
20,07616480730861,07,61648,0730861
20,07616486003578,07,61648,6003578
20,07616486003594,07,61648,6003594
20,07616486003602,07,61648,6003602
20,07616486003610,07,61648,6003610
20,07616486003628,07,61648,6003628
20,07616486003636,07,61648,6003636
20,07616486057178,07,61648,6057178
20,07616486061154,07,61648,6061154
20,07616486084941,07,61648,6084941
20,07616486108989,07,61648,6108989
20,07616486110514,07,61648,6110514
20,07616486113104,07,61648,6113104
20,07616486115380,07,61648,6115380
20,07616486115703,07,61648,6115703
20,07616486117501,07,61648,6117501
20,07616550000000,07,61655,0000000
20,07616550000001,07,61655,0000001
20,07616550102376,07,61655,0102376
20,07616550108019,07,61655,0108019
20,07616550110528,07,61655,0110528
20,07616550127464,07,61655,0127464
20,07616556003644,07,61655,6003644
20,07616556003651,07,61655,6003651
20,07616556070981,07,61655,6070981
20,07616556109730,07,61655,6109730
20,07616556112718,07,61655,6112718
20,07616556117410,07,61655,6117410
20,07616556119754,07,61655,6119754
20,07616630000001,07,61663,0000001
20,07616630130930,07,61663,0130930
20,07616636003669,07,61663,6003669
20,07616636101943,07,61663,6101943
20,07616636119838,07,61663,6119838
20,07616716003677,07,61671,6003677
20,07616970000001,07,61697,0000001
20,07616970737023,07,61697,0737023
20,07616970737619,07,61697,0737619
20,07616976003685,07,61697,6003685
20,07616976003701,07,61697,6003701
20,07617050133769,07,61705,0133769
20,07617056003719,07,61705,6003719
20,07617130000001,07,61713,0000001
20,07617136003727,07,61713,6003727
20,07617136003743,07,61713,6003743
20,07617136003750,07,61713,6003750
20,07617136003768,07,61713,6003768
20,07617136003792,07,61713,6003792
20,07617210000001,07,61721,0000001
20,07617210107797,07,61721,0107797
20,07617210730457,07,61721,0730457
20,07617210730572,07,61721,0730572
20,07617210733980,07,61721,0733980
20,07617210733998,07,61721,0733998
20,07617390000001,07,61739,0000001
20,07617390730440,07,61739,0730440
20,07617390730473,07,61739,0730473
20,07617390730549,07,61739,0730549
20,07617396003826,07,61739,6003826
20,07617396003834,07,61739,6003834
20,07617396003842,07,61739,6003842
20,07617396003875,07,61739,6003875
20,07617396057186,07,61739,6057186
20,07617470000001,07,61747,0000001
20,07617476003909,07,61747,6003909
20,07617476003917,07,61747,6003917
20,07617476003925,07,61747,6003925
20,07617476003933,07,61747,6003933
20,07617540000000,07,61754,0000000
20,07617540000001,07,61754,0000001
20,07617540106088,07,61754,0106088
20,07617540135822,07,61754,0135822
20,07617540138115,07,61754,0138115
20,07617540730044,07,61754,0730044
20,07617540730317,07,61754,0730317
20,07617540730333,07,61754,0730333
20,07617540730358,07,61754,0730358
20,07617540730424,07,61754,0730424
20,07617540730655,07,61754,0730655
20,07617540731646,07,61754,0731646
20,07617540731836,07,61754,0731836
20,07617540734566,07,61754,0734566
20,07617540734764,07,61754,0734764
20,07617540737809,07,61754,0737809
20,07617546003958,07,61754,6003958
20,07617546003966,07,61754,6003966
20,07617546003974,07,61754,6003974
20,07617546003982,07,61754,6003982
20,07617546004030,07,61754,6004030
20,07617546004048,07,61754,6004048
20,07617546004055,07,61754,6004055
20,07617546004063,07,61754,6004063
20,07617546004097,07,61754,6004097
20,07617546004105,07,61754,6004105
20,07617546004154,07,61754,6004154
20,07617546004162,07,61754,6004162
20,07617546004170,07,61754,6004170
20,07617546004188,07,61754,6004188
20,07617546004196,07,61754,6004196
20,07617546004220,07,61754,6004220
20,07617546004238,07,61754,6004238
20,07617546004246,07,61754,6004246
20,07617546004253,07,61754,6004253
20,07617546004261,07,61754,6004261
20,07617546004295,07,61754,6004295
20,07617546004303,07,61754,6004303
20,07617546004311,07,61754,6004311
20,07617546004329,07,61754,6004329
20,07617546004337,07,61754,6004337
20,07617546004345,07,61754,6004345
20,07617546004352,07,61754,6004352
20,07617546004360,07,61754,6004360
20,07617546004378,07,61754,6004378
20,07617546004394,07,61754,6004394
20,07617546004402,07,61754,6004402
20,07617546004410,07,61754,6004410
20,07617546096226,07,61754,6096226
20,07617546105357,07,61754,6105357
20,07617546111504,07,61754,6111504
20,07617546112395,07,61754,6112395
20,07617546114904,07,61754,6114904
20,07617546118087,07,61754,6118087
20,07617620000001,07,61762,0000001
20,07617620110684,07,61762,0110684
20,07617620129064,07,61762,0129064
20,07617620138859,07,61762,0138859
20,07617626004428,07,61762,6004428
20,07617626096234,07,61762,6096234
20,07617626108765,07,61762,6108765
20,07617626110803,07,61762,6110803
20,07617626110811,07,61762,6110811
20,07617626119226,07,61762,6119226
20,07617700000001,07,61770,0000001
20,07617706004444,07,61770,6004444
20,07617706004451,07,61770,6004451
20,07617706004477,07,61770,6004477
20,07617706004501,07,61770,6004501
20,07617706066583,07,61770,6066583
20,07617880000001,07,61788,0000001
20,07617880116863,07,61788,0116863
20,07617880125435,07,61788,0125435
20,07617880730184,07,61788,0730184
20,07617880735407,07,61788,0735407
20,07617886004527,07,61788,6004527
20,07617886004535,07,61788,6004535
