year,school_code,school_name
20,112094,Triple Crown Elementary
20,112102,March Middle
20,112128,Aspire Ollin University Preparatory Academy
20,112144,Jane Addams Middle
20,112169,California Montessori Project-San Juan Campuses
20,112177,Monterey Bay Charter
20,112185,La Vina Middle
20,112201,PUC Excel Charter Academy
20,112235,Los Feliz Charter School for the Arts
20,112250,Century Academy for Excellence
20,112276,Gold Rush Charter
20,112284,California Virtual Academy San Mateo
20,112292,Aspire Summit Charter Academy
20,112300,La Vida Charter
20,112318,Enrique Camarena Jr. High
20,112359,Sequoia School
20,112367,William & Marian Ghidotti High
20,112383,Paradise Charter
20,112417,Ventura Charter School of Arts and Global Education
20,112425,Natomas Pacific Pathways Prep
20,112441,Pathways to College K8
20,112458,California Connections Academy@Central
20,112508,Bright Star Secondary Charter Academy
20,112565,New Vision High
20,112573,Adelante High
20,112607,Envision Academy for Arts & Technology
20,112615,Joe Stefani
20,112623,Riverside Meadows Intermediate
20,112631,Rio Del Mar
20,112649,Coral Mountain Academy
20,112656,Happy Valley Community Day
20,112664,Weir Preparatory Academy
20,112672,Challenges Community Day
20,112698,California Virtual Academy at Kings
20,112706,California Virtual Academy @ Los Angeles
20,112714,Antelope Valley Learning Academy
20,112722,Summit Preparatory Charter High
20,112748,Capistrano Virtual/Home
20,112763,United for Success Academy
20,112789,Elmhurst United Middle
20,112797,Coliseum College Prep Academy
20,112813,Fred T. Korematsu Discovery Academy
20,112870,Contreras Learning Center-Los Angeles School of Global Studies
20,112896,Monterey Peninsula Unified School District Community Day
20,112987,Forestville Academy
20,113027,El Camino Real Elementary
20,113043,Ronald W. Reagan Elementary
20,113050,John J. Pershing Elementary
20,113068,Lincoln Crossing Elementary
20,113076,Ronald Reagan Elementary
20,113084,Rolling Hills Elementary
20,113092,Cordelia Hills Elementary
20,113100,Earl Warren Elementary
20,113118,Dougherty Valley High
20,113134,Riverbend Elementary
20,113142,Ronald W. Reagan Elementary
20,113159,Tahquitz High
20,113167,Teresa Burke Elementary
20,113183,Marin County Juvenile Court
20,113191,Heritage High
20,113209,John Morse Therapeutic Center
20,113274,Thomas E. Mathews Community
20,113332,Gateway Center
20,113357,Mossdale Elementary
20,113381,San Juan Hills High
20,113399,Sierra Vista
20,113407,Rocky Point Charter
20,113423,Kathy Binks Elementary
20,113431,University Preparatory Academy Charter
