year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
24,30,66522,0000000,,37121,29973,143,0,683,29,17428,30042,11354,30990,,,,,,,,1,30665220000000
24,30,66530,0134221,1812,346,103,0,0,0,0,75,106,9,110,1,6,10,1,1,14,8,1,30665300134221
24,30,66530,0000000,,4628,1240,17,0,44,0,845,1447,244,1522,,,,,,,,1,30665300000000
24,30,66548,0000000,,14104,6563,52,0,485,0,4122,7427,1377,7604,,,,,,,,1,30665480000000
24,30,66555,0000000,,2383,439,2,0,6,0,236,448,49,466,,,,,,,,1,30665550000000
24,30,66563,0000000,,4213,3220,29,0,63,0,1962,3395,853,3449,,,,,,,,1,30665630000000
24,30,66589,0000000,,4868,3177,27,0,1292,0,2633,3892,1994,4125,,,,,,,,1,30665890000000
24,30,66597,0000000,,17768,9270,70,0,1033,16,5332,9338,2938,9616,,,,,,,,1,30665970000000
24,30,66613,0000000,,6720,3890,39,0,570,0,2453,3899,1247,4020,,,,,,,,1,30666130000000
24,30,66621,6094874,0445,1121,324,1,0,5,0,167,325,22,333,1,9,10,2,1,7,8,1,30666216094874
24,30,66621,6085328,0066,1098,397,7,0,6,0,446,745,170,758,1,9,10,1,1,7,8,1,30666216085328
24,30,66621,0000000,,23145,13728,124,0,308,0,7902,13802,3963,14229,,,,,,,,1,30666210000000
24,30,66647,0000000,,22704,10136,89,0,2567,0,5761,10317,3066,10892,,,,,,,,1,30666470000000
24,30,66670,0135897,1765,368,287,6,0,44,2,185,295,105,310,1,12,10,2,0,14,12,1,30666700135897
24,30,66670,0101626,0578,429,375,2,0,0,0,267,389,237,410,1,6,10,1,1,14,5,1,30666700101626
24,30,66670,6119127,0365,951,530,0,0,8,0,264,531,248,584,1,6,10,1,1,14,8,1,30666706119127
24,30,66670,0106567,0632,288,161,0,0,6,0,155,255,69,257,1,7,10,1,1,9,12,1,30666700106567
24,30,66670,0109066,0701,629,357,4,0,13,0,234,363,242,430,1,6,10,1,1,14,8,1,30666700109066
24,30,66670,0000000,,37663,30740,246,0,6104,300,20947,31268,15444,33013,,,,,,,,1,30666700000000
24,30,66696,0000000,,1726,1334,14,0,180,0,869,1430,568,1482,,,,,,,,1,30666960000000
24,30,66746,0000000,,7731,4992,28,0,533,0,3574,5696,2657,6034,,,,,,,,1,30667460000000
24,30,73635,0000000,,23198,10064,68,0,2321,4,5269,10407,3624,10828,,,,,,,,1,30736350000000
24,30,73643,0000000,,21599,9782,100,0,352,0,6073,10945,3501,11486,,,,,,,,1,30736430000000
24,30,73650,0142232,2140,221,28,0,0,0,0,14,31,47,70,1,6,10,1,1,14,5,1,30736500142232
24,30,73650,0000000,,37731,7497,54,0,107,0,7022,7890,5227,11399,,,,,,,,1,30736500000000
24,30,73924,0000000,,8929,1398,15,0,29,0,1140,1495,218,1632,,,,,,,,1,30739240000000
24,30,76893,0130765,1686,504,373,4,0,17,0,273,404,137,423,1,12,10,1,0,14,12,1,30768930130765
24,31,10314,0126904,1432,295,140,2,0,10,0,84,157,16,158,1,3,4,2,0,14,12,1,31103140126904
24,31,10314,0000000,,115,40,1,0,3,1,30,59,6,69,,,,,,,,1,31103140000000
24,31,66761,0000000,,603,140,1,0,6,0,127,210,25,216,,,,,,,,1,31667610000000
24,31,66779,0000000,,90,0,0,0,0,0,17,17,1,17,,,,,,,,1,31667790000000
24,31,66787,0000000,,1452,732,9,0,81,0,644,940,220,970,,,,,,,,1,31667870000000
24,31,66795,0000000,,334,30,0,0,22,0,125,151,3,153,,,,,,,,1,31667950000000
24,31,66803,0000000,,6725,3149,11,0,126,5,2107,3180,1152,3444,,,,,,,,1,31668030000000
24,31,66829,0000000,,3315,502,2,0,11,0,427,508,256,652,,,,,,,,1,31668290000000
24,31,66837,0000000,,471,60,2,0,22,0,149,199,3,200,,,,,,,,1,31668370000000
24,31,66845,0117150,0979,503,40,2,0,0,0,38,40,3,42,1,6,10,2,0,14,8,1,31668450117150
24,31,66845,0000000,,2402,369,2,0,9,0,345,380,80,415,,,,,,,,1,31668450000000
24,31,66852,0120105,1102,232,0,0,0,0,0,10,10,0,10,1,6,10,1,1,14,8,1,31668520120105
24,31,66852,0121608,1179,316,0,0,0,2,0,46,46,0,46,1,6,10,1,1,14,8,1,31668520121608
24,31,66852,0109827,0727,334,90,3,0,0,0,63,119,4,119,1,6,10,2,0,14,8,1,31668520109827
24,31,66852,0127928,1528,1081,151,0,0,1,0,126,151,121,244,1,6,10,1,1,14,8,1,31668520127928
24,31,66852,0000000,,167,31,0,0,1,0,21,43,7,45,,,,,,,,1,31668520000000
24,31,66886,0000000,,762,125,1,0,26,0,186,228,15,237,,,,,,,,1,31668860000000
24,31,66894,0138081,1976,115,41,0,0,2,0,39,42,3,44,1,7,10,2,0,9,12,1,31668940138081
24,31,66894,0000000,,3860,876,14,0,85,0,776,907,139,969,,,,,,,,1,31668940000000
24,31,66910,0000000,,12004,7117,29,0,240,12,2712,7527,1365,7780,,,,,,,,1,31669100000000
24,31,66928,0121418,2061,1681,609,1,0,0,0,541,653,195,707,1,12,10,1,1,14,12,1,31669280121418
24,31,66928,0141622,2128,154,92,1,0,4,0,46,99,11,99,1,12,10,1,1,14,12,1,31669280141622
24,31,66928,0000000,,10791,4341,21,0,158,0,2350,4439,616,4545,,,,,,,,1,31669280000000
24,31,66944,0121624,1180,215,39,0,0,1,0,21,50,24,56,1,6,10,1,1,14,8,1,31669440121624
24,31,66944,0000000,,3906,1224,3,0,45,0,703,1260,515,1385,,,,,,,,1,31669440000000
24,31,66951,3130168,0015,1572,622,2,0,36,0,641,871,102,889,1,12,10,1,1,14,12,1,31669513130168
24,31,66951,0135871,1715,1420,264,2,0,0,0,238,293,68,324,1,12,10,1,1,14,12,1,31669510135871
24,31,66951,0000000,,7865,2399,27,0,235,13,1813,2443,693,2635,,,,,,,,1,31669510000000
24,31,75085,0117879,1042,270,0,0,0,0,0,28,28,12,36,1,6,10,1,1,14,8,1,31750850117879
24,31,75085,6118392,0308,558,72,0,0,0,0,70,76,79,138,1,6,10,1,1,14,6,1,31750856118392
24,31,75085,0119487,1071,772,112,1,0,0,0,98,112,10,115,1,12,10,1,1,7,12,1,31750850119487
24,31,75085,0000000,,11605,2493,18,0,125,1,2017,2548,653,2772,,,,,,,,1,31750850000000
24,32,10322,0000000,,13,7,0,0,1,0,8,11,0,11,,,,,,,,1,32103220000000
24,32,66969,3230083,0146,344,192,2,0,3,0,120,204,1,204,1,12,10,1,1,14,12,1,32669693230083
24,32,66969,0000000,,1685,951,4,0,112,0,656,1007,89,1039,,,,,,,,1,32669690000000
24,33,10330,0140780,2118,241,136,1,0,5,0,123,176,26,182,1,12,10,1,1,6,12,1,33103300140780
24,33,10330,0128397,1568,601,366,11,0,25,3,326,390,106,431,1,3,4,2,0,9,12,1,33103300128397
24,33,10330,0137869,1993,132,21,1,0,4,0,50,58,7,59,1,7,10,1,1,7,12,1,33103300137869
24,33,10330,0139428,2058,201,75,0,0,0,0,114,139,8,144,1,9,10,1,1,5,8,1,33103300139428
24,33,10330,0128777,1602,335,55,6,0,9,0,156,214,67,237,1,7,10,1,1,9,12,1,33103300128777
24,33,10330,0125385,1369,1330,967,6,0,0,15,716,983,521,1120,1,6,10,1,1,15,8,1,33103300125385
24,33,10330,0138602,2018,755,181,0,0,8,0,218,295,6,296,1,12,10,1,1,14,12,1,33103300138602
24,33,10330,0138024,1974,526,415,8,0,0,0,317,415,52,418,1,6,10,1,1,14,6,1,33103300138024
24,33,10330,0137851,1988,434,102,3,0,2,0,198,247,58,262,1,6,10,1,1,14,8,1,33103300137851
24,33,10330,0125237,1366,129,107,3,0,9,0,63,108,25,109,1,3,4,1,1,9,12,1,33103300125237
24,33,10330,0137836,1984,161,67,3,0,11,0,71,98,11,103,1,12,10,1,1,14,12,1,33103300137836
24,33,10330,0110833,0753,7548,4363,22,0,268,0,3051,4419,435,4478,1,12,10,1,1,14,12,1,33103300110833
24,33,10330,0136168,1873,265,17,0,0,1,0,55,65,11,70,1,6,10,1,1,14,8,1,33103300136168
24,33,10330,0000000,,867,500,17,0,13,0,419,525,227,634,,,,,,,,1,33103300000000
24,33,66977,0000000,,16661,14194,102,0,1157,0,8190,14216,3989,14420,,,,,,,,1,33669770000000
24,33,66985,0000000,,4316,3104,57,0,364,0,2635,3868,777,3927,,,,,,,,1,33669850000000
24,33,66993,0127142,1493,330,44,0,0,0,0,110,128,18,133,1,6,10,1,1,14,8,1,33669930127142
24,33,66993,0139360,2049,5686,1767,15,0,28,0,1684,2498,77,2518,1,12,10,1,1,14,12,1,33669930139360
24,33,66993,0000000,,12028,8251,91,1,319,0,4044,8303,900,8427,,,,,,,,1,33669930000000
24,33,67033,0000000,,50247,35327,235,0,434,0,14344,35783,7091,36321,,,,,,,,1,33670330000000
24,33,67041,0000000,,25,17,0,0,3,0,12,19,4,19,,,,,,,,1,33670410000000
24,33,67058,6031959,0052,756,170,0,0,6,0,217,386,54,391,1,6,10,2,0,14,5,1,33670586031959
24,33,67058,6031991,0974,1389,394,4,0,2,0,485,872,146,881,1,9,10,2,0,6,8,1,33670586031991
24,33,67058,0000000,,23752,7326,158,0,348,142,11205,18441,4913,18925,,,,,,,,1,33670580000000
24,33,67082,0120675,1144,741,457,1,0,6,0,228,457,6,457,1,12,10,2,0,6,12,1,33670820120675
24,33,67082,0000000,,21995,18984,308,0,651,0,12324,19015,3042,19268,,,,,,,,1,33670820000000
24,33,67090,0000000,,18009,14126,110,0,106,0,8210,14161,5410,14906,,,,,,,,1,33670900000000
24,33,67116,0109843,0730,1636,442,1,0,21,0,386,459,27,465,1,12,10,1,1,14,12,1,33671160109843
24,33,67116,0000000,,12195,7837,93,0,239,0,3919,7918,938,8107,,,,,,,,1,33671160000000
24,33,67124,0000000,,31306,25826,302,0,737,0,15489,27103,5964,27490,,,,,,,,1,33671240000000
24,33,67157,3331014,0368,675,522,1,0,18,0,280,553,53,555,1,7,10,2,0,9,12,1,33671573331014
24,33,67157,0000000,,1467,1240,11,0,107,0,768,1318,455,1339,,,,,,,,1,33671570000000
24,33,67173,6032411,1173,850,767,1,2,21,0,352,783,181,791,1,6,10,2,0,14,8,1,33671736032411
24,33,67173,0000000,,19566,18003,200,2,2063,22,11526,18534,5576,18782,,,,,,,,1,33671730000000
24,33,67181,0138610,2019,1081,529,13,0,37,0,481,636,124,643,1,12,10,1,1,14,12,1,33671810138610
24,33,67181,0000000,,2706,2197,46,0,94,19,1526,2207,177,2220,,,,,,,,1,33671810000000
24,33,67199,6105571,1294,938,657,5,0,6,0,543,795,378,839,1,6,10,2,0,14,8,1,33671996105571
24,33,67199,0000000,,4600,2781,49,0,93,0,2901,3890,2075,4248,,,,,,,,1,33671990000000
24,33,67207,0101170,0529,1044,916,0,0,49,0,563,918,164,923,1,12,10,2,0,5,12,1,33672070101170
24,33,67207,0000000,,10929,7922,78,0,463,0,4393,8000,1557,8113,,,,,,,,1,33672070000000
24,33,67215,0126128,1409,648,358,5,0,4,0,244,361,41,369,1,6,10,1,1,14,6,1,33672150126128
24,33,67215,0000000,,38855,28667,188,0,1694,0,15859,28716,6755,29393,,,,,,,,1,33672150000000
24,33,67231,0000000,,4617,3521,42,0,184,0,1997,3537,755,3589,,,,,,,,1,33672310000000
24,33,67249,6114748,0129,1569,863,4,0,2,0,646,1031,157,1066,1,12,10,1,1,14,12,1,33672496114748
24,33,67249,0000000,,10401,8939,105,0,166,0,5810,8954,1801,9070,,,,,,,,1,33672490000000
24,33,73676,0121673,1188,230,184,0,0,2,2,127,204,51,208,1,7,10,1,1,9,12,1,33736760121673
24,33,73676,0000000,,16046,14264,85,0,213,1341,9632,14878,6848,15151,,,,,,,,1,33736760000000
24,33,75176,0120204,1118,488,156,2,0,21,0,179,236,32,246,1,6,10,1,1,14,8,1,33751760120204
24,33,75176,0000000,,20762,14562,157,0,1738,0,9019,14839,2487,15088,,,,,,,,1,33751760000000
24,33,75192,3330917,0284,1083,115,1,0,4,0,165,240,12,246,1,12,10,1,1,14,12,1,33751923330917
24,33,75192,6112551,0065,520,130,2,0,2,0,96,131,18,137,1,6,10,1,1,14,8,1,33751926112551
24,33,75192,0000000,,26360,9846,73,3,176,0,5821,9909,1485,10354,,,,,,,,1,33751920000000
24,33,75200,0000000,,22197,11270,105,0,230,0,5885,11761,1169,11991,,,,,,,,1,33752000000000
24,33,75242,0000000,,19361,7858,192,0,699,0,9404,16768,4125,17085,,,,,,,,1,33752420000000
24,34,10348,0140160,2100,105,40,0,0,0,0,36,41,13,48,1,6,10,1,1,14,4,1,34103480140160
24,34,10348,0142091,2133,48,30,0,0,0,0,22,32,1,32,1,7,10,1,1,9,12,1,34103480142091
24,34,10348,0136275,1313,1746,1266,6,0,56,0,1031,1288,99,1308,1,12,10,1,1,14,12,1,34103480136275
24,34,10348,0000000,,932,65,45,0,145,0,501,577,135,663,,,,,,,,1,34103480000000
24,34,67280,0000000,,501,0,0,0,2,2,150,153,50,176,,,,,,,,1,34672800000000
24,34,67314,0111732,0777,543,159,0,0,2,0,109,159,20,166,1,6,10,1,1,14,8,1,34673140111732
24,34,67314,6112254,0027,286,153,0,0,5,0,102,153,16,158,1,7,10,2,0,7,12,1,34673146112254
24,34,67314,0137281,1949,372,262,1,0,23,0,196,264,40,274,1,7,10,1,1,7,12,1,34673140137281
24,34,67314,0000000,,62316,31595,191,0,1027,124,21836,32291,10463,35219,,,,,,,,1,34673140000000
24,34,67322,0000000,,223,137,0,0,20,0,95,143,41,146,,,,,,,,1,34673220000000
24,34,67330,0106757,0650,149,13,0,0,0,0,44,55,5,57,1,6,10,2,0,14,8,1,34673300106757
24,34,67330,0142208,2137,98,49,0,0,1,0,28,51,25,56,1,12,10,1,1,14,12,1,34673300142208
24,34,67330,0000000,,20828,2738,40,0,551,0,5281,7553,2799,8257,,,,,,,,1,34673300000000
24,34,67348,0000000,,3382,2047,5,0,172,189,1268,2090,648,2178,,,,,,,,1,34673480000000
24,34,67355,0000000,,1978,573,3,0,80,127,677,1035,180,1071,,,,,,,,1,34673550000000
24,34,67413,0114660,0853,351,92,0,0,5,2,76,95,39,116,1,6,10,1,1,14,6,1,34674130114660
24,34,67413,0000000,,1753,1358,5,0,92,249,661,1361,375,1380,,,,,,,,1,34674130000000
24,34,67421,0137950,1970,411,337,9,0,11,0,273,373,104,377,1,12,10,1,1,14,12,1,34674210137950
24,34,67421,0140178,2092,166,127,1,0,11,0,91,130,46,144,1,6,10,1,0,14,8,1,34674210140178
24,34,67421,0132019,1727,89,64,2,0,9,0,57,76,9,76,1,12,10,1,1,14,12,1,34674210132019
24,34,67421,0000000,,1918,1631,9,0,333,0,1040,1678,733,1756,,,,,,,,1,34674210000000
24,34,67439,0102343,0598,213,183,0,0,3,0,148,187,15,190,1,6,10,1,1,15,8,1,34674390102343
24,34,67439,6033799,0018,703,623,0,0,14,12,407,629,283,653,1,6,10,2,0,14,6,1,34674396033799
24,34,67439,0111757,0775,357,82,0,0,1,0,58,83,5,85,1,6,10,1,1,14,8,1,34674390111757
24,34,67439,0123901,1273,442,366,0,0,0,0,256,383,139,395,1,6,10,1,1,14,8,1,34674390123901
24,34,67439,0101899,0588,178,87,3,0,2,0,60,88,6,90,1,7,10,2,0,9,12,1,34674390101899
24,34,67439,0135343,1848,282,126,0,0,2,0,101,170,58,183,1,6,10,1,1,14,8,1,34674390135343
24,34,67439,0131136,1690,248,207,0,0,7,2,149,211,44,217,1,6,10,2,0,14,6,1,34674390131136
24,34,67439,0101881,0585,152,111,0,0,5,1,87,114,26,116,1,7,10,2,0,9,12,1,34674390101881
24,34,67439,0102038,0596,355,261,3,0,19,0,202,268,25,272,1,7,10,1,1,9,12,1,34674390102038
24,34,67439,0137406,1948,701,603,5,0,58,0,448,610,145,623,1,7,10,1,1,7,12,1,34674390137406
24,34,67439,0101295,0552,324,18,0,0,0,0,166,174,45,194,1,6,10,1,1,14,8,1,34674390101295
24,34,67439,0101048,0491,517,427,6,0,52,0,373,444,22,450,1,6,10,1,1,14,8,1,34674390101048
24,34,67439,0106898,0640,616,430,0,0,2,0,266,452,266,481,1,6,10,1,1,14,8,1,34674390106898
24,34,67439,0101907,0586,221,113,1,0,1,1,79,114,18,118,1,7,10,2,0,9,12,1,34674390101907
24,34,67439,0121665,1186,470,359,0,0,0,0,209,412,115,417,1,6,10,1,1,14,6,1,34674390121665
24,34,67439,0000000,,36747,24827,123,0,815,202,17462,25046,7177,25879,,,,,,,,1,34674390000000
24,34,67447,0120469,1554,425,325,2,0,0,0,272,328,168,369,1,6,10,1,1,14,5,1,34674470120469
24,34,67447,0121467,1555,473,392,3,0,7,0,308,396,110,407,1,12,10,1,1,6,12,1,34674470121467
24,34,67447,0112169,0776,1477,481,1,0,24,0,317,487,63,509,1,6,10,1,1,14,8,1,34674470112169
24,34,67447,0128124,1563,579,435,0,0,1,0,339,438,325,495,1,6,10,1,1,14,8,1,34674470128124
24,34,67447,0132399,1728,296,103,0,0,4,0,84,116,9,119,1,6,10,1,1,14,8,1,34674470132399
24,34,67447,0114983,0946,305,91,0,0,2,0,73,98,9,105,1,6,10,1,1,14,8,1,34674470114983
24,34,67447,3430691,0217,790,556,4,1,45,0,419,621,58,624,1,7,10,1,1,7,12,1,34674473430691
24,34,67447,3430758,0275,277,29,2,0,7,0,96,121,13,125,1,12,10,2,0,6,12,1,34674473430758
24,34,67447,3430717,0248,7009,2463,15,0,170,0,3016,4000,592,4123,1,12,10,1,1,14,12,1,34674473430717
24,34,67447,0000000,,38209,11300,118,0,1235,3,15260,22480,7413,23501,,,,,,,,1,34674470000000
24,34,73973,0000000,,4438,2432,18,0,394,0,2121,2604,673,2777,,,,,,,,1,34739730000000
24,34,75283,0126060,1405,740,453,3,0,8,0,249,455,35,465,1,12,10,2,0,6,12,1,34752830126060
24,34,75283,3430659,0019,1863,753,0,0,17,2,346,755,154,805,1,12,10,1,1,14,12,1,34752833430659
24,34,75283,0112425,0823,623,235,0,0,0,0,166,235,41,253,1,7,10,2,0,9,12,1,34752830112425
24,34,75283,0134049,1803,485,161,0,0,0,0,114,161,129,225,1,6,10,2,0,14,5,1,34752830134049
24,34,75283,0120113,1106,512,193,0,0,0,0,132,193,89,222,1,9,10,2,0,6,8,1,34752830120113
24,34,75283,0108860,0711,1382,473,5,0,1,0,332,477,142,542,1,12,10,2,1,14,12,1,34752830108860
24,34,75283,0000000,,11178,7197,51,0,392,0,4614,7248,1697,7661,,,,,,,,1,34752830000000
24,34,76505,0139584,2072,3180,2920,0,0,454,0,21,2935,2406,3033,1,12,10,1,1,1,12,1,34765050139584
24,34,76505,0108837,0699,699,591,1,0,35,0,480,596,220,620,1,12,10,1,1,14,12,1,34765050108837
24,34,76505,0101766,0561,1797,1506,0,0,2,0,1272,1509,1353,1668,1,12,10,1,1,14,12,1,34765050101766
24,34,76505,0108795,0686,705,542,3,0,36,2,334,550,94,558,1,12,10,2,0,14,12,1,34765050108795
24,34,76505,0101832,0560,475,419,1,0,4,0,326,420,272,438,1,7,10,1,1,7,12,1,34765050101832
24,34,76505,0108415,0687,1126,741,0,0,9,0,435,748,174,763,1,12,10,1,1,14,12,1,34765050108415
24,34,76505,0113878,0862,538,463,3,0,3,0,323,464,205,482,1,12,10,1,1,14,12,1,34765050113878
24,34,76505,0130757,1674,9069,8773,0,0,653,0,49,8793,8925,9044,1,12,10,1,1,1,12,1,34765050130757
24,34,76505,0114272,0878,196,143,2,0,11,0,110,144,20,147,1,7,10,1,1,7,12,1,34765050114272
24,34,76505,6033336,0796,1133,1005,2,0,132,0,719,1045,395,1062,1,6,10,2,0,14,8,1,34765056033336
24,34,76505,6112643,0073,446,354,3,0,30,0,208,356,85,360,1,9,10,2,0,7,8,1,34765056112643
24,34,76505,0000000,,22101,18780,100,0,2163,16,13512,19857,6785,20204,,,,,,,,1,34765050000000
24,35,10355,0000000,,54,29,1,0,6,9,30,40,18,45,,,,,,,,1,35103550000000
24,35,67454,0000000,,26,0,0,0,0,0,6,6,4,7,,,,,,,,1,35674540000000
24,35,67462,0000000,,19,0,0,0,5,0,6,9,2,10,,,,,,,,1,35674620000000
24,35,67470,0127688,1507,534,82,0,0,5,59,213,252,148,302,1,6,10,1,1,14,8,1,35674700127688
24,35,67470,0000000,,5772,3094,11,0,135,552,2197,3346,1636,3689,,,,,,,,1,35674700000000
24,35,67488,0000000,,4,2,0,0,0,1,3,4,3,4,,,,,,,,1,35674880000000
24,35,67504,0000000,,750,341,0,0,3,65,212,349,99,357,,,,,,,,1,35675040000000
24,35,67520,0000000,,10,3,0,0,0,0,3,4,4,5,,,,,,,,1,35675200000000
24,35,67538,0000000,,3539,2105,8,0,102,413,1126,2213,473,2320,,,,,,,,1,35675380000000
24,35,67553,0000000,,236,91,0,0,9,55,42,98,50,102,,,,,,,,1,35675530000000
24,35,67561,0000000,,43,20,2,0,5,4,18,24,7,25,,,,,,,,1,35675610000000
24,35,67579,0000000,,23,10,0,0,2,0,5,11,6,11,,,,,,,,1,35675790000000
24,35,75259,0000000,,958,268,1,0,80,76,377,503,293,576,,,,,,,,1,35752590000000
24,36,10363,6111918,1522,442,354,3,0,0,0,290,361,145,375,1,6,10,1,1,14,6,1,36103636111918
24,36,10363,0140012,2095,567,429,7,0,3,0,326,429,92,439,1,7,10,1,1,9,12,1,36103630140012
24,36,10363,3630761,1910,2120,729,15,0,96,0,1069,1393,142,1424,1,7,10,1,1,7,12,1,36103633630761
24,36,10363,0115808,0903,1199,876,4,0,39,0,643,922,382,980,1,12,10,1,1,14,11,1,36103630115808
24,36,10363,0139147,2036,300,0,0,0,6,0,118,120,24,131,1,6,10,1,1,15,8,1,36103630139147
24,36,10363,0000000,,2259,1708,84,0,155,0,1019,1788,344,1887,,,,,,,,1,36103630000000
24,36,67587,0128462,1520,712,404,6,0,33,0,520,612,43,619,1,12,10,1,1,14,12,1,36675870128462
24,36,67587,0000000,,7636,4921,229,0,156,0,4735,6032,1301,6339,,,,,,,,1,36675870000000
24,36,67595,0000000,,5599,1819,28,0,125,0,1508,1859,338,2001,,,,,,,,1,36675950000000
24,36,67611,0000000,,6317,4375,75,0,209,0,4283,4772,558,4855,,,,,,,,1,36676110000000
24,36,67637,0000000,,2132,1020,8,0,201,0,1053,1405,290,1469,,,,,,,,1,36676370000000
24,36,67645,0000000,,4327,2823,20,0,101,0,1871,3134,539,3237,,,,,,,,1,36676450000000
24,36,67652,0000000,,22628,14657,113,0,890,0,7999,14863,1930,15135,,,,,,,,1,36676520000000
24,36,67678,0137547,1945,960,314,1,0,0,0,317,317,80,363,1,6,10,1,1,14,8,1,36676780137547
24,36,67678,0000000,,25513,12557,121,0,1589,0,8192,13078,2631,13956,,,,,,,,1,36676780000000
24,36,67686,0000000,,18912,15484,125,0,1437,0,9521,16190,3421,16470,,,,,,,,1,36676860000000
24,36,67694,0000000,,2296,1387,15,0,108,0,1200,1810,255,1864,,,,,,,,1,36676940000000
24,36,67702,0000000,,13599,1308,46,0,1056,0,3483,4352,1334,5074,,,,,,,,1,36677020000000
24,36,67710,0141952,2130,205,78,1,0,0,0,79,80,20,89,1,6,10,1,1,14,8,1,36677100141952
24,36,67710,0000000,,33205,27144,212,0,419,0,15331,27206,8282,28021,,,,,,,,1,36677100000000
24,36,67736,0116723,0968,284,147,1,0,12,0,98,147,11,148,1,7,10,2,0,7,12,1,36677360116723
24,36,67736,0128439,1592,1582,867,3,0,60,0,599,882,47,892,1,12,10,1,1,14,12,1,36677360128439
24,36,67736,0139576,2073,599,220,2,0,4,0,188,290,27,299,1,12,10,1,1,14,12,1,36677360139576
24,36,67736,0130948,1679,150,100,0,0,28,0,75,108,8,108,1,12,10,2,0,14,12,1,36677360130948
24,36,67736,0136069,1885,3329,983,5,0,30,0,1022,1401,77,1425,1,12,10,1,1,14,12,1,36677360136069
24,36,67736,0136937,1919,631,500,8,0,32,0,336,555,185,574,1,12,10,1,1,14,12,1,36677360136937
24,36,67736,0000000,,700,411,8,0,33,0,284,412,21,412,,,,,,,,1,36677360000000
24,36,67777,0000000,,7359,5120,50,0,256,0,3802,5283,274,5338,,,,,,,,1,36677770000000
24,36,67785,0000000,,3156,1807,22,0,101,0,1011,1833,522,1966,,,,,,,,1,36677850000000
24,36,67793,0000000,,97,25,0,0,4,0,20,27,2,27,,,,,,,,1,36677930000000
24,36,67801,0000000,,930,666,13,0,74,0,492,751,1,752,,,,,,,,1,36678010000000
24,36,67819,0000000,,17903,15857,98,0,2030,0,8673,15932,5016,16115,,,,,,,,1,36678190000000
24,36,67827,0137174,1937,233,207,5,0,9,0,155,208,35,212,1,12,10,1,1,14,12,1,36678270137174
24,36,67827,0137232,1943,222,183,3,0,10,0,111,183,32,186,1,12,10,1,1,14,12,1,36678270137232
24,36,67827,0137182,1938,695,556,6,0,31,0,418,561,75,567,1,12,10,1,1,14,12,1,36678270137182
24,36,67827,0137190,1939,754,645,4,0,22,0,512,651,86,654,1,12,10,1,1,14,12,1,36678270137190
24,36,67827,0137216,1941,313,270,0,0,10,0,217,270,40,270,1,12,10,1,1,14,12,1,36678270137216
24,36,67827,0137208,1940,448,414,0,0,26,0,314,418,85,420,1,12,10,1,1,14,12,1,36678270137208
24,36,67827,0137224,1942,565,475,4,0,19,0,361,477,40,478,1,12,10,1,1,14,12,1,36678270137224
24,36,67827,0113928,0855,2371,1895,34,0,69,0,1283,1907,269,1932,1,12,10,1,0,14,12,1,36678270113928
24,36,67827,0000000,,90,85,0,0,10,0,67,87,30,87,,,,,,,,1,36678270000000
24,36,67843,3630928,0180,247,28,0,0,8,0,40,59,7,62,1,7,10,1,0,7,12,1,36678433630928
24,36,67843,0000000,,19553,12933,134,0,1241,0,7076,12972,1645,13180,,,,,,,,1,36678430000000
24,36,67850,0000000,,23455,20042,217,0,1953,0,12431,20092,4885,20444,,,,,,,,1,36678500000000
24,36,67868,0000000,,2853,1705,13,0,52,0,948,1725,258,1777,,,,,,,,1,36678680000000
24,36,67876,0107730,0677,339,320,1,0,13,0,247,321,56,322,1,12,10,1,1,14,12,1,36678760107730
24,36,67876,0133892,1795,168,138,4,0,9,0,124,156,33,157,1,6,10,1,1,14,5,1,36678760133892
24,36,67876,0136952,1922,520,403,1,0,1,0,302,403,59,416,1,7,10,1,1,9,12,1,36678760136952
24,36,67876,0122317,1155,329,246,1,0,8,0,210,248,16,252,1,6,10,1,1,14,8,1,36678760122317
24,36,67876,0121343,1153,421,376,1,0,1,0,300,376,84,380,1,6,10,1,1,14,5,1,36678760121343
24,36,67876,0120006,1089,374,330,3,0,0,0,264,330,79,335,1,9,10,1,1,6,8,1,36678760120006
24,36,67876,0120568,1132,1118,925,13,1,39,0,678,987,147,993,1,7,10,1,1,7,12,1,36678760120568
24,36,67876,3630993,0335,270,216,2,0,17,0,203,227,54,234,1,12,10,1,1,6,12,1,36678763630993
24,36,67876,0109850,0731,398,111,3,0,0,0,252,292,95,311,1,12,10,1,1,6,12,1,36678760109850
24,36,67876,0137935,1971,220,90,3,0,9,0,122,160,0,160,1,6,10,1,1,14,6,1,36678760137935
24,36,67876,0117192,0982,449,363,6,0,52,0,282,378,44,382,1,6,10,1,1,14,8,1,36678760117192
24,36,67876,0126714,1438,82,75,5,0,22,0,51,77,1,77,1,6,10,1,1,14,6,1,36678760126714
24,36,67876,0000000,,44696,40859,339,1,4095,0,27070,41248,10193,41564,,,,,,,,1,36678760000000
24,36,67892,0000000,,248,188,9,0,29,0,129,188,3,189,,,,,,,,1,36678920000000
