year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
20,30,66696,0000000,,2066,1425,11,303,0,849,1449,697,1554,,,,,,,,,1,30666960000000
20,30,66746,0000000,,9036,6465,34,606,0,3832,6517,3598,6924,,,,,,,,,1,30667460000000
20,30,73635,0000000,,26261,7857,52,865,0,4841,7924,4652,9197,,,,,,,,,1,30736350000000
20,30,73643,0000000,,23521,9058,88,285,0,5547,9607,3917,10494,,,,,,,,,1,30736430000000
20,30,73650,0000000,,36176,6253,50,53,0,4936,6782,7247,11820,,,,,,,,,1,30736500000000
20,30,73924,0000000,,9696,1673,8,30,0,910,1701,233,1843,,,,,,,,,1,30739240000000
20,30,76893,0130765,1686,544,448,0,20,0,256,455,163,468,1,12,10,,1,0,14,12,1,30768930130765
20,31,10314,0000000,,179,67,25,1,0,39,76,7,88,,,,,,,,,1,31103140000000
20,31,10314,0126904,1432,279,84,1,5,0,61,91,11,96,1,3,4,,2,0,14,12,1,31103140126904
20,31,66761,0000000,,592,168,2,12,0,125,175,15,179,,,,,,,,,1,31667610000000
20,31,66779,0000000,,100,44,0,0,0,33,44,0,44,,,,,,,,,1,31667790000000
20,31,66787,0000000,,1714,908,5,101,0,646,953,292,978,,,,,,,,,1,31667870000000
20,31,66787,0126664,1429,154,62,0,0,0,53,66,4,68,1,6,10,7,2,0,14,5,1,31667870126664
20,31,66795,0000000,,386,205,6,0,0,132,206,2,206,,,,,,,,,1,31667950000000
20,31,66803,0000000,,6628,2824,5,114,5,1748,2852,1068,3165,,,,,,,,,1,31668030000000
20,31,66829,0000000,,3345,474,3,2,0,326,476,164,568,,,,,,,,,1,31668290000000
20,31,66837,0000000,,415,183,6,16,0,116,187,5,190,,,,,,,,,1,31668370000000
20,31,66845,0000000,,2503,450,2,4,0,291,451,63,478,,,,,,,,,1,31668450000000
20,31,66845,0117150,0979,508,35,0,0,0,25,35,3,37,1,6,10,,2,0,14,8,1,31668450117150
20,31,66852,0000000,,187,64,2,1,0,41,67,13,71,,,,,,,,,1,31668520000000
20,31,66852,0109827,0727,286,51,1,4,0,38,57,7,58,1,6,10,7,2,0,14,8,1,31668520109827
20,31,66852,0120105,1102,188,20,0,0,0,3,21,1,22,1,6,10,,1,1,14,8,1,31668520120105
20,31,66852,0121608,1179,179,27,0,0,0,21,28,0,28,1,6,10,7,1,1,14,12,1,31668520121608
20,31,66852,0127928,1528,1194,110,2,3,0,87,115,84,187,1,6,10,,1,1,14,8,1,31668520127928
20,31,66852,0138008,1991,50,11,0,0,0,5,14,0,14,1,6,10,,1,1,14,4,1,31668520138008
20,31,66886,0000000,,745,243,4,17,0,165,255,3,256,,,,,,,,,1,31668860000000
20,31,66894,0000000,,3914,957,11,45,0,635,964,96,990,,,,,,,,,1,31668940000000
20,31,66894,0138081,1976,85,26,0,0,0,25,26,0,26,1,7,10,,2,0,9,12,1,31668940138081
20,31,66910,0000000,,11331,3223,40,139,8,1923,3268,1026,3596,,,,,,,,,1,31669100000000
20,31,66928,0000000,,10468,2718,18,233,0,1547,2830,323,2918,,,,,,,,,1,31669280000000
20,31,66928,0121418,2061,1478,308,0,0,0,313,313,112,373,1,12,10,,1,1,14,12,1,31669280121418
20,31,66944,0000000,,3966,1640,3,23,0,675,1668,536,1703,,,,,,,,,1,31669440000000
20,31,66944,0121624,1180,212,60,0,0,0,21,63,21,63,1,6,10,7,1,1,14,8,1,31669440121624
20,31,66951,0000000,,7186,2083,18,78,0,1389,2194,581,2345,,,,,,,,,1,31669510000000
20,31,66951,0135871,1715,243,43,0,0,0,43,43,11,49,1,12,10,,1,1,14,12,1,31669510135871
20,31,66951,3130168,0015,2209,567,5,49,0,749,987,107,1013,1,12,10,,1,1,14,12,1,31669513130168
20,31,75085,0000000,,12055,2209,8,144,0,1366,2221,476,2426,,,,,,,,,1,31750850000000
20,31,75085,0114371,0900,179,26,0,3,0,17,26,9,30,1,6,10,,1,1,14,6,1,31750850114371
20,31,75085,0117879,1042,271,57,0,0,0,39,57,8,63,1,6,10,,1,1,14,8,1,31750850117879
20,31,75085,0119487,1071,808,88,1,0,0,68,90,3,92,1,12,10,,1,1,7,12,1,31750850119487
20,31,75085,0128561,1573,105,13,0,0,0,13,14,0,14,1,12,10,,2,0,14,12,1,31750850128561
20,31,75085,0137927,1979,357,39,0,0,0,42,57,2,58,1,6,10,,1,1,14,8,1,31750850137927
20,31,75085,6118392,0308,370,30,0,0,0,23,31,36,62,1,6,10,7,1,1,14,6,1,31750856118392
20,32,10322,0000000,,33,10,0,2,0,20,24,2,24,,,,,,,,,1,32103220000000
20,32,66969,0000000,,1843,1042,16,45,0,654,1081,65,1094,,,,,,,,,1,32669690000000
20,32,66969,3230083,0146,326,114,3,4,0,100,153,0,153,1,12,10,2,1,1,14,12,1,32669693230083
20,33,10330,0000000,,1022,777,38,10,1,396,800,300,869,,,,,,,,,1,33103300000000
20,33,10330,0110833,0753,6670,3301,19,298,0,2216,3677,302,3725,1,12,10,,1,1,14,12,1,33103300110833
20,33,10330,0125237,1366,263,213,1,3,0,132,220,41,225,1,3,4,2,1,1,9,12,1,33103300125237
20,33,10330,0125385,1369,841,600,2,5,4,422,638,405,729,1,6,10,,1,1,15,7,1,33103300125385
20,33,10330,0128397,1568,652,418,12,12,0,267,432,140,486,1,3,4,,2,0,9,12,1,33103300128397
20,33,10330,0128777,1602,135,82,2,6,0,58,83,19,85,1,7,10,,1,1,9,12,1,33103300128777
20,33,10330,0134320,1825,97,88,2,0,0,54,90,35,90,1,7,10,,1,1,9,12,1,33103300134320
20,33,10330,0136168,1873,204,0,0,0,0,34,34,8,40,1,6,10,,1,1,14,8,1,33103300136168
20,33,10330,0137836,1984,130,41,0,7,0,36,56,2,56,1,12,10,,1,1,14,12,1,33103300137836
20,33,10330,0137851,1988,233,70,2,0,0,101,141,34,155,1,6,10,,1,1,14,8,1,33103300137851
20,33,10330,0137869,1993,89,23,0,2,0,24,25,2,25,1,7,10,,1,1,7,12,1,33103300137869
20,33,10330,0138024,1974,533,0,1,7,0,252,257,45,283,1,6,10,,1,1,14,6,1,33103300138024
20,33,10330,0138602,2018,773,97,4,19,0,174,223,15,227,1,12,10,,1,1,14,12,1,33103300138602
20,33,10330,0139428,2058,113,92,0,0,0,47,100,4,101,1,6,10,,1,1,5,8,1,33103300139428
20,33,66977,0000000,,18151,14013,105,532,0,7809,14030,5173,14558,,,,,,,,,1,33669770000000
20,33,66985,0000000,,4558,3636,42,240,0,2521,4010,857,4076,,,,,,,,,1,33669850000000
20,33,66993,0000000,,10769,6196,155,23,0,2993,6242,946,6424,,,,,,,,,1,33669930000000
20,33,66993,0127142,1493,338,111,0,0,0,77,121,23,123,1,6,10,,1,1,14,8,1,33669930127142
20,33,66993,0139360,2049,3632,1000,4,59,0,886,1361,64,1390,1,12,10,,1,1,14,12,1,33669930139360
20,33,67033,0000000,,52554,23488,241,115,0,13350,23899,7787,25856,,,,,,,,,1,33670330000000
20,33,67041,0000000,,28,16,0,9,0,14,17,4,19,,,,,,,,,1,33670410000000
20,33,67058,0000000,,25756,7685,84,253,154,10758,18338,6018,19015,,,,,,,,,1,33670580000000
20,33,67058,6031959,0052,801,129,1,2,0,166,288,123,327,1,6,10,7,2,0,14,5,1,33670586031959
20,33,67058,6031991,0974,1406,325,0,0,0,410,726,196,750,1,9,10,7,2,0,6,8,1,33670586031991
20,33,67082,0000000,,21591,18138,181,682,0,10929,18325,2464,18495,,,,,,,,,1,33670820000000
20,33,67082,0120675,1144,712,316,1,2,0,183,318,15,322,1,12,10,7,2,0,6,12,1,33670820120675
20,33,67090,0000000,,19016,13733,95,162,0,7995,13763,5338,14620,,,,,,,,,1,33670900000000
20,33,67116,0000000,,10765,4773,63,24,0,2852,4834,778,5071,,,,,,,,,1,33671160000000
20,33,67116,0109843,0730,1607,424,4,0,0,290,438,9,442,1,12,10,,1,1,14,12,1,33671160109843
20,33,67124,0000000,,32169,25484,347,5618,0,13945,26801,6176,27322,,,,,,,,,1,33671240000000
20,33,67124,3330685,0055,18,14,1,7,0,13,17,2,17,1,7,10,,2,0,7,12,1,33671243330685
20,33,67157,0000000,,1548,1237,6,125,0,732,1247,479,1284,,,,,,,,,1,33671570000000
20,33,67157,3331014,0368,651,449,0,12,0,217,454,15,456,1,7,10,7,2,0,9,12,1,33671573331014
20,33,67173,0000000,,21570,19456,122,1430,23,11790,19482,6309,19697,,,,,,,,,1,33671730000000
20,33,67173,6032411,1173,869,628,0,15,0,319,628,197,644,1,6,10,2,2,0,14,8,1,33671736032411
20,33,67181,0000000,,2863,2138,17,5,47,1418,2149,255,2176,,,,,,,,,1,33671810000000
20,33,67181,0138610,2019,991,0,6,3,0,457,463,102,492,1,12,10,,1,1,14,12,1,33671810138610
20,33,67199,0000000,,4680,3723,31,274,3,2637,4117,2149,4338,,,,,,,,,1,33671990000000
20,33,67199,6105571,1294,926,764,3,36,0,427,769,361,820,1,6,10,7,2,0,14,8,1,33671996105571
20,33,67207,0000000,,9805,6345,69,600,0,3741,6970,1614,7132,,,,,,,,,1,33672070000000
20,33,67207,0101170,0529,1048,908,7,25,0,503,935,183,947,1,12,10,2,2,0,5,12,1,33672070101170
20,33,67215,0000000,,40159,26061,146,869,0,14221,26147,6262,26790,,,,,,,,,1,33672150000000
20,33,67215,0126128,1409,597,339,0,2,0,188,346,25,350,1,6,10,,1,1,14,6,1,33672150126128
20,33,67215,0132498,1747,809,282,3,2,0,232,301,30,315,1,7,10,7,1,1,7,12,1,33672150132498
20,33,67231,0000000,,4201,2911,29,203,0,1595,2930,556,2993,,,,,,,,,1,33672310000000
20,33,67249,0000000,,10142,8113,100,87,0,5209,8303,1914,8540,,,,,,,,,1,33672490000000
20,33,67249,6114748,0129,1475,850,1,0,0,512,879,127,915,1,12,10,,1,1,14,12,1,33672496114748
20,33,73676,0000000,,17657,13980,66,415,1853,9368,15880,7038,16324,,,,,,,,,1,33736760000000
20,33,73676,0121673,1188,230,217,1,13,17,126,218,34,220,1,7,10,,1,1,9,12,1,33736760121673
20,33,75176,0000000,,21058,13857,118,1172,0,7634,14163,2089,14389,,,,,,,,,1,33751760000000
20,33,75176,0120204,1118,543,233,2,15,0,173,237,34,254,1,6,10,,1,1,14,8,1,33751760120204
20,33,75192,0000000,,27979,7862,51,73,0,4820,8297,1273,8737,,,,,,,,,1,33751920000000
20,33,75192,3330917,0284,1060,170,0,0,0,138,184,26,199,1,12,10,,1,1,14,12,1,33751923330917
20,33,75192,6112551,0065,564,92,0,0,0,53,98,19,106,1,6,10,,1,1,14,8,1,33751926112551
20,33,75200,0000000,,23470,8247,88,313,0,4742,8623,1194,9032,,,,,,,,,1,33752000000000
20,33,75242,0000000,,19939,16002,255,895,0,8464,16167,3802,16612,,,,,,,,,1,33752420000000
20,33,76943,0132522,1759,373,281,2,5,0,209,302,43,307,1,12,10,,1,0,14,12,1,33769430132522
20,34,10348,0000000,,1024,219,51,93,0,431,635,129,732,,,,,,,,,1,34103480000000
20,34,10348,0136275,1313,1462,1130,9,0,0,824,1150,101,1162,1,12,10,,1,1,14,12,1,34103480136275
20,34,67280,0000000,,477,271,2,5,3,169,276,65,286,,,,,,,,,1,34672800000000
20,34,67314,0000000,,63376,33143,311,439,127,19111,33647,9585,35699,,,,,,,,,1,34673140000000
20,34,67314,0111732,0777,519,99,0,2,0,60,99,15,107,1,6,10,,1,1,14,8,1,34673140111732
20,34,67314,0137281,1949,301,171,2,2,0,136,185,28,191,1,7,10,,1,1,7,12,1,34673140137281
20,34,67314,6112254,0027,279,99,1,1,1,79,103,18,111,1,7,10,,2,0,7,12,1,34673146112254
20,34,67322,0000000,,220,143,0,11,0,94,144,42,152,,,,,,,,,1,34673220000000
20,34,67322,0127860,1527,92,58,1,1,0,39,59,0,59,1,12,10,,2,0,14,12,1,34673220127860
20,34,67330,0000000,,20443,3431,28,688,0,4719,6711,2502,7538,,,,,,,,,1,34673300000000
20,34,67330,0106757,0650,143,2,0,4,0,29,30,2,31,1,6,10,,2,0,14,8,1,34673300106757
20,34,67348,0000000,,3546,2149,9,84,212,1218,2156,782,2238,,,,,,,,,1,34673480000000
20,34,67355,0000000,,2213,1281,7,129,100,671,1301,168,1325,,,,,,,,,1,34673550000000
20,34,67413,0000000,,1973,1044,10,54,237,602,1159,395,1200,,,,,,,,,1,34674130000000
20,34,67413,0114660,0853,410,101,0,0,0,55,111,43,120,1,6,10,7,1,1,14,6,1,34674130114660
20,34,67421,0000000,,2069,1819,2,340,0,1036,1837,769,1894,,,,,,,,,1,34674210000000
20,34,67421,0132019,1727,9,3,0,0,0,4,5,0,5,1,12,10,,1,1,14,12,1,34674210132019
20,34,67421,0137950,1970,313,218,14,17,0,196,267,48,270,1,12,10,,1,1,14,12,1,34674210137950
20,34,67439,0000000,,40408,28393,196,250,142,17867,28496,7123,29180,,,,,,,,,1,34674390000000
20,34,67439,0101048,0491,586,475,4,25,0,348,480,25,484,1,6,10,,1,1,14,8,1,34674390101048
20,34,67439,0101295,0552,404,244,0,1,0,180,295,41,300,1,6,10,1,1,1,14,8,1,34674390101295
20,34,67439,0101881,0585,169,110,0,0,1,68,110,34,120,1,7,10,2,2,0,9,12,1,34674390101881
20,34,67439,0101899,0588,272,119,0,0,0,79,119,11,123,1,7,10,1,2,0,9,12,1,34674390101899
20,34,67439,0101907,0586,280,144,0,0,5,69,145,16,149,1,7,10,1,2,0,9,12,1,34674390101907
20,34,67439,0102038,0596,505,363,2,11,0,267,366,16,370,1,7,10,,1,1,9,12,1,34674390102038
20,34,67439,0102343,0598,232,200,1,14,0,148,201,16,203,1,6,10,,1,1,14,5,1,34674390102343
20,34,67439,0106898,0640,609,429,0,3,0,223,445,251,471,1,6,10,2,1,1,14,8,1,34674390106898
20,34,67439,0111757,0775,330,82,0,0,0,43,82,6,87,1,6,10,7,1,1,14,8,1,34674390111757
20,34,67439,0121665,1186,487,68,0,0,0,219,270,127,300,1,6,10,2,1,1,14,6,1,34674390121665
20,34,67439,0123901,1273,392,314,2,0,0,210,327,162,350,1,6,10,7,1,1,14,6,1,34674390123901
20,34,67439,0131136,1690,307,253,2,1,0,170,253,55,258,1,6,10,2,2,0,14,6,1,34674390131136
20,34,67439,0135343,1848,210,110,1,0,0,61,113,35,122,1,6,10,,1,1,14,2,1,34674390135343
20,34,67439,0137406,1948,670,545,7,30,0,402,580,137,591,1,7,10,,1,1,7,12,1,34674390137406
20,34,67439,6033799,0018,795,744,6,5,9,422,744,326,752,1,6,10,2,2,0,14,6,1,34674396033799
20,34,67447,0000000,,39445,21330,200,1804,13,13552,21442,5900,22002,,,,,,,,,1,34674470000000
20,34,67447,0112169,0776,1372,361,4,3,0,243,361,40,383,1,6,10,7,1,1,14,8,1,34674470112169
20,34,67447,0114983,0946,306,72,0,2,0,67,93,3,94,1,6,10,7,1,1,14,8,1,34674470114983
20,34,67447,0120469,1554,439,377,0,10,0,245,377,138,389,1,6,10,,1,1,14,5,1,34674470120469
20,34,67447,0121467,1555,513,440,1,15,0,257,440,132,449,1,12,10,,1,1,6,12,1,34674470121467
20,34,67447,0128124,1563,562,389,0,2,0,338,431,327,482,1,6,10,,1,1,14,8,1,34674470128124
20,34,67447,0132399,1728,267,74,0,3,0,41,87,3,88,1,6,10,7,1,1,14,8,1,34674470132399
20,34,67447,3430691,0217,981,556,11,13,0,471,682,49,690,1,7,10,,1,1,7,12,1,34674473430691
20,34,67447,3430717,0248,6633,1911,21,230,0,2234,3266,415,3355,1,12,10,,1,1,14,12,1,34674473430717
20,34,67447,3430758,0275,295,124,6,3,0,86,130,12,133,1,12,10,7,2,0,6,12,1,34674473430758
20,34,73973,0000000,,4258,2712,25,287,0,1749,2729,557,2868,,,,,,,,,1,34739730000000
20,34,75283,0000000,,10520,6058,69,233,0,3645,6098,1356,6453,,,,,,,,,1,34752830000000
20,34,75283,0108860,0711,975,329,0,0,0,202,334,104,372,1,6,10,,2,1,14,8,1,34752830108860
20,34,75283,0112425,0823,621,251,0,4,0,133,251,53,266,1,7,10,7,2,0,9,12,1,34752830112425
20,34,75283,0120113,1106,511,196,0,4,0,113,196,61,217,1,9,10,,2,0,6,8,1,34752830120113
20,34,75283,0126060,1405,796,417,1,1,0,221,417,46,422,1,12,10,7,2,0,6,12,1,34752830126060
20,34,75283,0134049,1803,342,151,0,4,0,87,151,92,187,1,6,10,7,2,0,14,5,1,34752830134049
20,34,75283,3430659,0019,1827,308,1,18,0,247,430,122,496,1,12,10,7,1,1,14,12,1,34752833430659
20,34,76505,0000000,,23014,20296,140,1971,0,13131,20608,5794,20902,,,,,,,,,1,34765050000000
20,34,76505,0101766,0561,1700,1233,3,0,0,994,1341,1040,1519,1,12,10,2,1,1,14,12,1,34765050101766
20,34,76505,0101832,0560,417,364,1,0,0,256,364,161,376,1,7,10,2,1,0,7,12,1,34765050101832
20,34,76505,0108415,0687,1077,530,1,29,0,358,539,70,548,1,12,10,,1,1,14,12,1,34765050108415
20,34,76505,0108795,0686,714,524,2,33,0,309,531,68,537,1,12,10,,2,0,14,12,1,34765050108795
20,34,76505,0108837,0699,423,343,3,45,0,263,348,85,359,1,12,10,2,1,0,14,12,1,34765050108837
20,34,76505,0113878,0862,452,383,4,1,0,251,387,121,398,1,12,10,2,1,0,14,12,1,34765050113878
20,34,76505,0114272,0878,93,61,3,0,0,42,67,10,67,1,7,10,,1,1,7,12,1,34765050114272
20,34,76505,0130757,1674,3336,3077,0,51,0,8,3086,3013,3273,1,12,10,,1,1,1,12,1,34765050130757
20,34,76505,0139584,2072,169,148,0,2,0,0,149,58,159,1,12,10,,1,1,1,12,1,34765050139584
20,34,76505,6033336,0796,1157,1056,2,53,0,652,1066,353,1080,1,6,10,2,2,0,14,8,1,34765056033336
20,34,76505,6112643,0073,454,352,2,11,0,190,354,61,358,1,9,10,,2,0,7,8,1,34765056112643
20,35,10355,0000000,,34,20,0,3,4,15,23,13,32,,,,,,,,,1,35103550000000
20,35,67454,0000000,,40,0,0,0,0,9,9,4,10,,,,,,,,,1,35674540000000
20,35,67462,0000000,,32,0,0,5,0,10,11,4,13,,,,,,,,,1,35674620000000
20,35,67470,0000000,,5538,3073,27,140,623,1927,3315,1770,3711,,,,,,,,,1,35674700000000
20,35,67470,0127688,1507,542,274,0,1,53,179,279,208,332,1,6,10,,1,1,14,8,1,35674700127688
20,35,67488,0000000,,5,4,0,0,0,3,4,1,4,,,,,,,,,1,35674880000000
20,35,67504,0000000,,744,304,3,4,66,173,323,101,337,,,,,,,,,1,35675040000000
20,35,67520,0000000,,4,2,0,0,0,0,2,2,2,,,,,,,,,1,35675200000000
20,35,67538,0000000,,3188,1683,4,65,394,919,1723,423,1795,,,,,,,,,1,35675380000000
20,35,67553,0000000,,215,91,0,15,44,29,92,36,97,,,,,,,,,1,35675530000000
20,35,67561,0000000,,90,61,0,0,0,10,62,2,63,,,,,,,,,1,35675610000000
20,35,67579,0000000,,11,0,0,2,0,2,4,9,10,,,,,,,,,1,35675790000000
20,35,75259,0000000,,1024,509,7,18,121,330,608,293,669,,,,,,,,,1,35752590000000
20,36,10363,0000000,,1698,1155,74,59,0,691,1233,263,1325,,,,,,,,,1,36103630000000
20,36,10363,0115808,0903,821,549,2,29,0,375,615,260,640,1,12,10,,1,1,14,8,1,36103630115808
20,36,10363,0139147,2036,130,44,0,3,0,38,51,8,56,1,6,10,,1,1,14,8,1,36103630139147
20,36,10363,3630761,1910,1845,920,12,58,0,771,961,66,980,1,7,10,,1,1,7,12,1,36103633630761
20,36,10363,6111918,1522,540,467,1,0,0,301,470,171,481,1,6,10,,1,1,14,6,1,36103636111918
20,36,67587,0000000,,8207,6855,260,85,0,4842,6947,1110,7096,,,,,,,,,1,36675870000000
20,36,67587,0128462,1520,170,0,1,5,0,123,124,17,130,1,12,10,,1,1,14,12,1,36675870128462
20,36,67595,0000000,,6028,2254,17,163,0,1278,2269,356,2393,,,,,,,,,1,36675950000000
20,36,67611,0000000,,6435,4686,87,803,0,3992,5010,621,5084,,,,,,,,,1,36676110000000
20,36,67637,0000000,,2366,1669,18,192,0,1113,1706,306,1724,,,,,,,,,1,36676370000000
20,36,67645,0000000,,4449,2746,23,116,0,1561,2749,503,2864,,,,,,,,,1,36676450000000
20,36,67652,0000000,,23724,14383,135,1074,0,6982,14452,1485,14689,,,,,,,,,1,36676520000000
20,36,67678,0000000,,27511,12379,181,2170,0,7147,13120,2818,13956,,,,,,,,,1,36676780000000
20,36,67678,0137547,1945,658,183,2,0,0,123,203,48,226,1,6,10,,1,1,14,8,1,36676780137547
20,36,67686,0000000,,21468,16595,135,1155,0,9867,17048,4093,17495,,,,,,,,,1,36676860000000
20,36,67694,0000000,,2442,1681,32,95,0,1057,1753,371,1827,,,,,,,,,1,36676940000000
20,36,67702,0000000,,14020,5063,58,1531,0,2673,5221,1201,5788,,,,,,,,,1,36677020000000
20,36,67710,0000000,,36160,29626,284,407,0,15288,29850,9638,30817,,,,,,,,,1,36677100000000
20,36,67736,0000000,,670,375,2,10,0,242,377,41,391,,,,,,,,,1,36677360000000
20,36,67736,0116723,0968,338,177,3,0,0,102,180,10,181,1,7,10,7,2,0,7,12,1,36677360116723
20,36,67736,0128439,1592,1268,555,3,70,0,348,621,40,630,1,12,10,,1,1,14,12,1,36677360128439
20,36,67736,0130948,1679,105,47,0,22,0,41,56,2,57,1,12,10,,2,0,14,12,1,36677360130948
20,36,67736,0136069,1885,2514,704,3,0,0,512,845,28,856,1,12,10,,1,1,14,12,1,36677360136069
20,36,67736,0136937,1919,493,404,5,42,0,221,425,144,432,1,12,10,,1,1,14,12,1,36677360136937
20,36,67736,0139576,2073,422,136,0,3,0,106,176,21,187,1,12,10,,1,1,14,12,1,36677360139576
20,36,67777,0000000,,8481,6032,81,290,0,4043,6092,363,6149,,,,,,,,,1,36677770000000
20,36,67785,0000000,,2533,1415,20,66,0,714,1439,375,1558,,,,,,,,,1,36677850000000
20,36,67793,0000000,,109,25,0,8,0,16,34,5,36,,,,,,,,,1,36677930000000
20,36,67801,0000000,,997,734,12,41,0,508,753,14,754,,,,,,,,,1,36678010000000
20,36,67819,0000000,,20043,17470,89,2003,0,8860,17511,5123,17839,,,,,,,,,1,36678190000000
20,36,67827,0000000,,93,86,0,2,0,60,86,32,87,,,,,,,,,1,36678270000000
20,36,67827,0113928,0855,2456,1810,36,51,0,1143,1823,247,1848,1,12,10,7,2,0,14,12,1,36678270113928
20,36,67827,0137174,1937,139,106,2,12,0,80,120,18,120,1,12,10,7,1,1,14,12,1,36678270137174
20,36,67827,0137182,1938,412,293,2,37,0,215,315,36,318,1,12,10,7,1,1,14,12,1,36678270137182
20,36,67827,0137190,1939,664,511,3,47,0,449,567,55,569,1,12,10,7,1,1,14,12,1,36678270137190
20,36,67827,0137208,1940,296,240,1,22,0,192,261,49,266,1,12,10,7,1,1,14,12,1,36678270137208
20,36,67827,0137216,1941,166,134,4,21,0,106,143,32,145,1,12,10,7,1,1,14,12,1,36678270137216
20,36,67827,0137224,1942,382,285,4,21,0,234,316,16,316,1,12,10,7,1,1,14,12,1,36678270137224
20,36,67827,0137232,1943,115,96,0,7,0,72,102,11,103,1,12,10,7,1,1,14,12,1,36678270137232
20,36,67843,0000000,,20825,12928,109,2317,0,6561,12983,1720,13217,,,,,,,,,1,36678430000000
20,36,67843,3630928,0180,236,32,0,4,0,32,43,5,43,1,7,10,,1,0,7,12,1,36678433630928
20,36,67850,0000000,,25177,22096,285,1945,0,12369,22100,5916,22408,,,,,,,,,1,36678500000000
20,36,67868,0000000,,3112,1754,12,60,0,1343,1788,328,1844,,,,,,,,,1,36678680000000
20,36,67876,0000000,,48751,43071,387,5171,0,28148,43350,10482,44078,,,,,,,,,1,36678760000000
20,36,67876,0107730,0677,262,242,6,20,0,174,245,33,248,1,12,10,,1,1,14,12,1,36678760107730
20,36,67876,0109850,0731,421,357,3,0,0,237,365,54,371,1,12,10,,1,1,6,12,1,36678760109850
20,36,67876,0117192,0982,455,379,2,36,0,249,384,39,388,1,6,10,,1,1,14,8,1,36678760117192
20,36,67876,0120006,1089,416,303,1,2,0,265,336,62,350,1,9,10,,1,1,6,8,1,36678760120006
20,36,67876,0120568,1132,814,543,4,9,0,471,660,68,665,1,7,10,,1,1,7,12,1,36678760120568
20,36,67876,0121343,1153,404,0,8,1,0,243,249,103,294,1,6,10,,1,1,14,5,1,36678760121343
20,36,67876,0122317,1155,391,342,0,0,0,251,342,18,345,1,6,10,,1,1,14,8,1,36678760122317
20,36,67876,0126714,1438,73,62,1,17,0,42,67,8,69,1,6,10,,1,1,14,6,1,36678760126714
20,36,67876,0133892,1795,197,0,5,0,0,102,107,31,124,1,6,10,,1,1,14,5,1,36678760133892
20,36,67876,0136952,1922,358,0,0,3,0,211,212,43,228,1,7,10,,1,1,9,12,1,36678760136952
20,36,67876,0137935,1971,144,101,0,6,0,78,122,1,122,1,6,10,,1,1,14,6,1,36678760137935
20,36,67876,3630993,0335,344,231,3,4,0,208,259,84,282,1,12,10,,1,1,6,12,1,36678763630993
20,36,67892,0000000,,264,75,0,12,0,121,160,3,162,,,,,,,,,1,36678920000000
20,36,67918,0000000,,12373,10620,216,674,0,7337,10639,2054,10643,,,,,,,,,1,36679180000000
20,36,67918,6101927,0309,241,188,2,9,0,119,188,67,188,1,6,10,2,2,0,14,6,1,36679186101927
20,36,67918,6118350,0296,234,141,0,1,0,91,141,18,143,1,6,10,2,2,0,14,6,1,36679186118350
20,36,67934,0000000,,10820,9275,204,101,0,5779,9290,1251,9423,,,,,,,,,1,36679340000000
20,36,67934,3630670,0013,833,626,12,21,0,483,692,72,696,1,7,10,,1,1,7,12,1,36679343630670
20,36,67959,0000000,,8119,4509,94,404,0,2653,4586,634,4653,,,,,,,,,1,36679590000000
20,36,67959,0114256,0889,1026,297,0,50,0,188,312,51,329,1,6,10,,1,1,14,8,1,36679590114256
20,36,67959,0124032,1291,673,169,1,10,0,103,176,19,181,1,6,10,,2,0,14,8,1,36679590124032
20,36,73858,0000000,,130,80,0,53,0,35,99,65,111,,,,,,,,,1,36738580000000
20,36,73890,0000000,,2147,1210,15,90,0,399,1217,90,1231,,,,,,,,,1,36738900000000
20,36,73957,0000000,,7450,5000,114,192,0,3044,5097,762,5215,,,,,,,,,1,36739570000000
20,36,75044,0000000,,22060,16346,247,1386,0,10766,16923,4343,17452,,,,,,,,,1,36750440000000
20,36,75044,0107516,0671,307,241,5,0,0,164,241,37,249,1,7,10,,1,1,7,12,1,36750440107516
20,36,75044,0112441,0801,360,249,15,1,0,194,281,116,291,1,6,10,,1,1,14,8,1,36750440112441
20,36,75044,0114389,0885,251,147,7,5,0,109,170,27,173,1,7,10,,1,1,7,12,1,36750440114389
20,36,75044,0116707,0971,969,527,4,0,0,452,539,90,570,1,7,10,,1,1,7,12,1,36750440116707
20,36,75044,0118059,1034,454,272,1,0,0,173,280,97,296,1,6,10,,1,1,14,8,1,36750440118059
20,36,75051,0000000,,831,670,8,23,0,504,728,88,739,,,,,,,,,1,36750510000000
20,36,75051,0115089,0905,1781,357,0,29,0,431,586,30,600,1,12,10,,1,1,14,12,1,36750510115089
20,36,75051,0136432,1895,1746,1385,28,126,0,1091,1533,210,1539,1,7,10,,1,1,8,12,1,36750510136432
20,36,75051,0136960,1923,291,150,1,6,0,120,176,11,177,1,12,10,,1,1,14,12,1,36750510136960
20,36,75051,0137794,1977,1254,271,0,9,0,329,445,33,455,1,12,10,,1,1,14,12,1,36750510137794
