year,school_code,school_name
24,121285,Alliance Cindy and Bill Simon Technology Academy High
24,121293,Alliance Tennenbaum Family Technology High
24,121343,iEmpire Academy
24,121418,John Adams Academy - Roseville
24,121426,IvyTech Charter
24,121467,Aspire Alexander Twilight Secondary Academy
24,121475,Sherwood Montessori
24,121483,Alpha: Cornerstone Academy Preparatory
24,121509,Ipakanni Early College Charter
24,121525,Roberts Ferry Charter School Academy
24,121533,Morris E. Dailey Charter Elementary
24,121541,Aspire APEX Academy
24,121558,Shiloh Charter
24,121566,American River Charter
24,121608,Harvest Ridge Cooperative Charter
24,121624,Sierra Expeditionary Learning
24,121632,Paragon Collegiate Academy
24,121640,Cottonwood Creek Charter
24,121657,Mt. Lassen Charter
24,121665,Yav Pem Suab Academy - Preparing for the Future Charter
24,121673,NOVA Academy - Coachella
24,121681,San Diego Global Vision Academy
24,121699,KIPP Empower Academy
24,121707,KIPP Comienza Community Prep
24,121749,Science & Technology Academy at Knights Landing
24,121756,BRIDGES Charter
24,121772,Environmental Charter Middle - Gardena
24,121848,Crown Preparatory Academy
24,122085,The Academy of Alameda
24,122242,TEACH Academy of Technologies
24,122267,Dixon Montessori Charter
24,122317,Hardy Brown College Prep
24,122440,Dunham Charter
24,122481,Animo Jefferson Charter Middle
24,122556,Citizens of the World Charter School Hollywood
24,122564,Camino Nuevo Elementary #3
24,122580,Rio Valley Charter
24,122606,PUC Lakeview Charter High
24,122614,Aspire Gateway Academy Charter
24,122622,Aspire Firestone Academy Charter
24,122630,Para Los Niños - Evelyn Thurman Gratts Primary
24,122655,ISANA Octavia Academy
24,122663,Imperial Valley Home School Academy
24,122713,River Oaks Academy
24,122721,Aspire Pacific Academy
24,122739,Vista Charter Middle
24,122747,Magnolia Science Academy Bell
24,122754,Valley Charter Elementary
24,122788,School for Entrepreneurship and Technology
24,122796,All Tribes Elementary Charter
24,122838,Valley Charter Middle
24,122861,Camino Nuevo Charter Academy #2
24,123042,High Tech Middle Chula Vista
24,123059,High Tech Elementary Chula Vista
24,123125,Camino Polytechnic
24,123133,Alliance Susan and Eric Smidt Technology High
24,123141,Alliance Ted K. Tajima High
24,123158,Arts In Action Community Charter
24,123166,ISANA Palmati Academy
24,123174,Life Source International Charter
24,123224,San Diego Virtual
24,123257,Downtown College Prep - Alum Rock
24,123265,Gateway Middle
24,123281,Rocketship Discovery Prep
